row_id,dataset,molecule_index,component_split,parent_atoms,maskable_atom_fraction,mask_id,mask_atoms,mask_size,valid_unique_mutants,local_supported_mutants,absolute_in_domain_mutants,covered,failure
CHEMBL228_Ki:1320,CHEMBL228_Ki,1320,test,34,1.0,10,"[13, 14, 15, 16, 18, 19]",6,6,6,0,True,
CHEMBL228_Ki:1320,CHEMBL228_Ki,1320,test,34,1.0,11,"[22, 23, 24, 25, 26, 27]",6,8,8,0,True,
CHEMBL228_Ki:1320,CHEMBL228_Ki,1320,test,34,1.0,12,"[28, 29, 30, 31, 32, 33]",6,8,8,0,True,
CHEMBL228_Ki:1333,CHEMBL228_Ki,1333,calibration,36,1.0,0,[0],1,8,8,0,True,
CHEMBL228_Ki:1333,CHEMBL228_Ki,1333,calibration,36,1.0,1,[1],1,6,6,0,True,
CHEMBL228_Ki:1333,CHEMBL228_Ki,1333,calibration,36,1.0,2,[2],1,8,8,0,True,
CHEMBL228_Ki:1333,CHEMBL228_Ki,1333,calibration,36,1.0,3,[11],1,8,8,0,True,
CHEMBL228_Ki:1333,CHEMBL228_Ki,1333,calibration,36,1.0,4,[12],1,7,7,0,True,
CHEMBL228_Ki:1333,CHEMBL228_Ki,1333,calibration,36,1.0,5,[17],1,1,1,0,True,
CHEMBL228_Ki:1333,CHEMBL228_Ki,1333,calibration,36,1.0,6,[27],1,8,8,0,True,
CHEMBL228_Ki:1333,CHEMBL228_Ki,1333,calibration,36,1.0,7,[30],1,8,8,0,True,
CHEMBL228_Ki:1333,CHEMBL228_Ki,1333,calibration,36,1.0,8,"[13, 14, 15, 16, 31]",5,8,0,0,False,
CHEMBL228_Ki:1333,CHEMBL228_Ki,1333,calibration,36,1.0,9,"[18, 19, 20, 21, 22]",5,8,8,0,True,
CHEMBL228_Ki:1333,CHEMBL228_Ki,1333,calibration,36,1.0,10,"[3, 4, 5, 6, 34, 35]",6,8,8,0,True,
CHEMBL228_Ki:1333,CHEMBL228_Ki,1333,calibration,36,1.0,11,"[7, 8, 9, 10, 32, 33]",6,8,8,0,True,
CHEMBL228_Ki:1333,CHEMBL228_Ki,1333,calibration,36,1.0,12,"[23, 24, 25, 26, 28, 29]",6,2,2,0,True,
CHEMBL228_Ki:1335,CHEMBL228_Ki,1335,test,25,1.0,0,[0],1,8,8,8,True,
CHEMBL228_Ki:1335,CHEMBL228_Ki,1335,test,25,1.0,1,[7],1,5,5,5,True,
CHEMBL228_Ki:1335,CHEMBL228_Ki,1335,test,25,1.0,2,[8],1,8,8,8,True,
CHEMBL228_Ki:1335,CHEMBL228_Ki,1335,test,25,1.0,3,[14],1,8,8,8,True,
CHEMBL228_Ki:1335,CHEMBL228_Ki,1335,test,25,1.0,4,[21],1,8,8,8,True,
CHEMBL228_Ki:1335,CHEMBL228_Ki,1335,test,25,1.0,5,"[9, 10, 11, 12, 13, 15]",6,8,4,8,True,
CHEMBL228_Ki:1335,CHEMBL228_Ki,1335,test,25,1.0,6,"[17, 18, 19, 20, 22, 23]",6,8,8,8,True,
CHEMBL228_Ki:1335,CHEMBL228_Ki,1335,test,25,1.0,7,"[1, 2, 3, 4, 5, 6, 16, 24]",8,8,0,0,False,
CHEMBL228_Ki:1336,CHEMBL228_Ki,1336,calibration,25,1.0,0,[0],1,8,8,8,True,
CHEMBL228_Ki:1336,CHEMBL228_Ki,1336,calibration,25,1.0,1,[7],1,8,8,8,True,
CHEMBL228_Ki:1336,CHEMBL228_Ki,1336,calibration,25,1.0,2,[8],1,8,8,8,True,
CHEMBL228_Ki:1336,CHEMBL228_Ki,1336,calibration,25,1.0,3,[14],1,8,8,8,True,
CHEMBL228_Ki:1336,CHEMBL228_Ki,1336,calibration,25,1.0,4,[21],1,8,8,8,True,
CHEMBL228_Ki:1336,CHEMBL228_Ki,1336,calibration,25,1.0,5,"[9, 10, 11, 12, 13, 15]",6,8,2,8,True,
CHEMBL228_Ki:1336,CHEMBL228_Ki,1336,calibration,25,1.0,6,"[17, 18, 19, 20, 22, 23]",6,8,8,7,True,
CHEMBL228_Ki:1336,CHEMBL228_Ki,1336,calibration,25,1.0,7,"[1, 2, 3, 4, 5, 6, 16, 24]",8,8,0,0,False,
CHEMBL228_Ki:1339,CHEMBL228_Ki,1339,test,26,1.0,0,[0],1,8,8,8,True,
CHEMBL228_Ki:1339,CHEMBL228_Ki,1339,test,26,1.0,1,[9],1,8,8,8,True,
CHEMBL228_Ki:1339,CHEMBL228_Ki,1339,test,26,1.0,2,[15],1,8,8,8,True,
CHEMBL228_Ki:1339,CHEMBL228_Ki,1339,test,26,1.0,3,[22],1,8,8,8,True,
CHEMBL228_Ki:1339,CHEMBL228_Ki,1339,test,26,1.0,4,"[7, 8]",2,8,8,8,True,
CHEMBL228_Ki:1339,CHEMBL228_Ki,1339,test,26,1.0,5,"[10, 11, 12, 13, 14, 16]",6,7,2,7,True,
CHEMBL228_Ki:1339,CHEMBL228_Ki,1339,test,26,1.0,6,"[18, 19, 20, 21, 23, 24]",6,8,8,8,True,
CHEMBL228_Ki:1339,CHEMBL228_Ki,1339,test,26,1.0,7,"[1, 2, 3, 4, 5, 6, 17, 25]",8,8,0,0,False,
CHEMBL228_Ki:1340,CHEMBL228_Ki,1340,calibration,26,1.0,0,[0],1,8,8,8,True,
CHEMBL228_Ki:1340,CHEMBL228_Ki,1340,calibration,26,1.0,1,[9],1,8,8,8,True,
CHEMBL228_Ki:1340,CHEMBL228_Ki,1340,calibration,26,1.0,2,[15],1,8,8,8,True,
CHEMBL228_Ki:1340,CHEMBL228_Ki,1340,calibration,26,1.0,3,[22],1,8,8,8,True,
CHEMBL228_Ki:1340,CHEMBL228_Ki,1340,calibration,26,1.0,4,"[7, 8]",2,8,8,8,True,
CHEMBL228_Ki:1340,CHEMBL228_Ki,1340,calibration,26,1.0,5,"[10, 11, 12, 13, 14, 16]",6,8,5,8,True,
CHEMBL228_Ki:1340,CHEMBL228_Ki,1340,calibration,26,1.0,6,"[18, 19, 20, 21, 23, 24]",6,8,8,8,True,
CHEMBL228_Ki:1340,CHEMBL228_Ki,1340,calibration,26,1.0,7,"[1, 2, 3, 4, 5, 6, 17, 25]",8,8,0,0,False,
CHEMBL228_Ki:136,CHEMBL228_Ki,136,test,31,0.4193548387096774,0,[0],1,8,8,8,True,
CHEMBL228_Ki:136,CHEMBL228_Ki,136,test,31,0.4193548387096774,1,[5],1,8,8,8,True,
CHEMBL228_Ki:136,CHEMBL228_Ki,136,test,31,0.4193548387096774,2,[6],1,7,7,7,True,
CHEMBL228_Ki:136,CHEMBL228_Ki,136,test,31,0.4193548387096774,3,[7],1,8,8,8,True,
CHEMBL228_Ki:136,CHEMBL228_Ki,136,test,31,0.4193548387096774,4,[8],1,8,8,8,True,
CHEMBL228_Ki:136,CHEMBL228_Ki,136,test,31,0.4193548387096774,5,[9],1,7,7,7,True,
CHEMBL228_Ki:136,CHEMBL228_Ki,136,test,31,0.4193548387096774,6,[25],1,8,8,8,True,
CHEMBL228_Ki:136,CHEMBL228_Ki,136,test,31,0.4193548387096774,7,"[10, 11, 12, 13, 23, 24]",6,8,0,0,False,
CHEMBL228_Ki:1361,CHEMBL228_Ki,1361,calibration,26,0.6538461538461539,0,[2],1,8,8,5,True,
CHEMBL228_Ki:1361,CHEMBL228_Ki,1361,calibration,26,0.6538461538461539,1,[3],1,8,8,3,True,
CHEMBL228_Ki:1361,CHEMBL228_Ki,1361,calibration,26,0.6538461538461539,2,[4],1,8,8,8,True,
CHEMBL228_Ki:1361,CHEMBL228_Ki,1361,calibration,26,0.6538461538461539,3,"[0, 1]",2,8,2,2,True,
CHEMBL228_Ki:1361,CHEMBL228_Ki,1361,calibration,26,0.6538461538461539,4,"[5, 6, 7, 8, 15, 16]",6,8,0,8,False,
CHEMBL228_Ki:1361,CHEMBL228_Ki,1361,calibration,26,0.6538461538461539,5,"[9, 10, 11, 12, 13, 14]",6,8,8,8,True,
CHEMBL228_Ki:1367,CHEMBL228_Ki,1367,calibration,27,0.6666666666666666,0,[2],1,8,8,8,True,
CHEMBL228_Ki:1367,CHEMBL228_Ki,1367,calibration,27,0.6666666666666666,1,[3],1,8,8,8,True,
CHEMBL228_Ki:1367,CHEMBL228_Ki,1367,calibration,27,0.6666666666666666,2,[4],1,8,8,8,True,
CHEMBL228_Ki:1367,CHEMBL228_Ki,1367,calibration,27,0.6666666666666666,3,[5],1,8,8,8,True,
CHEMBL228_Ki:1367,CHEMBL228_Ki,1367,calibration,27,0.6666666666666666,4,"[0, 1]",2,8,4,3,True,
CHEMBL228_Ki:1367,CHEMBL228_Ki,1367,calibration,27,0.6666666666666666,5,"[6, 7, 8, 9, 16, 17]",6,8,1,8,True,
CHEMBL228_Ki:1367,CHEMBL228_Ki,1367,calibration,27,0.6666666666666666,6,"[10, 11, 12, 13, 14, 15]",6,8,8,8,True,
CHEMBL228_Ki:139,CHEMBL228_Ki,139,test,31,0.4193548387096774,0,[0],1,8,8,8,True,
CHEMBL228_Ki:139,CHEMBL228_Ki,139,test,31,0.4193548387096774,1,[5],1,8,8,8,True,
CHEMBL228_Ki:139,CHEMBL228_Ki,139,test,31,0.4193548387096774,2,[6],1,7,7,7,True,
CHEMBL228_Ki:139,CHEMBL228_Ki,139,test,31,0.4193548387096774,3,[7],1,8,8,8,True,
CHEMBL228_Ki:139,CHEMBL228_Ki,139,test,31,0.4193548387096774,4,[8],1,8,8,8,True,
CHEMBL228_Ki:139,CHEMBL228_Ki,139,test,31,0.4193548387096774,5,[9],1,5,5,5,True,
CHEMBL228_Ki:139,CHEMBL228_Ki,139,test,31,0.4193548387096774,6,[25],1,8,8,8,True,
CHEMBL228_Ki:139,CHEMBL228_Ki,139,test,31,0.4193548387096774,7,"[10, 11, 12, 13, 23, 24]",6,8,2,3,True,
CHEMBL228_Ki:14,CHEMBL228_Ki,14,calibration,33,1.0,0,[0],1,8,8,8,True,
CHEMBL228_Ki:14,CHEMBL228_Ki,14,calibration,33,1.0,1,[1],1,7,7,7,True,
CHEMBL228_Ki:14,CHEMBL228_Ki,14,calibration,33,1.0,2,[2],1,8,8,8,True,
CHEMBL228_Ki:14,CHEMBL228_Ki,14,calibration,33,1.0,3,[3],1,8,8,8,True,
CHEMBL228_Ki:14,CHEMBL228_Ki,14,calibration,33,1.0,4,[4],1,8,8,8,True,
CHEMBL228_Ki:14,CHEMBL228_Ki,14,calibration,33,1.0,5,[15],1,8,8,8,True,
CHEMBL228_Ki:14,CHEMBL228_Ki,14,calibration,33,1.0,6,[16],1,8,8,5,True,
CHEMBL228_Ki:14,CHEMBL228_Ki,14,calibration,33,1.0,7,[17],1,8,8,1,True,
CHEMBL228_Ki:14,CHEMBL228_Ki,14,calibration,33,1.0,8,[18],1,4,4,2,True,
CHEMBL228_Ki:14,CHEMBL228_Ki,14,calibration,33,1.0,9,"[5, 6, 7, 8, 9, 10]",6,8,8,7,True,
CHEMBL228_Ki:14,CHEMBL228_Ki,14,calibration,33,1.0,10,"[11, 12, 13, 14, 31, 32]",6,8,0,8,False,
CHEMBL228_Ki:14,CHEMBL228_Ki,14,calibration,33,1.0,11,"[19, 20, 21, 22, 23, 24]",6,8,8,7,True,
CHEMBL228_Ki:14,CHEMBL228_Ki,14,calibration,33,1.0,12,"[25, 26, 27, 28, 29, 30]",6,8,8,5,True,
CHEMBL228_Ki:1405,CHEMBL228_Ki,1405,calibration,18,0.5,0,[0],1,8,8,0,True,
CHEMBL228_Ki:1405,CHEMBL228_Ki,1405,calibration,18,0.5,1,[1],1,8,8,0,True,
CHEMBL228_Ki:1405,CHEMBL228_Ki,1405,calibration,18,0.5,2,[2],1,8,8,0,True,
CHEMBL228_Ki:1405,CHEMBL228_Ki,1405,calibration,18,0.5,3,"[3, 4, 5, 6, 16, 17]",6,8,0,0,False,
CHEMBL228_Ki:1408,CHEMBL228_Ki,1408,calibration,18,0.5,0,[0],1,8,8,0,True,
CHEMBL228_Ki:1408,CHEMBL228_Ki,1408,calibration,18,0.5,1,[1],1,8,8,0,True,
CHEMBL228_Ki:1408,CHEMBL228_Ki,1408,calibration,18,0.5,2,[2],1,8,7,2,True,
CHEMBL228_Ki:1408,CHEMBL228_Ki,1408,calibration,18,0.5,3,"[3, 4, 5, 6, 16, 17]",6,8,0,0,False,
CHEMBL228_Ki:1417,CHEMBL228_Ki,1417,test,20,1.0,0,[0],1,8,8,8,True,
CHEMBL228_Ki:1417,CHEMBL228_Ki,1417,test,20,1.0,1,[1],1,8,8,2,True,
CHEMBL228_Ki:1417,CHEMBL228_Ki,1417,test,20,1.0,2,[2],1,8,8,8,True,
CHEMBL228_Ki:1417,CHEMBL228_Ki,1417,test,20,1.0,3,[3],1,8,8,2,True,
CHEMBL228_Ki:1417,CHEMBL228_Ki,1417,test,20,1.0,4,[7],1,8,8,8,True,
CHEMBL228_Ki:1417,CHEMBL228_Ki,1417,test,20,1.0,5,[11],1,8,4,0,True,
CHEMBL228_Ki:1417,CHEMBL228_Ki,1417,test,20,1.0,6,[18],1,7,7,7,True,
CHEMBL228_Ki:1417,CHEMBL228_Ki,1417,test,20,1.0,7,[19],1,8,8,8,True,
CHEMBL228_Ki:1417,CHEMBL228_Ki,1417,test,20,1.0,8,"[4, 5, 6, 8, 9, 10]",6,0,0,0,False,
CHEMBL228_Ki:1417,CHEMBL228_Ki,1417,test,20,1.0,9,"[12, 13, 14, 15, 16, 17]",6,8,0,8,False,
CHEMBL228_Ki:1437,CHEMBL228_Ki,1437,test,16,0.4375,0,[2],1,8,8,8,True,
CHEMBL228_Ki:1437,CHEMBL228_Ki,1437,test,16,0.4375,1,[3],1,6,5,6,True,
CHEMBL228_Ki:1437,CHEMBL228_Ki,1437,test,16,0.4375,2,[4],1,8,3,4,True,
CHEMBL228_Ki:1437,CHEMBL228_Ki,1437,test,16,0.4375,3,[5],1,8,1,1,True,
CHEMBL228_Ki:1437,CHEMBL228_Ki,1437,test,16,0.4375,4,[13],1,8,8,2,True,
CHEMBL228_Ki:1437,CHEMBL228_Ki,1437,test,16,0.4375,5,"[0, 1]",2,8,8,8,True,
CHEMBL228_Ki:1439,CHEMBL228_Ki,1439,calibration,20,0.55,0,[0],1,8,8,8,True,
CHEMBL228_Ki:1439,CHEMBL228_Ki,1439,calibration,20,0.55,1,[1],1,8,8,8,True,
CHEMBL228_Ki:1439,CHEMBL228_Ki,1439,calibration,20,0.55,2,[2],1,5,4,5,True,
CHEMBL228_Ki:1439,CHEMBL228_Ki,1439,calibration,20,0.55,3,[3],1,7,7,7,True,
CHEMBL228_Ki:1439,CHEMBL228_Ki,1439,calibration,20,0.55,4,[4],1,8,8,5,True,
CHEMBL228_Ki:1439,CHEMBL228_Ki,1439,calibration,20,0.55,5,[5],1,8,7,2,True,
CHEMBL228_Ki:1439,CHEMBL228_Ki,1439,calibration,20,0.55,6,[13],1,8,8,3,True,
CHEMBL228_Ki:1439,CHEMBL228_Ki,1439,calibration,20,0.55,7,[17],1,8,8,8,True,
CHEMBL228_Ki:1439,CHEMBL228_Ki,1439,calibration,20,0.55,8,"[16, 18, 19]",3,8,8,8,True,
CHEMBL228_Ki:1440,CHEMBL228_Ki,1440,calibration,19,0.5263157894736842,0,[0],1,8,8,8,True,
CHEMBL228_Ki:1440,CHEMBL228_Ki,1440,calibration,19,0.5263157894736842,1,[1],1,8,8,8,True,
CHEMBL228_Ki:1440,CHEMBL228_Ki,1440,calibration,19,0.5263157894736842,2,[2],1,5,4,5,True,
CHEMBL228_Ki:1440,CHEMBL228_Ki,1440,calibration,19,0.5263157894736842,3,[3],1,7,5,5,True,
CHEMBL228_Ki:1440,CHEMBL228_Ki,1440,calibration,19,0.5263157894736842,4,[4],1,8,7,2,True,
CHEMBL228_Ki:1440,CHEMBL228_Ki,1440,calibration,19,0.5263157894736842,5,[12],1,8,8,1,True,
CHEMBL228_Ki:1440,CHEMBL228_Ki,1440,calibration,19,0.5263157894736842,6,[16],1,8,8,8,True,
CHEMBL228_Ki:1440,CHEMBL228_Ki,1440,calibration,19,0.5263157894736842,7,"[15, 17, 18]",3,7,2,7,True,
CHEMBL228_Ki:1443,CHEMBL228_Ki,1443,test,17,0.4705882352941176,0,[0],1,8,8,8,True,
CHEMBL228_Ki:1443,CHEMBL228_Ki,1443,test,17,0.4705882352941176,1,[1],1,8,8,8,True,
CHEMBL228_Ki:1443,CHEMBL228_Ki,1443,test,17,0.4705882352941176,2,[2],1,6,6,6,True,
CHEMBL228_Ki:1443,CHEMBL228_Ki,1443,test,17,0.4705882352941176,3,[3],1,8,6,8,True,
CHEMBL228_Ki:1443,CHEMBL228_Ki,1443,test,17,0.4705882352941176,4,[4],1,6,5,6,True,
CHEMBL228_Ki:1443,CHEMBL228_Ki,1443,test,17,0.4705882352941176,5,[5],1,8,6,8,True,
CHEMBL228_Ki:1443,CHEMBL228_Ki,1443,test,17,0.4705882352941176,6,[6],1,8,3,4,True,
CHEMBL228_Ki:1443,CHEMBL228_Ki,1443,test,17,0.4705882352941176,7,[14],1,8,8,8,True,
CHEMBL228_Ki:1454,CHEMBL228_Ki,1454,test,13,0.3076923076923077,0,[0],1,8,8,0,True,
CHEMBL228_Ki:1454,CHEMBL228_Ki,1454,test,13,0.3076923076923077,1,[1],1,3,0,0,False,
CHEMBL228_Ki:1454,CHEMBL228_Ki,1454,test,13,0.3076923076923077,2,[2],1,8,8,0,True,
CHEMBL228_Ki:1454,CHEMBL228_Ki,1454,test,13,0.3076923076923077,3,[3],1,8,3,0,True,
CHEMBL228_Ki:1467,CHEMBL228_Ki,1467,test,28,0.4285714285714285,0,[0],1,8,8,8,True,
CHEMBL228_Ki:1467,CHEMBL228_Ki,1467,test,28,0.4285714285714285,1,[14],1,8,8,7,True,
CHEMBL228_Ki:1467,CHEMBL228_Ki,1467,test,28,0.4285714285714285,2,[15],1,8,8,8,True,
CHEMBL228_Ki:1467,CHEMBL228_Ki,1467,test,28,0.4285714285714285,3,[16],1,8,8,8,True,
CHEMBL228_Ki:1467,CHEMBL228_Ki,1467,test,28,0.4285714285714285,4,[17],1,8,8,8,True,
CHEMBL228_Ki:1467,CHEMBL228_Ki,1467,test,28,0.4285714285714285,5,[22],1,8,8,8,True,
CHEMBL228_Ki:1467,CHEMBL228_Ki,1467,test,28,0.4285714285714285,6,"[18, 19, 20, 21, 23, 24]",6,8,8,8,True,
CHEMBL228_Ki:1468,CHEMBL228_Ki,1468,test,29,0.4482758620689655,0,[0],1,8,8,8,True,
CHEMBL228_Ki:1468,CHEMBL228_Ki,1468,test,29,0.4482758620689655,1,[14],1,7,7,6,True,
CHEMBL228_Ki:1468,CHEMBL228_Ki,1468,test,29,0.4482758620689655,2,[15],1,8,8,8,True,
CHEMBL228_Ki:1468,CHEMBL228_Ki,1468,test,29,0.4482758620689655,3,[16],1,8,8,8,True,
CHEMBL228_Ki:1468,CHEMBL228_Ki,1468,test,29,0.4482758620689655,4,[23],1,8,8,7,True,
CHEMBL228_Ki:1468,CHEMBL228_Ki,1468,test,29,0.4482758620689655,5,"[17, 18]",2,8,8,8,True,
CHEMBL228_Ki:1468,CHEMBL228_Ki,1468,test,29,0.4482758620689655,6,"[19, 20, 21, 22, 24, 25]",6,8,8,8,True,
CHEMBL228_Ki:157,CHEMBL228_Ki,157,calibration,22,0.5454545454545454,0,[0],1,8,8,8,True,
CHEMBL228_Ki:157,CHEMBL228_Ki,157,calibration,22,0.5454545454545454,1,[1],1,7,7,6,True,
CHEMBL228_Ki:157,CHEMBL228_Ki,157,calibration,22,0.5454545454545454,2,[2],1,8,8,8,True,
CHEMBL228_Ki:157,CHEMBL228_Ki,157,calibration,22,0.5454545454545454,3,[3],1,7,7,4,True,
CHEMBL228_Ki:157,CHEMBL228_Ki,157,calibration,22,0.5454545454545454,4,[17],1,8,8,8,True,
CHEMBL228_Ki:157,CHEMBL228_Ki,157,calibration,22,0.5454545454545454,5,"[4, 5, 6, 7, 8, 9, 10]",7,8,0,0,False,
CHEMBL228_Ki:158,CHEMBL228_Ki,158,calibration,22,0.5454545454545454,0,[0],1,8,8,8,True,
CHEMBL228_Ki:158,CHEMBL228_Ki,158,calibration,22,0.5454545454545454,1,[1],1,8,8,6,True,
CHEMBL228_Ki:158,CHEMBL228_Ki,158,calibration,22,0.5454545454545454,2,[2],1,8,8,8,True,
CHEMBL228_Ki:158,CHEMBL228_Ki,158,calibration,22,0.5454545454545454,3,[3],1,7,5,4,True,
CHEMBL228_Ki:158,CHEMBL228_Ki,158,calibration,22,0.5454545454545454,4,[17],1,8,8,8,True,
CHEMBL228_Ki:158,CHEMBL228_Ki,158,calibration,22,0.5454545454545454,5,"[4, 5, 6, 7, 8, 9, 10]",7,8,0,1,False,
CHEMBL228_Ki:1593,CHEMBL228_Ki,1593,calibration,27,1.0,0,[0],1,8,8,8,True,
CHEMBL228_Ki:1593,CHEMBL228_Ki,1593,calibration,27,1.0,1,[1],1,7,7,7,True,
CHEMBL228_Ki:1593,CHEMBL228_Ki,1593,calibration,27,1.0,2,[2],1,7,7,7,True,
CHEMBL228_Ki:1593,CHEMBL228_Ki,1593,calibration,27,1.0,3,[5],1,8,8,8,True,
CHEMBL228_Ki:1593,CHEMBL228_Ki,1593,calibration,27,1.0,4,[6],1,8,8,8,True,
CHEMBL228_Ki:1593,CHEMBL228_Ki,1593,calibration,27,1.0,5,[7],1,8,8,8,True,
CHEMBL228_Ki:1593,CHEMBL228_Ki,1593,calibration,27,1.0,6,[8],1,8,8,8,True,
CHEMBL228_Ki:1593,CHEMBL228_Ki,1593,calibration,27,1.0,7,[9],1,0,0,0,False,
CHEMBL228_Ki:1593,CHEMBL228_Ki,1593,calibration,27,1.0,8,[10],1,8,8,8,True,
CHEMBL228_Ki:1593,CHEMBL228_Ki,1593,calibration,27,1.0,9,[11],1,7,7,7,True,
CHEMBL228_Ki:1593,CHEMBL228_Ki,1593,calibration,27,1.0,10,[12],1,8,8,8,True,
CHEMBL228_Ki:1593,CHEMBL228_Ki,1593,calibration,27,1.0,11,[13],1,8,8,8,True,
CHEMBL228_Ki:1593,CHEMBL228_Ki,1593,calibration,27,1.0,12,[19],1,8,8,8,True,
CHEMBL228_Ki:1593,CHEMBL228_Ki,1593,calibration,27,1.0,13,[20],1,8,8,8,True,
CHEMBL228_Ki:1593,CHEMBL228_Ki,1593,calibration,27,1.0,14,[21],1,8,8,8,True,
CHEMBL228_Ki:1593,CHEMBL228_Ki,1593,calibration,27,1.0,15,"[3, 4]",2,8,8,8,True,
CHEMBL228_Ki:1593,CHEMBL228_Ki,1593,calibration,27,1.0,16,"[14, 24, 25, 26]",4,8,0,0,False,
CHEMBL228_Ki:1593,CHEMBL228_Ki,1593,calibration,27,1.0,17,"[15, 16, 17, 18, 22, 23]",6,8,6,8,True,
CHEMBL228_Ki:1595,CHEMBL228_Ki,1595,calibration,27,1.0,0,[0],1,8,8,8,True,
CHEMBL228_Ki:1595,CHEMBL228_Ki,1595,calibration,27,1.0,1,[1],1,8,8,8,True,
CHEMBL228_Ki:1595,CHEMBL228_Ki,1595,calibration,27,1.0,2,[2],1,8,8,8,True,
CHEMBL228_Ki:1595,CHEMBL228_Ki,1595,calibration,27,1.0,3,[5],1,8,8,8,True,
CHEMBL228_Ki:1595,CHEMBL228_Ki,1595,calibration,27,1.0,4,[6],1,8,8,8,True,
CHEMBL228_Ki:1595,CHEMBL228_Ki,1595,calibration,27,1.0,5,[7],1,8,8,8,True,
CHEMBL228_Ki:1595,CHEMBL228_Ki,1595,calibration,27,1.0,6,[8],1,8,8,8,True,
CHEMBL228_Ki:1595,CHEMBL228_Ki,1595,calibration,27,1.0,7,[9],1,0,0,0,False,
CHEMBL228_Ki:1595,CHEMBL228_Ki,1595,calibration,27,1.0,8,[10],1,8,8,8,True,
CHEMBL228_Ki:1595,CHEMBL228_Ki,1595,calibration,27,1.0,9,[11],1,5,5,5,True,
CHEMBL228_Ki:1595,CHEMBL228_Ki,1595,calibration,27,1.0,10,[12],1,8,8,8,True,
CHEMBL228_Ki:1595,CHEMBL228_Ki,1595,calibration,27,1.0,11,[13],1,8,8,8,True,
CHEMBL228_Ki:1595,CHEMBL228_Ki,1595,calibration,27,1.0,12,[19],1,7,7,7,True,
CHEMBL228_Ki:1595,CHEMBL228_Ki,1595,calibration,27,1.0,13,[20],1,7,7,7,True,
CHEMBL228_Ki:1595,CHEMBL228_Ki,1595,calibration,27,1.0,14,[21],1,8,8,8,True,
CHEMBL228_Ki:1595,CHEMBL228_Ki,1595,calibration,27,1.0,15,"[3, 4]",2,8,8,8,True,
CHEMBL228_Ki:1595,CHEMBL228_Ki,1595,calibration,27,1.0,16,"[14, 24, 25, 26]",4,8,0,0,False,
CHEMBL228_Ki:1595,CHEMBL228_Ki,1595,calibration,27,1.0,17,"[15, 16, 17, 18, 22, 23]",6,8,7,8,True,
CHEMBL228_Ki:1644,CHEMBL228_Ki,1644,calibration,17,0.4705882352941176,0,[0],1,8,8,0,True,
CHEMBL228_Ki:1644,CHEMBL228_Ki,1644,calibration,17,0.4705882352941176,1,[16],1,8,8,0,True,
CHEMBL228_Ki:1644,CHEMBL228_Ki,1644,calibration,17,0.4705882352941176,2,"[1, 2, 3, 4, 14, 15]",6,5,3,0,True,
CHEMBL228_Ki:1661,CHEMBL228_Ki,1661,test,32,0.65625,0,[0],1,8,8,8,True,
CHEMBL228_Ki:1661,CHEMBL228_Ki,1661,test,32,0.65625,1,[1],1,8,8,8,True,
CHEMBL228_Ki:1661,CHEMBL228_Ki,1661,test,32,0.65625,2,[2],1,8,8,8,True,
CHEMBL228_Ki:1661,CHEMBL228_Ki,1661,test,32,0.65625,3,[3],1,8,8,8,True,
CHEMBL228_Ki:1661,CHEMBL228_Ki,1661,test,32,0.65625,4,[4],1,8,8,8,True,
CHEMBL228_Ki:1661,CHEMBL228_Ki,1661,test,32,0.65625,5,[8],1,8,8,8,True,
CHEMBL228_Ki:1661,CHEMBL228_Ki,1661,test,32,0.65625,6,[11],1,8,8,8,True,
CHEMBL228_Ki:1661,CHEMBL228_Ki,1661,test,32,0.65625,7,[16],1,7,7,7,True,
CHEMBL228_Ki:1661,CHEMBL228_Ki,1661,test,32,0.65625,8,[17],1,8,8,8,True,
CHEMBL228_Ki:1661,CHEMBL228_Ki,1661,test,32,0.65625,9,"[5, 6, 7, 9, 10, 31]",6,7,7,7,True,
CHEMBL228_Ki:1661,CHEMBL228_Ki,1661,test,32,0.65625,10,"[12, 13, 14, 15, 29, 30]",6,8,5,4,True,
CHEMBL228_Ki:1662,CHEMBL228_Ki,1662,test,31,0.6451612903225806,0,[0],1,8,8,8,True,
CHEMBL228_Ki:1662,CHEMBL228_Ki,1662,test,31,0.6451612903225806,1,[1],1,8,8,8,True,
CHEMBL228_Ki:1662,CHEMBL228_Ki,1662,test,31,0.6451612903225806,2,[2],1,8,8,8,True,
CHEMBL228_Ki:1662,CHEMBL228_Ki,1662,test,31,0.6451612903225806,3,[3],1,8,8,8,True,
CHEMBL228_Ki:1662,CHEMBL228_Ki,1662,test,31,0.6451612903225806,4,[4],1,8,8,8,True,
CHEMBL228_Ki:1662,CHEMBL228_Ki,1662,test,31,0.6451612903225806,5,[10],1,8,8,8,True,
CHEMBL228_Ki:1662,CHEMBL228_Ki,1662,test,31,0.6451612903225806,6,[15],1,7,7,7,True,
CHEMBL228_Ki:1662,CHEMBL228_Ki,1662,test,31,0.6451612903225806,7,[16],1,8,8,8,True,
CHEMBL228_Ki:1662,CHEMBL228_Ki,1662,test,31,0.6451612903225806,8,"[5, 6, 7, 8, 9, 30]",6,8,4,8,True,
CHEMBL228_Ki:1662,CHEMBL228_Ki,1662,test,31,0.6451612903225806,9,"[11, 12, 13, 14, 28, 29]",6,8,3,3,True,
