changed_atom,atoms,support_fraction,mean_local_supported_mutants,mean_selected_parent_tanimoto
False,27918,0.637939680492872,4.13340855362132,0.46426433907090947
True,9061,0.7176912040613619,4.575984990619137,0.5219824522411582
