dataset,component_id,changed_atoms,unchanged_atoms,changed_support_fraction,unchanged_support_fraction,changed_minus_unchanged_support,changed_mean_local_supported_mutants,unchanged_mean_local_supported_mutants
CHEMBL236_Ki,67,17,29,0.35294117647058826,0.27586206896551724,0.07707910750507102,1.411764705882353,0.7586206896551724
CHEMBL236_Ki,76,3,50,1.0,0.32,0.6799999999999999,8.0,2.48
CHEMBL236_Ki,77,13,42,1.0,0.8571428571428571,0.1428571428571429,6.076923076923077,5.523809523809524
CHEMBL236_Ki,81,27,26,0.9259259259259259,0.8461538461538461,0.07977207977207978,3.5925925925925926,3.3846153846153846
CHEMBL236_Ki,84,12,63,1.0,0.36507936507936506,0.6349206349206349,7.333333333333333,2.6666666666666665
CHEMBL236_Ki,85,12,52,1.0,0.6730769230769231,0.32692307692307687,7.333333333333333,4.480769230769231
CHEMBL236_Ki,86,13,62,1.0,0.8064516129032258,0.19354838709677424,7.769230769230769,5.403225806451613
CHEMBL236_Ki,89,17,40,0.29411764705882354,0.75,-0.45588235294117646,2.3529411764705883,4.4
CHEMBL236_Ki,91,15,34,1.0,0.35294117647058826,0.6470588235294117,3.8,2.4705882352941178
CHEMBL236_Ki,97,10,60,1.0,0.8,0.19999999999999996,7.6,6.1
CHEMBL236_Ki,99,14,43,0.07142857142857142,0.32558139534883723,-0.25415282392026584,0.5714285714285714,2.511627906976744
CHEMBL236_Ki,100,25,39,0.28,0.20512820512820512,0.0748717948717949,2.24,1.5897435897435896
CHEMBL236_Ki,107,24,78,0.0,0.2948717948717949,-0.2948717948717949,0.0,2.1666666666666665
CHEMBL236_Ki,112,13,44,1.0,0.7272727272727273,0.2727272727272727,7.0,3.3636363636363638
CHEMBL236_Ki,120,28,65,1.0,0.7230769230769231,0.27692307692307694,7.464285714285714,5.523076923076923
CHEMBL236_Ki,122,14,72,0.8571428571428571,0.4166666666666667,0.4404761904761904,6.857142857142857,3.2777777777777777
CHEMBL236_Ki,127,4,34,1.0,0.23529411764705882,0.7647058823529411,8.0,1.8529411764705883
CHEMBL236_Ki,128,15,78,0.3333333333333333,1.0,-0.6666666666666667,0.6666666666666666,7.653846153846154
CHEMBL236_Ki,129,8,42,0.125,0.7142857142857143,-0.5892857142857143,1.0,3.9761904761904763
CHEMBL236_Ki,135,15,62,1.0,0.41935483870967744,0.5806451612903225,7.133333333333334,3.3225806451612905
CHEMBL236_Ki,136,22,109,0.0,0.0,0.0,0.0,0.0
CHEMBL236_Ki,137,17,82,0.0,0.7317073170731707,-0.7317073170731707,0.0,5.682926829268292
CHEMBL236_Ki,138,20,42,1.0,0.8095238095238095,0.19047619047619047,7.9,3.0952380952380953
CHEMBL236_Ki,140,20,42,0.65,0.40476190476190477,0.24523809523809526,1.65,1.8333333333333333
CHEMBL236_Ki,142,11,66,1.0,0.6666666666666666,0.33333333333333337,7.909090909090909,4.0606060606060606
CHEMBL236_Ki,143,24,52,0.75,0.5192307692307693,0.23076923076923073,4.333333333333333,3.173076923076923
CHEMBL236_Ki,149,5,68,0.6,0.4411764705882353,0.1588235294117647,4.6,3.25
CHEMBL237_EC50,1,14,32,0.7142857142857143,0.0625,0.6517857142857143,5.214285714285714,0.46875
CHEMBL237_EC50,3,7,59,1.0,0.15254237288135594,0.847457627118644,7.857142857142857,1.2033898305084745
CHEMBL237_EC50,6,5,56,0.8,0.16071428571428573,0.6392857142857143,6.2,1.2678571428571428
CHEMBL237_EC50,7,5,60,0.8,0.21666666666666667,0.5833333333333334,6.0,1.7
CHEMBL237_EC50,8,8,32,0.25,0.375,-0.125,2.0,2.8125
CHEMBL237_EC50,11,17,42,1.0,1.0,0.0,6.764705882352941,7.0476190476190474
CHEMBL237_EC50,19,11,60,0.45454545454545453,0.26666666666666666,0.18787878787878787,3.4545454545454546,2.1333333333333333
CHEMBL237_EC50,21,6,48,0.6666666666666666,0.20833333333333334,0.45833333333333326,5.166666666666667,1.5625
CHEMBL237_EC50,23,20,44,1.0,0.22727272727272727,0.7727272727272727,7.95,1.8181818181818181
CHEMBL237_EC50,32,14,50,0.5714285714285714,0.88,-0.3085714285714286,4.571428571428571,6.52
CHEMBL237_EC50,42,10,48,0.8,0.6666666666666666,0.13333333333333341,5.9,4.895833333333333
CHEMBL237_EC50,44,15,42,1.0,0.7619047619047619,0.23809523809523814,7.133333333333334,4.309523809523809
CHEMBL237_EC50,48,9,56,1.0,0.07142857142857142,0.9285714285714286,7.666666666666667,0.5357142857142857
CHEMBL237_EC50,52,23,56,0.7391304347826086,0.21428571428571427,0.5248447204968943,5.869565217391305,1.7142857142857142
CHEMBL237_EC50,53,7,53,0.8571428571428571,0.6415094339622641,0.21563342318059298,6.857142857142857,4.6415094339622645
CHEMBL237_EC50,54,21,36,1.0,0.5,0.5,5.904761904761905,3.9444444444444446
CHEMBL237_EC50,57,13,36,1.0,0.5,0.5,4.153846153846154,3.8055555555555554
CHEMBL237_EC50,65,10,90,1.0,1.0,0.0,7.7,7.633333333333334
CHEMBL237_Ki,10,8,30,0.25,0.06666666666666667,0.18333333333333335,2.0,0.5333333333333333
CHEMBL237_Ki,12,4,50,1.0,0.2,0.8,8.0,1.54
CHEMBL237_Ki,27,8,38,1.0,0.8421052631578947,0.1578947368421053,3.5,4.684210526315789
CHEMBL237_Ki,33,14,62,1.0,0.3870967741935484,0.6129032258064516,7.857142857142857,3.064516129032258
CHEMBL237_Ki,38,13,52,1.0,1.0,0.0,8.0,7.288461538461538
CHEMBL237_Ki,41,4,79,1.0,0.5949367088607594,0.40506329113924056,7.5,4.658227848101266
CHEMBL237_Ki,43,10,60,1.0,0.8,0.19999999999999996,7.1,5.466666666666667
CHEMBL237_Ki,45,4,52,1.0,0.9038461538461539,0.09615384615384615,8.0,6.461538461538462
CHEMBL237_Ki,53,13,53,0.5384615384615384,0.20754716981132076,0.33091436865021767,4.230769230769231,1.5849056603773586
CHEMBL237_Ki,54,6,48,0.6666666666666666,0.20833333333333334,0.45833333333333326,5.166666666666667,1.6041666666666667
CHEMBL237_Ki,72,15,41,0.06666666666666667,0.2926829268292683,-0.22601626016260162,0.5333333333333333,2.341463414634146
CHEMBL237_Ki,74,4,49,0.25,0.2857142857142857,-0.0357142857142857,2.0,1.4081632653061225
CHEMBL237_Ki,79,20,52,1.0,0.3076923076923077,0.6923076923076923,7.85,2.3461538461538463
CHEMBL237_Ki,85,14,62,0.14285714285714285,0.6451612903225806,-0.5023041474654377,1.1428571428571428,5.096774193548387
CHEMBL237_Ki,86,18,30,0.05555555555555555,0.4,-0.34444444444444444,0.4444444444444444,3.1333333333333333
CHEMBL237_Ki,87,16,50,0.5,0.4,0.09999999999999998,4.0,3.14
CHEMBL237_Ki,93,8,58,1.0,0.27586206896551724,0.7241379310344828,8.0,2.206896551724138
CHEMBL237_Ki,94,8,80,1.0,0.3,0.7,8.0,2.4
CHEMBL237_Ki,99,18,39,0.6666666666666666,0.28205128205128205,0.3846153846153846,4.833333333333333,2.0256410256410255
CHEMBL237_Ki,107,16,42,1.0,0.6190476190476191,0.38095238095238093,2.5625,3.2857142857142856
CHEMBL237_Ki,108,7,64,1.0,0.375,0.625,6.571428571428571,2.625
CHEMBL237_Ki,111,7,65,1.0,0.3230769230769231,0.676923076923077,7.857142857142857,2.5384615384615383
CHEMBL237_Ki,112,5,40,1.0,0.85,0.15000000000000002,8.0,5.2
CHEMBL237_Ki,114,11,66,1.0,0.6060606060606061,0.3939393939393939,8.0,4.818181818181818
CHEMBL237_Ki,116,13,40,0.38461538461538464,0.55,-0.1653846153846154,3.0,4.35
CHEMBL237_Ki,117,25,46,1.0,0.43478260869565216,0.5652173913043479,7.72,3.4130434782608696
CHEMBL237_Ki,120,8,90,1.0,0.4888888888888889,0.5111111111111111,7.5,3.433333333333333
CHEMBL237_Ki,127,19,60,0.3684210526315789,0.5333333333333333,-0.1649122807017544,2.9473684210526314,3.716666666666667
CHEMBL237_Ki,128,15,62,1.0,0.41935483870967744,0.5806451612903225,8.0,3.3225806451612905
CHEMBL237_Ki,130,10,56,0.0,0.5357142857142857,-0.5357142857142857,0.0,4.214285714285714
CHEMBL237_Ki,134,11,54,0.8181818181818182,0.2962962962962963,0.521885521885522,6.545454545454546,2.3703703703703702
CHEMBL237_Ki,138,20,57,0.7,0.7192982456140351,-0.019298245614035148,5.45,4.859649122807017
CHEMBL237_Ki,141,22,30,0.045454545454545456,0.6666666666666666,-0.6212121212121212,0.36363636363636365,1.1333333333333333
CHEMBL237_Ki,143,9,58,1.0,0.6206896551724138,0.3793103448275862,3.4444444444444446,3.2241379310344827
CHEMBL237_Ki,146,8,66,0.75,0.42424242424242425,0.32575757575757575,5.125,3.1515151515151514
CHEMBL237_Ki,152,5,72,0.8,0.4583333333333333,0.34166666666666673,6.4,3.625
CHEMBL237_Ki,158,15,58,1.0,0.3103448275862069,0.6896551724137931,7.933333333333334,2.396551724137931
CHEMBL237_Ki,159,16,68,0.5625,0.4852941176470588,0.07720588235294118,4.375,3.7794117647058822
CHEMBL237_Ki,161,16,46,0.875,0.6521739130434783,0.22282608695652173,6.5625,3.608695652173913
CHEMBL237_Ki,162,4,85,1.0,1.0,0.0,8.0,7.08235294117647
CHEMBL238_Ki,1,9,30,0.3333333333333333,0.5333333333333333,-0.2,2.6666666666666665,2.966666666666667
CHEMBL238_Ki,3,38,27,0.8421052631578947,0.7777777777777778,0.0643274853801169,6.157894736842105,6.222222222222222
CHEMBL238_Ki,5,11,38,0.0,0.42105263157894735,-0.42105263157894735,0.0,2.710526315789474
CHEMBL238_Ki,16,13,47,1.0,0.6595744680851063,0.34042553191489366,7.076923076923077,3.1914893617021276
CHEMBL238_Ki,18,8,48,1.0,0.4583333333333333,0.5416666666666667,7.625,3.1041666666666665
CHEMBL238_Ki,20,8,32,1.0,0.5,0.5,3.125,2.3125
CHEMBL238_Ki,23,16,28,1.0,0.6428571428571429,0.3571428571428571,3.125,2.892857142857143
CHEMBL238_Ki,27,13,46,1.0,1.0,0.0,5.769230769230769,4.695652173913044
CHEMBL238_Ki,34,10,40,1.0,0.55,0.44999999999999996,6.2,1.725
CHEMBL238_Ki,36,11,30,1.0,0.6,0.4,3.4545454545454546,2.2333333333333334
CHEMBL238_Ki,38,4,32,1.0,0.9375,0.0625,7.25,4.3125
CHEMBL238_Ki,42,10,32,1.0,0.84375,0.15625,7.0,3.21875
CHEMBL238_Ki,47,8,28,0.75,0.5714285714285714,0.1785714285714286,3.0,2.0
CHEMBL238_Ki,52,11,32,0.8181818181818182,0.1875,0.6306818181818182,6.363636363636363,0.75
CHEMBL238_Ki,55,11,32,0.8181818181818182,0.375,0.44318181818181823,3.8181818181818183,1.4375
CHEMBL238_Ki,58,4,47,0.75,0.6808510638297872,0.06914893617021278,5.5,4.425531914893617
CHEMBL238_Ki,63,12,37,0.75,0.4864864864864865,0.2635135135135135,5.333333333333333,2.72972972972973
CHEMBL238_Ki,64,4,41,0.75,0.6341463414634146,0.11585365853658536,5.75,3.8780487804878048
CHEMBL238_Ki,70,14,26,0.0,0.07692307692307693,-0.07692307692307693,0.0,0.6153846153846154
CHEMBL239_EC50,1,15,44,1.0,1.0,0.0,7.8,6.5227272727272725
CHEMBL239_EC50,2,34,24,1.0,1.0,0.0,6.176470588235294,6.166666666666667
CHEMBL239_EC50,7,4,68,1.0,0.9264705882352942,0.07352941176470584,7.75,6.176470588235294
CHEMBL239_EC50,14,11,54,1.0,0.8888888888888888,0.11111111111111116,8.0,5.777777777777778
CHEMBL239_EC50,16,25,42,0.12,0.7619047619047619,-0.6419047619047619,0.96,5.666666666666667
CHEMBL239_EC50,18,16,57,0.9375,0.6666666666666666,0.27083333333333337,7.4375,4.964912280701754
CHEMBL239_EC50,22,10,50,1.0,1.0,0.0,6.1,4.86
CHEMBL239_EC50,24,27,30,0.8148148148148148,1.0,-0.18518518518518523,4.0,5.933333333333334
CHEMBL239_EC50,25,5,63,1.0,0.6825396825396826,0.31746031746031744,8.0,5.190476190476191
CHEMBL239_EC50,26,35,30,0.5714285714285714,0.8666666666666667,-0.2952380952380953,3.857142857142857,6.466666666666667
CHEMBL239_EC50,29,12,28,0.9166666666666666,0.8214285714285714,0.09523809523809523,3.3333333333333335,3.9642857142857144
CHEMBL239_EC50,30,14,30,1.0,1.0,0.0,6.214285714285714,3.8
CHEMBL239_EC50,35,20,52,1.0,0.6538461538461539,0.34615384615384615,6.45,4.596153846153846
CHEMBL239_EC50,37,10,62,0.4,0.8064516129032258,-0.40645161290322573,3.2,5.709677419354839
CHEMBL239_EC50,38,10,68,0.4,0.5294117647058824,-0.12941176470588234,3.2,4.1911764705882355
CHEMBL239_EC50,40,5,61,1.0,1.0,0.0,4.4,6.983606557377049
CHEMBL239_EC50,48,21,54,1.0,0.9074074074074074,0.09259259259259256,7.9523809523809526,6.333333333333333
CHEMBL239_EC50,52,19,46,0.10526315789473684,0.6086956521739131,-0.5034324942791762,0.8421052631578947,4.869565217391305
CHEMBL239_EC50,57,18,47,0.7222222222222222,1.0,-0.2777777777777778,3.111111111111111,5.468085106382978
CHEMBL239_EC50,66,20,35,1.0,0.6571428571428571,0.34285714285714286,3.6,4.085714285714285
CHEMBL239_EC50,68,9,69,1.0,0.7101449275362319,0.28985507246376807,5.666666666666667,4.7101449275362315
CHEMBL239_EC50,74,25,54,1.0,1.0,0.0,7.28,7.018518518518518
CHEMBL239_EC50,75,14,60,0.6428571428571429,0.9833333333333333,-0.3404761904761904,2.5,7.133333333333334
CHEMBL239_EC50,85,9,54,1.0,0.5925925925925926,0.40740740740740744,7.666666666666667,3.6296296296296298
CHEMBL239_EC50,91,12,40,1.0,1.0,0.0,4.916666666666667,5.25
CHEMBL239_EC50,102,13,63,1.0,1.0,0.0,8.0,7.222222222222222
CHEMBL239_EC50,107,16,32,1.0,1.0,0.0,6.4375,6.53125
CHEMBL239_EC50,114,19,42,1.0,1.0,0.0,6.0,6.476190476190476
CHEMBL239_EC50,115,7,45,0.8571428571428571,0.7555555555555555,0.10158730158730156,3.857142857142857,3.8444444444444446
CHEMBL239_EC50,118,13,64,0.7692307692307693,0.96875,-0.19951923076923073,4.3076923076923075,6.53125
CHEMBL239_EC50,124,27,32,1.0,0.84375,0.15625,6.592592592592593,5.375
CHEMBL239_EC50,126,13,42,0.3076923076923077,0.8333333333333334,-0.5256410256410257,1.0769230769230769,5.357142857142857
CHEMBL239_EC50,127,4,51,1.0,1.0,0.0,5.75,5.882352941176471
CHEMBL244_Ki,2,30,28,1.0,1.0,0.0,6.633333333333334,7.928571428571429
CHEMBL244_Ki,3,15,67,1.0,0.43283582089552236,0.5671641791044777,7.6,3.253731343283582
CHEMBL244_Ki,6,18,57,0.5555555555555556,0.9649122807017544,-0.4093567251461988,4.444444444444445,7.2631578947368425
CHEMBL244_Ki,25,22,38,0.18181818181818182,0.10526315789473684,0.07655502392344499,1.4545454545454546,0.8421052631578947
CHEMBL244_Ki,32,20,25,0.05,0.4,-0.35000000000000003,0.4,2.56
CHEMBL244_Ki,35,13,64,1.0,0.921875,0.078125,7.6923076923076925,6.0
CHEMBL244_Ki,36,12,55,1.0,0.9090909090909091,0.09090909090909094,5.5,6.054545454545455
CHEMBL244_Ki,37,20,60,0.8,0.7666666666666667,0.033333333333333326,6.1,5.95
CHEMBL244_Ki,38,5,65,1.0,0.9384615384615385,0.06153846153846154,6.6,6.923076923076923
CHEMBL244_Ki,50,29,35,0.3793103448275862,0.8285714285714286,-0.44926108374384244,2.4827586206896552,5.428571428571429
CHEMBL244_Ki,55,4,59,1.0,1.0,0.0,5.0,7.3559322033898304
CHEMBL244_Ki,67,8,48,1.0,0.4791666666666667,0.5208333333333333,7.25,2.5208333333333335
CHEMBL244_Ki,68,18,50,0.1111111111111111,0.56,-0.44888888888888895,0.8888888888888888,4.34
CHEMBL244_Ki,73,10,38,0.8,0.5789473684210527,0.2210526315789474,2.4,3.236842105263158
CHEMBL244_Ki,74,8,58,1.0,1.0,0.0,8.0,6.620689655172414
CHEMBL244_Ki,77,13,62,0.7692307692307693,0.9516129032258065,-0.18238213399503722,4.230769230769231,6.387096774193548
CHEMBL244_Ki,87,22,36,1.0,1.0,0.0,4.636363636363637,7.472222222222222
CHEMBL244_Ki,90,12,46,0.8333333333333334,0.391304347826087,0.4420289855072464,6.666666666666667,3.130434782608696
CHEMBL244_Ki,92,4,67,0.25,0.9552238805970149,-0.7052238805970149,2.0,5.373134328358209
CHEMBL244_Ki,93,7,58,1.0,1.0,0.0,7.142857142857143,7.396551724137931
CHEMBL244_Ki,95,11,66,1.0,0.696969696969697,0.303030303030303,8.0,5.196969696969697
CHEMBL244_Ki,100,28,42,0.9642857142857143,0.47619047619047616,0.48809523809523814,7.357142857142857,2.9761904761904763
CHEMBL244_Ki,107,20,54,0.1,1.0,-0.9,0.1,5.351851851851852
CHEMBL244_Ki,108,15,63,1.0,0.42857142857142855,0.5714285714285714,7.533333333333333,3.3015873015873014
CHEMBL244_Ki,114,4,43,0.25,0.20930232558139536,0.04069767441860464,2.0,1.0465116279069768
CHEMBL244_Ki,116,20,42,0.2,0.5714285714285714,-0.3714285714285714,1.6,4.0
CHEMBL244_Ki,118,8,72,0.75,0.75,0.0,5.5,5.972222222222222
CHEMBL244_Ki,121,27,55,0.7037037037037037,0.9636363636363636,-0.2599326599326599,5.444444444444445,7.236363636363636
CHEMBL244_Ki,126,8,48,1.0,1.0,0.0,7.625,5.729166666666667
CHEMBL244_Ki,130,23,51,1.0,1.0,0.0,7.913043478260869,6.294117647058823
CHEMBL244_Ki,141,14,62,1.0,0.6774193548387096,0.32258064516129037,7.785714285714286,5.225806451612903
CHEMBL244_Ki,148,10,58,1.0,1.0,0.0,7.3,4.913793103448276
CHEMBL244_Ki,149,21,48,1.0,0.8541666666666666,0.14583333333333337,7.571428571428571,4.645833333333333
CHEMBL244_Ki,153,14,58,1.0,0.6896551724137931,0.31034482758620685,6.0,4.120689655172414
CHEMBL244_Ki,155,15,56,0.9333333333333333,0.8928571428571429,0.04047619047619044,6.933333333333334,5.642857142857143
CHEMBL244_Ki,157,16,54,1.0,1.0,0.0,7.25,5.703703703703703
CHEMBL244_Ki,159,20,54,1.0,0.8888888888888888,0.11111111111111116,6.45,6.351851851851852
CHEMBL244_Ki,162,3,56,1.0,0.7857142857142857,0.2142857142857143,2.6666666666666665,5.464285714285714
CHEMBL244_Ki,163,8,42,0.625,0.9285714285714286,-0.3035714285714286,2.375,4.261904761904762
CHEMBL244_Ki,164,19,62,1.0,1.0,0.0,7.2631578947368425,7.903225806451613
CHEMBL244_Ki,168,21,54,1.0,0.6296296296296297,0.37037037037037035,7.761904761904762,4.611111111111111
CHEMBL244_Ki,169,17,50,0.8823529411764706,0.64,0.24235294117647055,6.647058823529412,4.72
CHEMBL244_Ki,171,10,58,0.7,0.9655172413793104,-0.26551724137931043,3.6,5.879310344827586
CHEMBL244_Ki,172,4,55,1.0,0.8909090909090909,0.10909090909090913,8.0,4.927272727272728
CHEMBL244_Ki,173,4,80,0.75,0.7625,-0.012499999999999956,6.0,6.1
CHEMBL244_Ki,175,14,46,1.0,0.6086956521739131,0.3913043478260869,7.285714285714286,4.869565217391305
CHEMBL244_Ki,182,20,42,0.2,0.35714285714285715,-0.15714285714285714,1.6,2.0238095238095237
CHEMBL244_Ki,183,12,44,0.25,0.6136363636363636,-0.36363636363636365,0.25,3.727272727272727
CHEMBL244_Ki,189,17,82,0.058823529411764705,0.5853658536585366,-0.5265423242467718,0.058823529411764705,4.621951219512195
CHEMBL244_Ki,194,4,63,1.0,1.0,0.0,5.0,7.476190476190476
CHEMBL244_Ki,200,21,74,1.0,1.0,0.0,7.904761904761905,7.878378378378378
CHEMBL244_Ki,202,14,48,0.7857142857142857,0.4166666666666667,0.369047619047619,6.285714285714286,1.3541666666666667
CHEMBL262_Ki,0,15,38,0.6,0.3684210526315789,0.23157894736842105,4.8,2.1052631578947367
CHEMBL262_Ki,3,5,49,0.4,0.5714285714285714,-0.17142857142857137,3.2,2.836734693877551
CHEMBL262_Ki,5,9,50,0.3333333333333333,0.64,-0.3066666666666667,2.6666666666666665,3.28
CHEMBL262_Ki,6,9,58,1.0,0.6896551724137931,0.31034482758620685,8.0,3.5689655172413794
CHEMBL262_Ki,12,22,22,0.6363636363636364,0.7272727272727273,-0.09090909090909094,2.4545454545454546,3.1818181818181817
CHEMBL262_Ki,14,5,45,1.0,0.6888888888888889,0.3111111111111111,6.0,3.7333333333333334
CHEMBL262_Ki,15,10,38,1.0,0.631578947368421,0.368421052631579,5.6,2.6315789473684212
CHEMBL262_Ki,17,3,30,0.6666666666666666,0.1,0.5666666666666667,5.333333333333333,0.8
CHEMBL262_Ki,21,8,40,0.625,0.475,0.15000000000000002,2.375,1.475
CHEMBL262_Ki,25,9,47,1.0,1.0,0.0,6.222222222222222,5.212765957446808
CHEMBL262_Ki,34,31,4,0.22580645161290322,1.0,-0.7741935483870968,0.3225806451612903,5.25
CHEMBL262_Ki,38,14,34,0.5714285714285714,0.5882352941176471,-0.01680672268907568,3.9285714285714284,2.588235294117647
CHEMBL262_Ki,43,7,51,0.42857142857142855,0.5686274509803921,-0.1400560224089636,3.2857142857142856,4.549019607843137
CHEMBL264_Ki,8,32,16,0.65625,0.9375,-0.28125,3.28125,5.0
CHEMBL264_Ki,12,11,32,1.0,0.625,0.375,6.7272727272727275,2.46875
CHEMBL264_Ki,19,22,65,1.0,1.0,0.0,7.818181818181818,7.969230769230769
CHEMBL264_Ki,20,10,18,0.9,0.3888888888888889,0.5111111111111111,4.7,2.0
CHEMBL264_Ki,21,9,50,1.0,0.9,0.09999999999999998,7.777777777777778,5.68
CHEMBL264_Ki,25,14,34,1.0,0.47058823529411764,0.5294117647058824,2.857142857142857,3.411764705882353
CHEMBL264_Ki,30,32,12,1.0,1.0,0.0,7.3125,5.916666666666667
CHEMBL264_Ki,36,43,6,0.4186046511627907,0.3333333333333333,0.0852713178294574,1.8604651162790697,0.8333333333333334
CHEMBL264_Ki,38,18,8,0.5,0.0,0.5,1.4444444444444444,0.0
CHEMBL264_Ki,49,43,10,0.5348837209302325,0.5,0.03488372093023251,2.3255813953488373,3.4
CHEMBL264_Ki,52,20,24,0.25,0.6666666666666666,-0.41666666666666663,0.45,3.0833333333333335
CHEMBL264_Ki,55,19,26,0.10526315789473684,0.8461538461538461,-0.7408906882591093,0.8421052631578947,5.846153846153846
CHEMBL264_Ki,57,27,26,0.4074074074074074,0.8461538461538461,-0.43874643874643876,2.0,6.576923076923077
CHEMBL264_Ki,59,14,44,1.0,0.7272727272727273,0.2727272727272727,4.714285714285714,2.727272727272727
CHEMBL264_Ki,64,25,22,0.56,0.7272727272727273,-0.16727272727272724,2.44,2.8181818181818183
CHEMBL264_Ki,66,14,45,1.0,1.0,0.0,7.714285714285714,7.488888888888889
CHEMBL264_Ki,80,8,44,0.125,0.22727272727272727,-0.10227272727272727,1.0,1.7727272727272727
CHEMBL264_Ki,81,14,54,0.8571428571428571,0.2962962962962963,0.5608465608465608,6.714285714285714,2.3703703703703702
CHEMBL264_Ki,82,3,42,0.6666666666666666,0.4523809523809524,0.21428571428571425,5.333333333333333,2.4523809523809526
CHEMBL264_Ki,91,16,36,0.625,0.8611111111111112,-0.23611111111111116,2.8125,5.222222222222222
CHEMBL264_Ki,96,12,64,1.0,0.5,0.5,7.583333333333333,3.65625
CHEMBL264_Ki,98,27,32,0.4444444444444444,0.875,-0.4305555555555556,2.962962962962963,5.625
CHEMBL264_Ki,100,17,32,0.9411764705882353,0.53125,0.4099264705882353,5.235294117647059,3.03125
CHEMBL264_Ki,106,10,48,1.0,0.5833333333333334,0.41666666666666663,7.5,2.8125
CHEMBL264_Ki,107,16,34,0.0625,0.7352941176470589,-0.6727941176470589,0.0625,4.852941176470588
CHEMBL264_Ki,108,26,36,0.4230769230769231,0.75,-0.3269230769230769,2.4615384615384617,3.638888888888889
CHEMBL264_Ki,113,8,58,1.0,0.896551724137931,0.10344827586206895,7.25,6.413793103448276
CHEMBL264_Ki,114,31,22,0.8387096774193549,1.0,-0.16129032258064513,3.903225806451613,4.7272727272727275
CHEMBL264_Ki,115,38,16,1.0,1.0,0.0,5.0,3.8125
CHEMBL264_Ki,131,11,46,0.5454545454545454,0.5652173913043478,-0.01976284584980237,2.909090909090909,3.9347826086956523
CHEMBL264_Ki,132,22,34,0.8181818181818182,0.5882352941176471,0.22994652406417115,4.045454545454546,3.4705882352941178
CHEMBL264_Ki,133,4,51,0.75,0.6666666666666666,0.08333333333333337,5.5,4.117647058823529
CHEMBL264_Ki,134,4,53,0.75,0.6792452830188679,0.07075471698113212,6.0,4.0
CHEMBL264_Ki,136,14,30,0.2857142857142857,1.0,-0.7142857142857143,1.7857142857142858,4.866666666666666
CHEMBL264_Ki,144,13,34,1.0,0.8529411764705882,0.1470588235294118,3.6153846153846154,4.117647058823529
CHEMBL264_Ki,145,24,26,0.7083333333333334,0.6538461538461539,0.054487179487179516,4.666666666666667,3.5384615384615383
CHEMBL264_Ki,149,35,22,0.5142857142857142,0.7727272727272727,-0.25844155844155847,1.0,4.318181818181818
CHEMBL264_Ki,155,36,20,0.7777777777777778,0.8,-0.022222222222222254,2.861111111111111,5.1
CHEMBL264_Ki,158,34,20,1.0,1.0,0.0,4.823529411764706,4.5
CHEMBL264_Ki,163,21,30,1.0,0.26666666666666666,0.7333333333333334,4.714285714285714,2.1333333333333333
CHEMBL264_Ki,170,8,50,1.0,1.0,0.0,6.375,6.92
CHEMBL264_Ki,176,14,24,0.35714285714285715,0.08333333333333333,0.27380952380952384,2.5,0.125
CHEMBL264_Ki,183,37,16,0.6756756756756757,1.0,-0.32432432432432434,3.7027027027027026,4.9375
CHEMBL264_Ki,184,15,52,1.0,1.0,0.0,7.2,6.365384615384615
CHEMBL264_Ki,186,4,61,1.0,0.4426229508196721,0.5573770491803278,8.0,3.5245901639344264
CHEMBL264_Ki,187,15,51,0.7333333333333333,0.39215686274509803,0.34117647058823525,5.866666666666666,3.1372549019607843
CHEMBL2835_Ki,2,4,38,1.0,0.3684210526315789,0.631578947368421,8.0,0.8947368421052632
CHEMBL2835_Ki,7,23,28,0.6086956521739131,0.21428571428571427,0.3944099378881988,2.6956521739130435,1.7142857142857142
CHEMBL2835_Ki,8,12,42,0.8333333333333334,0.47619047619047616,0.3571428571428572,6.666666666666667,2.5238095238095237
CHEMBL2835_Ki,13,17,32,0.6470588235294118,0.1875,0.4595588235294118,2.9411764705882355,1.5
CHEMBL2835_Ki,18,22,53,1.0,0.660377358490566,0.339622641509434,6.818181818181818,4.735849056603773
CHEMBL287_Ki,2,19,26,0.0,0.5384615384615384,-0.5384615384615384,0.0,2.3076923076923075
CHEMBL287_Ki,9,15,38,0.0,0.8947368421052632,-0.8947368421052632,0.0,4.947368421052632
CHEMBL287_Ki,12,23,20,0.6086956521739131,0.9,-0.29130434782608694,0.9130434782608695,5.6
CHEMBL287_Ki,18,13,24,0.3076923076923077,0.3333333333333333,-0.025641025641025605,2.4615384615384617,2.0416666666666665
CHEMBL287_Ki,19,4,35,1.0,0.7142857142857143,0.2857142857142857,6.25,4.142857142857143
CHEMBL287_Ki,22,10,23,1.0,0.7391304347826086,0.26086956521739135,2.1,1.2173913043478262
CHEMBL287_Ki,26,17,18,0.35294117647058826,0.6111111111111112,-0.2581699346405229,1.8823529411764706,3.0
CHEMBL287_Ki,27,8,38,0.25,0.47368421052631576,-0.22368421052631576,2.0,3.1315789473684212
CHEMBL287_Ki,28,14,34,0.7142857142857143,0.47058823529411764,0.24369747899159666,2.7142857142857144,1.6470588235294117
CHEMBL287_Ki,32,23,34,0.6521739130434783,0.29411764705882354,0.35805626598465473,5.217391304347826,2.2941176470588234
