draw,estimate
1150,-0.009843554883554217
1151,-0.020057651649069017
1152,-0.014036724234341935
1153,-0.02252332856797686
1154,-0.01175169675696533
1155,-0.010413579021082968
1156,-0.016969163718689104
1157,-0.012674026397234701
1158,-0.012813994674139573
1159,-0.013754677663506736
1160,-0.012195395683514439
1161,-0.01247816484915323
1162,-0.011879108889564399
1163,-0.008843665420096002
1164,-0.011255351991592815
1165,-0.014583333333333323
1166,-0.009759512721544534
1167,-0.010724460724460799
1168,-0.008867900258367381
1169,-0.02421032215416107
1170,-0.015698161053798065
1171,-0.02023084313057215
1172,-0.003837095247686939
1173,-0.01421258062961825
1174,-0.01218813782675738
1175,-0.017360380404721695
1176,-0.011064129375437838
1177,-0.015768348111916186
1178,-0.009640631705456967
1179,-0.015182765277334385
1180,-0.013038669028999195
1181,-0.0126577103223788
1182,-0.013448708929227445
1183,-0.014876295621236256
1184,-0.012195395683514439
1185,-0.014222674757691282
1186,-0.010659316884099037
1187,-0.009980892340561445
1188,-0.012471576312438719
1189,-0.01709329685491988
1190,-0.008370134788375661
1191,-0.017389249875425034
1192,-0.012828449530667974
1193,-0.013310023310023164
1194,-0.006920802802118883
1195,-0.015184989352198986
1196,-0.013127355961700343
1197,-0.006398199410025833
1198,-0.017226385879703876
1199,-0.01749901338656485
1200,-0.020171888815515803
1201,-0.013301950622234562
1202,-0.015387641772038982
1203,-0.021195190899591796
1204,-0.006337571554772735
1205,-0.010273812414452452
1206,-0.011831279453103832
1207,-0.018540751147138004
1208,-0.009824197391114162
1209,-0.010846880149653543
1210,-0.012247447077577085
1211,-0.010634881422924902
1212,-0.011124216283003899
1213,-0.00849497513417391
1214,-0.01341920304476537
1215,-0.01421258062961825
1216,-0.008966075098778059
1217,-0.01768834043468051
1218,-0.009521960805975511
1219,-0.015902347674810833
1220,-0.012383359711811101
1221,-0.011980255368967817
1222,-0.01078567043705717
1223,-0.01954135319457556
1224,-0.007963411231973347
1225,-0.0026351774264204014
1226,-0.01421258062961825
1227,-0.011229661459697548
1228,-0.01562578715499672
1229,-0.0044832435970348
1230,-0.016789805410740682
1231,-0.013142740194948155
1232,-0.006398199410025833
1233,-0.012169455145788058
1234,-0.013026482937603563
1235,-0.020717970540956795
1236,-0.012790859881722284
1237,-0.00645380179362312
1238,-0.013760706014732066
1239,-0.013127355961700343
1240,-0.01177692309611799
1241,-0.010846880149653543
1242,-0.003417813207551662
1243,-0.013375411943154909
1244,-0.008867960067083805
1245,-0.004367132655531333
1246,-0.009641390709474035
1247,-0.014565491387279604
1248,-0.010068675186770001
1249,-0.011177475035044583
1250,-0.001239837447648523
1251,-0.018347139820802938
1252,-0.010539443977906848
1253,-0.013627731999885002
1254,-0.011780594993256776
1255,-0.011898801902801601
1256,-0.012768708436401684
1257,-0.008521127205708065
1258,-0.010645375234018983
1259,-0.009793391334266478
1260,-0.009821054490172204
1261,-0.011530537808193204
1262,-0.01632826997894883
1263,-0.01168405808455793
1264,-0.009463157732561314
1265,-0.018881897949850644
1266,-0.018393803553879283
1267,-0.008943160597572363
1268,-0.004367132655531333
1269,-0.014824023413203196
1270,-0.009689893868254376
1271,-0.007246088235546469
1272,-0.014222674757691282
1273,-0.006972991080411949
1274,-0.013652410964414767
1275,-0.016789805410740682
1276,-0.008319293634026597
1277,-0.012416727273366533
1278,-0.014823638448254586
1279,-0.013005284030144244
1280,-0.012314479121424748
1281,-0.01436268996651214
1282,-0.012090194942759015
1283,-0.0104191193196191
1284,-0.014245476460283199
1285,-0.0028087892816299545
1286,-0.011976332906835935
1287,-0.006877581380713274
1288,-0.01436268996651214
1289,-0.014312423687423692
1290,-0.011124216283003899
1291,-0.011508969933924227
1292,-0.014818801579858099
1293,-0.009822671744355981
1294,-0.022423446861675002
1295,-0.013127355961700343
1296,-0.01234160264561037
1297,-0.010273812414452452
1298,-0.013965327936853969
1299,-0.013154649229379057
1300,-0.008700058793107812
1301,-0.01284616706538061
1302,-0.009944417615615717
1303,-0.011609435078043632
1304,-0.015370627240632467
1305,-0.009500505896328533
1306,-0.01663687356496387
1307,-0.010615085096957648
1308,-0.005453879212163934
1309,-0.015132982157463726
1310,-0.014987750521083837
1311,-0.013104415541736483
1312,-0.009821054490172204
1313,-0.01031670632017001
1314,-0.01031670632017001
1315,-0.0019340091854845995
1316,-0.009360269360269336
1317,-0.009821054490172204
1318,-0.005518666704292383
1319,-0.009338102852426491
1320,-0.00834500466853413
1321,-0.015370627240632467
1322,-0.016669006566323134
1323,-0.010394140779836608
1324,-0.01650634016234205
1325,-0.006398199410025833
1326,-0.014958168717845902
1327,-0.008894992949850713
1328,-0.00777182500389823
1329,-0.014469819009542612
1330,-0.00986789342873027
1331,-0.020887207367360577
1332,-0.014401715385717065
1333,-0.0065608291035099365
1334,-0.010320397645767296
1335,-0.010273812414452452
1336,-0.012415087367432812
1337,-0.005518666704292383
1338,-0.012599935741174751
1339,-0.007889814246584595
1340,-0.013026482937603563
1341,-0.009689690438735875
1342,-0.013629837612891424
1343,-0.013965327936853969
1344,-0.01218813782675738
1345,-0.013025187750082226
1346,-0.010394140779836608
1347,-0.020685980705197875
1348,-0.020652280182973305
1349,-0.016156745093414637
1350,-0.008894992949850713
1351,-0.010372731843320104
1352,-0.01391384790098362
1353,-0.014876058275181101
1354,-0.005228704813192334
1355,-0.012268518518518519
1356,-0.011139406736117734
1357,-0.01223984242792549
1358,-0.010724460724460799
1359,-0.020128933105776153
1360,-0.010706593481035587
1361,-0.009338102852426491
1362,-0.004793026245678697
1363,-0.010798814210678232
1364,-0.01175169675696533
1365,-0.012856701191724551
1366,-0.010117172968197235
1367,-0.01168405808455793
1368,-0.012714840668057267
1369,-0.01709066954539215
1370,-0.012279503444254913
1371,-0.01455092973976015
1372,-0.010735798096539947
1373,-0.01942396250452924
1374,-0.0119086319823707
1375,-0.012471576312438719
1376,-0.0010445314278613863
1377,-0.0082952095802068
1378,-0.023966700309622915
1379,-0.011255994658109149
1380,-0.009090045809174576
1381,-0.0049606410359876825
1382,-0.014304000627235768
1383,-0.013802361166187105
1384,-0.011010482599604854
1385,-0.014885957945732272
1386,-0.012873078152676768
1387,-0.011388932646281031
1388,-0.014995213322135685
1389,-0.01525681106026647
1390,-0.010594173043737276
1391,-0.010724460724460799
1392,-0.01638713711527927
1393,-0.006877581380713274
1394,-0.009003670694316044
1395,-0.011255994658109149
1396,-0.011010482599604854
1397,-0.01341920304476537
1398,-0.014277836066317103
1399,-0.013797237247765007
1400,-0.018409460029574914
1401,-0.014115132029018197
1402,-0.013361646342379324
1403,-0.017262560902799578
1404,-0.01346371882086167
1405,-0.014603747908307353
1406,-0.013772717468566129
1407,-0.005388955271385852
1408,-0.009575872707746604
1409,-0.007998563098695961
1410,-0.01647829244009507
1411,-0.011823259745326763
1412,-0.014118852308780213
1413,-0.014156240309514127
1414,-0.005369824948465014
1415,-0.01155347703677393
1416,-0.015184989352198986
1417,-0.01095942365921948
1418,-0.011189596333635836
1419,-0.012806743210450881
1420,-0.010758195453804964
1421,-0.010316534555425805
1422,-0.015184989352198986
1423,-0.006521512148329866
1424,-0.011296159608626448
1425,-0.011255351991592815
1426,-0.01242804814233378
1427,-0.013167075170001846
1428,-0.004763030966239467
1429,-0.01773850197834699
1430,-0.008046838459184844
1431,-0.006168239283805732
1432,-0.007115530801200667
1433,-0.010638223302778749
1434,-0.015312499999999972
1435,-0.008984313201875989
1436,-0.018595218393481786
1437,-0.004374428658718914
1438,-0.01669792936903772
1439,-0.01455092973976015
1440,-0.01198073762876
1441,-0.01175169675696533
1442,-0.0170814331447346
1443,-0.014245476460283199
1444,-0.0027124766465416498
1445,-0.017360380404721695
1446,-0.013845409066466197
1447,-0.011189596333635836
1448,-0.0058585149355939725
1449,-0.010621334329161026
1450,-0.013018540847835977
1451,-0.013142740194948155
1452,-0.015081653838414536
1453,-0.013301950622234562
1454,-0.013965327936853969
1455,-0.013288613835720605
1456,-0.007670346715849534
1457,-0.014583333333333323
1458,-0.010634881422924902
1459,-0.01421258062961825
1460,-0.009360269360269336
1461,-0.016698369552861247
1462,-0.013915808990573209
1463,-0.011255994658109149
1464,-0.010479616003476636
1465,-0.013154649229379057
1466,-0.01145725926066865
1467,-0.009338102852426491
1468,-0.012714106434944797
1469,-0.017370538672779465
1470,-0.0115340857071384
1471,-0.0107265703387327
1472,-0.021028669833346884
1473,-0.005518666704292383
1474,-0.011177475035044583
1475,-0.016737759794150864
1476,-0.006458173359316668
1477,-0.007249104997077268
1478,-0.014121160632000734
1479,-0.010984120154942231
1480,-0.015081653838414536
1481,-0.012268518518518519
1482,-0.013627731999885002
1483,-0.018547962151819905
1484,-0.010758195453804964
1485,-0.017608776897704664
1486,-0.012873078152676768
1487,-0.008205699911201875
1488,-0.012985380310206261
1489,-0.022754560146041266
1490,-0.013180635126650395
1491,-0.005128868632038933
1492,-0.018581075296360317
1493,-0.022459190411411735
1494,-0.010211063759698661
1495,-0.013809959849640507
1496,-0.010201209340753227
1497,-0.011010482599604854
1498,-0.014659526375425336
1499,-0.009533154999633787
1500,-0.008207070707070704
1501,-0.0126181061839418
1502,-0.013629837612891424
1503,-0.012541426827141128
1504,-0.007327551005792091
1505,-0.008734085279925868
1506,-0.018536205726105065
1507,-0.014306635307902063
1508,-0.015678631552413606
1509,-0.014976211075721124
1510,-0.008614411207070901
1511,-0.009463157732561314
1512,-0.009839293858566401
1513,-0.010316534555425805
1514,-0.011156345375475638
1515,-0.013123636416718092
1516,-0.012541426827141128
1517,-0.01331197726189004
1518,-0.012279503444254913
1519,-0.016752172646795453
1520,-0.0044832435970348
1521,-0.016118592152529712
1522,-0.01035263975865107
1523,-0.014659526375425336
1524,-0.009640631705456967
1525,-0.011976332906835935
1526,-0.010678830571282348
1527,-0.004162371759880688
1528,-0.006891873558540198
1529,-0.00645380179362312
1530,-0.013949365245874007
1531,-0.010479616003476636
1532,-0.012580882953049377
1533,-0.014983333203073594
1534,-0.009843554883554217
1535,-0.009640631705456967
1536,-0.016904900136487988
1537,-0.01972811025413125
1538,-0.009674594381598407
1539,-0.01112309441731544
1540,-0.017360380404721695
1541,-0.01689401455026453
1542,-0.012498840038221992
1543,-0.02222725833369682
1544,-0.00798191283531633
1545,-0.019527263469874025
1546,-0.012609819291544103
1547,-0.013361646342379324
1548,-0.014274330635093646
1549,-0.010645375234018983
1550,-0.015359387281886133
1551,-0.013127355961700343
1552,-0.010735798096539947
1553,-0.017787066413786284
1554,-0.01748361683503357
1555,-0.012288747907724495
1556,-0.014121160632000734
1557,-0.013565887829293601
1558,-0.004341383447346482
1559,-0.014274330635093646
1560,-0.007206411448693132
1561,-0.01595866013406154
1562,-0.009808245637769178
1563,-0.011139406736117734
1564,-0.01440383522513048
1565,-0.008476267915363912
1566,-0.006521512148329866
1567,-0.0175304334008322
1568,-0.013343634821810502
1569,-0.0175612452415201
1570,-0.01638713711527927
1571,-0.012994776130454322
1572,-0.012268518518518519
1573,-0.013288613835720605
1574,-0.012086399913837961
1575,-0.014499389499389559
1576,-0.01177692309611799
1577,-0.009796210395772302
1578,-0.0119302796664693
1579,-0.009090045809174576
1580,-0.016298263709394252
1581,-0.007143929417729619
1582,-0.012471576312438719
1583,-0.012210012210012201
1584,-0.011189596333635836
1585,-0.0166200938492642
1586,-0.024264824285624077
1587,-0.011819938475305946
1588,-0.010770661275287911
1589,-0.004577625785911782
1590,-0.013018540847835977
1591,-0.010770661275287911
1592,-0.014194896283429785
1593,-0.018949832286860507
1594,-0.009322516212656031
1595,-0.013408669307859267
1596,-0.016840475143255956
1597,-0.007950447553198556
1598,-0.010316534555425805
1599,-0.008781525143508849
1600,-0.012117187463019253
1601,-0.008491610170304954
1602,-0.009085768420394227
1603,-0.010300183382796702
1604,-0.011255351991592815
1605,-0.01346371882086167
1606,-0.012507320636008679
1607,-0.014567223562466772
1608,-0.019068285794028673
1609,-0.01242804814233378
1610,-0.006530434430082117
1611,-0.009248881130869118
1612,-0.016588471263009975
1613,-0.0053310759193111335
1614,-0.010945215341638247
1615,-0.009783598511246565
1616,-0.010372731843320104
1617,-0.00485370617306486
1618,-0.011970377675505831
1619,-0.015081653838414536
1620,-0.011523302603883978
1621,-0.010642525686783264
1622,-0.018225530546158653
1623,-0.007567758292713389
1624,-0.01338537118611649
1625,-0.0077560155454622914
1626,-0.013915808990573209
1627,-0.015389202974995967
1628,-0.011831279453103832
1629,-0.0065722839238521276
1630,-0.014304000627235768
1631,-0.009362793910161296
1632,-0.009533154999633787
1633,-0.006833346826533657
1634,-0.01587079577719587
1635,-0.01942396250452924
1636,-0.013005284030144244
1637,-0.008479707937802516
1638,-0.011177475035044583
1639,-0.013902240189004905
1640,-0.012947249031381678
1641,-0.0074480958298799495
1642,-0.012282809835622945
1643,-0.015462047238249984
1644,-0.010645375234018983
1645,-0.011243779585423663
1646,-0.009759512721544534
1647,-0.014121160632000734
1648,-0.007889814246584595
1649,-0.01977014287678684
1650,-0.01227025898078533
1651,-0.010300183382796702
1652,-0.006920802802118883
1653,-0.011706724713294866
1654,-0.017834038947767215
1655,-0.012097482683034969
1656,-0.010366586019241408
1657,-0.012331286647057953
1658,-0.010993143442885638
1659,-0.02241542713454116
1660,-0.013821732764818316
1661,-0.012471576312438719
1662,-0.01350117425863854
1663,-0.015695746941493737
1664,-0.01240584290396323
1665,-0.013725490196078424
1666,-0.017608776897704664
1667,-0.011528882647265768
1668,-0.010792557097867889
1669,-0.01436268996651214
1670,-0.009553267524394785
1671,-0.007792179235187905
1672,-0.010654050836431131
1673,-0.013500786336263268
1674,-0.007787634462334169
1675,-0.013629837612891424
1676,-0.014469819009542612
1677,-0.012169455145788058
1678,-0.009124949615903565
1679,-0.011242732789867631
1680,-0.008061616939088932
1681,-0.008781525143508849
1682,-0.011296159608626448
1683,-0.011881251556090731
1684,-0.00839798215388404
1685,-0.012157570622373232
1686,-0.014304000627235768
1687,-0.007913225435142664
1688,-0.01709066954539215
1689,-0.0119086319823707
1690,-0.01595866013406154
1691,-0.006641639988590485
1692,-0.005669849201172767
1693,-0.01555394191356262
1694,-0.0219604707773396
1695,-0.01663687356496387
1696,-0.010758195453804964
1697,-0.010210575094179414
1698,-0.013915808990573209
1699,-0.010201209340753227
1700,-0.007827139251101237
1701,-0.006521512148329866
1702,-0.010642525686783264
1703,-0.022969583069929817
1704,-0.012570798335597645
1705,-0.012521368002524038
1706,-0.018063456684066097
1707,-0.001367071793357863
1708,-0.013826829703995014
1709,-0.01693694390941918
1710,-0.014121160632000734
1711,-0.01337179973783873
1712,-0.013005507353480867
1713,-0.02157256005005747
1714,-0.00798191283531633
1715,-0.012994776130454322
1716,-0.015462047238249984
1717,-0.015122280790675152
1718,-0.01436268996651214
1719,-0.009521960805975511
1720,-0.01977014287678684
1721,-0.015698161053798065
1722,-0.009476150482589506
1723,-0.01344307876118988
1724,-0.008927622247221623
1725,-0.018063456684066097
1726,-0.011270816379911617
1727,-0.014531521763062771
1728,-0.01709066954539215
1729,-0.006834574720670967
1730,-0.011487958798343467
1731,-0.013834140825140694
1732,-0.012268518518518519
1733,-0.010615701986965195
1734,-0.011010482599604854
1735,-0.0074204028911782315
1736,-0.012563982881013146
1737,-0.013127355961700343
1738,-0.0149000667868592
1739,-0.015081653838414536
1740,-0.011010482599604854
1741,-0.005985033759513286
1742,-0.016323068063043504
1743,-0.01709066954539215
1744,-0.013627731999885002
1745,-0.01242804814233378
1746,-0.016319560426889278
1747,-0.008665112200000241
1748,-0.013915808990573209
1749,-0.01421258062961825
1750,-0.013754677663506736
1751,-0.00869357815594747
1752,-0.007208667627615679
1753,-0.004942681788895509
1754,-0.010993143442885638
1755,-0.008061616939088932
1756,-0.011242732789867631
1757,-0.011255351991592815
1758,-0.012279503444254913
1759,-0.01431778098444763
1760,-0.021204610955256498
1761,-0.005960242661914015
1762,-0.00684787533942499
1763,-0.0166200938492642
1764,-0.01516276019775517
1765,-0.012288747907724495
1766,-0.009109403301614633
1767,-0.013519088893620884
1768,-0.014792436507788928
1769,-0.01431778098444763
1770,-0.021201599326599284
1771,-0.011255994658109149
1772,-0.013210233675064452
1773,-0.01623142835849587
1774,-0.015158921352117953
1775,-0.015034518482674467
1776,-0.006858206016455172
1777,-0.008250454745704338
1778,-0.014156240309514127
1779,-0.012806743210450881
1780,-0.011910862149242335
1781,-0.013962570589608092
1782,-0.01115810395910366
1783,-0.010394140779836608
1784,-0.009521960805975511
1785,-0.01826940351401527
1786,-0.011773337430762622
1787,-0.01346371882086167
1788,-0.014659526375425336
1789,-0.01825575411241727
1790,-0.012805207209348798
1791,-0.013154649229379057
1792,-0.013292771804815902
1793,-0.016325570224019353
1794,-0.01177692309611799
1795,-0.018347139820802938
1796,-0.002181411168244468
1797,-0.011139406736117734
1798,-0.013180635126650395
1799,-0.008665112200000241
1800,-0.016682768350608862
1801,-0.010479616003476636
1802,-0.01230807158447814
1803,-0.010798814210678232
1804,-0.009820703451277554
1805,-0.010302215133895662
1806,-0.012813994674139573
1807,-0.013301950622234562
1808,-0.01421258062961825
1809,-0.0107265703387327
1810,-0.012806743210450881
1811,-0.017389249875425034
1812,-0.015125834191213508
1813,-0.010802399446619232
1814,-0.005096820878096416
1815,-0.010642525686783264
1816,-0.012087867880865952
1817,-0.008162769335693973
1818,-0.012805207209348798
1819,-0.0107265703387327
1820,-0.014531521763062771
1821,-0.010273812414452452
1822,-0.007950447553198556
1823,-0.009758610676304466
1824,-0.020847623422419005
1825,-0.0122929885483304
1826,-0.013500786336263268
1827,-0.01548570363201561
1828,-0.011906751336898332
1829,-0.01112309441731544
1830,-0.004168251331559965
1831,-0.013408669307859267
1832,-0.006858206016455172
1833,-0.013005507353480867
1834,-0.012173171281077214
1835,-0.010963104440047017
1836,-0.01866569405915347
1837,-0.00652716156142491
1838,-0.014565491387279604
1839,-0.013652410964414767
1840,-0.010117172968197235
1841,-0.01690910723406753
1842,-0.01709066954539215
1843,-0.01826940351401527
1844,-0.019484820734820663
1845,-0.014129649332879603
1846,-0.004331494349478299
1847,-0.007670346715849534
1848,-0.003957970663263633
1849,-0.013416477702191934
1850,-0.01091811185122131
1851,-0.0107265703387327
1852,-0.011177850396161666
1853,-0.012195395683514439
1854,-0.009126792905239187
1855,-0.012169455145788058
1856,-0.012195395683514439
1857,-0.012087867880865952
1858,-0.012971900471900463
1859,-0.010259680021013283
1860,-0.011300736587114304
1861,-0.014312423687423692
1862,-0.00798191283531633
1863,-0.008790731207010235
1864,-0.021497096175666815
1865,-0.012393126681607247
1866,-0.012714840668057267
1867,-0.012408853872014047
1868,-0.009575872707746604
1869,-0.009081472909640849
1870,-0.015081653838414536
1871,-0.011713175105540066
1872,-0.016737759794150864
1873,-0.011010482599604854
1874,-0.010594173043737276
1875,-0.014140511260550184
1876,-0.008138325020472792
1877,-0.013005507353480867
1878,-0.01230807158447814
1879,-0.008781525143508849
1880,-0.013025187750082226
1881,-0.015462047238249984
1882,-0.006891873558540198
1883,-0.0074204028911782315
1884,-0.025513760660910705
1885,-0.01672448614515491
1886,-0.011216386252119334
1887,-0.006858206016455172
1888,-0.010966920799493117
1889,-0.01234564665254212
1890,-0.01248219554890415
1891,-0.016929036363913002
1892,-0.018243792580273997
1893,-0.00398835384824105
1894,-0.0212898375581035
1895,-0.012674026397234701
1896,-0.009944417615615717
1897,-0.01076609663748309
1898,-0.008998638844148785
1899,-0.01419671564001341
1900,-0.009980892340561445
1901,-0.011706724713294866
1902,-0.009708317026330779
1903,-0.0122929885483304
1904,-0.008435406055601058
1905,-0.012210012210012201
1906,-0.015158921352117953
1907,-0.007166386061109462
1908,-0.004192437972464668
1909,-0.017168772270813062
1910,-0.01161939252752717
1911,-0.019778798938765885
1912,-0.008762483896454822
1913,-0.007264849027481132
1914,-0.007846501756128454
1915,-0.01642909155439177
1916,-0.017490686750890817
1917,-0.007963033147500801
1918,-0.007963411231973347
1919,-0.012393126681607247
1920,-0.011980255368967817
1921,-0.012735649766899795
1922,-0.0110058865389666
1923,-0.009940614940614927
1924,-0.014001580598617919
1925,-0.014591346791541582
1926,-0.0063102761269781035
1927,-0.01735701130312738
1928,-0.014156240309514127
1929,-0.010594173043737276
1930,-0.0068437930000735565
1931,-0.007933143325660419
1932,-0.01587188009983627
1933,-0.008306658860408236
1934,-0.0126577103223788
1935,-0.010594173043737276
1936,-0.008370134788375661
1937,-0.007898221400028584
1938,-0.018547962151819905
1939,-0.005322054135666521
1940,-0.014719031237881906
1941,-0.012411024840368878
1942,-0.01198073762876
1943,-0.010302215133895662
1944,-0.01050294532178304
1945,-0.016768220334364266
1946,-0.013950627750744841
1947,-0.00980430039278066
1948,-0.005322687617009492
1949,-0.010784737742983072
1950,-0.015184989352198986
1951,-0.01198073762876
1952,-0.01242804814233378
1953,-0.018162650703726857
1954,-0.01173337214761408
1955,-0.003934108271254344
1956,-0.017168772270813062
1957,-0.012331286647057953
1958,-0.019352863164649868
1959,-0.004515630147883528
1960,-0.013823434798316905
1961,-0.01467879227273347
1962,-0.011010482599604854
1963,-0.010798814210678232
1964,-0.011773337430762622
1965,-0.013288683650932767
1966,-0.01669792936903772
1967,-0.017787066413786284
1968,-0.014499389499389559
1969,-0.011706724713294866
1970,-0.009248881130869118
1971,-0.016969163718689104
1972,-0.013870196397351788
1973,-0.007526241744907651
1974,-0.009332780116492717
1975,-0.0149000667868592
1976,-0.01112309441731544
1977,-0.007508231634428108
1978,-0.014876058275181101
1979,-0.004515630147883528
1980,-0.010186767233921742
1981,-0.016433271986671785
1982,-0.01227025898078533
1983,-0.013218530058352633
1984,-0.018595218393481786
1985,-0.017575363050965086
1986,-0.017943588634548757
1987,-0.00645380179362312
1988,-0.009360269360269336
1989,-0.009919977040828337
1990,-0.006877581380713274
1991,-0.016526442307692346
1992,-0.013267839768359643
1993,-0.012856701191724551
1994,-0.01218813782675738
1995,-0.009482691332430931
1996,-0.007998563098695961
1997,-0.010802399446619232
1998,-0.0038191700422561606
1999,-0.008966075098778059
2000,-0.006830367701279108
2001,-0.003830321912413271
2002,-0.009332780116492717
2003,-0.01344307876118988
2004,-0.011031211741812487
2005,-0.012806743210450881
2006,-0.009553267524394785
2007,-0.015034518482674467
2008,-0.012904431674122578
2009,-0.007406516204332832
2010,-0.006530434430082117
2011,-0.0068437930000735565
2012,-0.014885957945732272
2013,-0.01227025898078533
2014,-0.011156345375475638
2015,-0.013486603860929685
2016,-0.01337179973783873
2017,-0.0104191193196191
2018,-0.01972811025413125
2019,-0.007889814246584595
2020,-0.013902240189004905
2021,-0.010302215133895662
2022,-0.016752172646795453
2023,-0.010177625484577998
2024,-0.003356481481481502
2025,-0.013142740194948155
2026,-0.01954135319457556
2027,-0.017008896695171236
2028,-0.015081653838414536
2029,-0.010659316884099037
2030,-0.011388932646281031
2031,-0.013154649229379057
2032,-0.01593823070847393
2033,-0.0086505703690933
2034,-0.013237175279345925
2035,-0.015282772232929901
2036,-0.008823910800923368
2037,-0.011793322492236469
2038,-0.013005507353480867
2039,-0.01183281762527233
2040,-0.012805207209348798
2041,-0.012259023646973156
2042,-0.007626746642474057
2043,-0.012856701191724551
2044,-0.013949365245874007
2045,-0.003934108271254344
2046,-0.010966920799493117
2047,-0.010642525686783264
2048,-0.010770661275287911
2049,-0.011255351991592815
2050,-0.012570798335597645
2051,-0.008305187992382437
2052,-0.01227025898078533
2053,-0.014226203411739104
2054,-0.01208073582032037
2055,-0.006834574720670967
2056,-0.012416727273366533
2057,-0.012498840038221992
2058,-0.014306635307902063
2059,-0.015184989352198986
2060,-0.014121160632000734
2061,-0.0004800478624656934
2062,-0.008276037687802417
2063,-0.013863184430930847
2064,-0.014001580598617919
2065,-0.011706724713294866
2066,-0.011879108889564399
2067,-0.008894992949850713
2068,-0.009109403301614633
2069,-0.015168201078666427
2070,-0.013896973388245238
2071,-0.011773337430762622
2072,-0.008551818999109666
2073,-0.011530537808193204
2074,-0.00560387434550659
2075,-0.0107265703387327
2076,-0.012279503444254913
2077,-0.010615085096957648
2078,-0.014450311954679974
2079,-0.012087867880865952
2080,-0.013026482937603563
2081,-0.009521960805975511
2082,-0.012195395683514439
2083,-0.002767661562458914
2084,-0.011296159608626448
2085,-0.016737759794150864
2086,-0.021053696841271202
2087,-0.01600748923029746
2088,-0.008984313201875989
2089,-0.013025187750082226
2090,-0.014554919165052655
2091,-0.009899923505347187
2092,-0.012873078152676768
2093,-0.012609819291544103
2094,-0.012331286647057953
2095,-0.014995646136366721
2096,-0.015763054015921665
2097,-0.010521535729071888
2098,-0.0107265703387327
2099,-0.012268518518518519
2100,-0.012969805927556137
2101,-0.011242732789867631
2102,-0.010662816395082264
2103,-0.015834954674104583
2104,-0.01173337214761408
2105,-0.014121160632000734
2106,-0.012790859881722284
2107,-0.013902240189004905
2108,-0.017107804048927755
2109,-0.0082952095802068
2110,-0.008170546932586856
2111,-0.011255351991592815
2112,-0.010792557097867889
2113,-0.023135066460475237
2114,-0.01402990084980581
2115,-0.010966920799493117
2116,-0.011910862149242335
2117,-0.0074204028911782315
2118,-0.021748737373737302
2119,-0.004163869291682817
2120,-0.011010482599604854
2121,-0.010802399446619232
2122,-0.012928012910041338
2123,-0.012928012910041338
2124,-0.013142740194948155
2125,-0.014831074848572365
2126,-0.013826829703995014
2127,-0.011215543333971432
2128,-0.008956779284089791
2129,-0.01562578715499672
2130,-0.014312423687423692
2131,-0.01974401854567115
2132,-0.013104532638488028
2133,-0.008943160597572363
2134,-0.01240584290396323
2135,-0.009362793910161296
2136,-0.012766034755728909
2137,-0.007889814246584595
2138,-0.02085448334610092
2139,-0.008479707937802516
2140,-0.009921029294575102
2141,-0.009921029294575102
2142,-0.009150389116295812
2143,-0.01693455137985515
2144,-0.013154649229379057
2145,-0.01754787162291976
2146,-0.013754677663506736
2147,-0.012766034755728909
2148,-0.01819511836302552
2149,-0.010785840525033164
2150,-0.008762483896454822
2151,-0.020513775792610045
2152,-0.012521368002524038
2153,-0.007902773924424837
2154,-0.010615085096957648
2155,-0.01317364652009402
2156,-0.016698369552861247
2157,-0.010594173043737276
2158,-0.01778771562606154
2159,-0.014499389499389559
2160,-0.00834500466853413
2161,-0.006833346826533657
2162,-0.013800849453081184
2163,-0.012051878755564936
2164,-0.009521960805975511
2165,-0.013950627750744841
2166,-0.022172295561993734
2167,-0.010038109520857272
2168,-0.010316534555425805
2169,-0.012383359711811101
2170,-0.009581413006282735
2171,-0.009085768420394227
2172,-0.010724460724460799
2173,-0.01338537118611649
2174,-0.012580882953049377
2175,-0.022281285405645418
2176,-0.004270595950898163
2177,-0.009820703451277554
2178,-0.01529553459011735
2179,-0.01678506962507921
2180,-0.012813994674139573
2181,-0.009834830769037498
2182,-0.01173337214761408
2183,-0.012609819291544103
2184,-0.012288747907724495
2185,-0.009980892340561445
2186,-0.011732348531462905
2187,-0.012087867880865952
2188,-0.011969484654199065
2189,-0.0044437853015130355
2190,-0.013500786336263268
2191,-0.01237707937648211
2192,-0.014583333333333323
2193,-0.013965327936853969
2194,-0.013218530058352633
2195,-0.011879108889564399
2196,-0.009821054490172204
2197,-0.009930822117595014
2198,-0.008984313201875989
2199,-0.014976211075721124
2200,-0.01635829810218213
2201,-0.01242804814233378
2202,-0.017978625850760134
2203,-0.014554919165052655
2204,-0.013519088893620884
2205,-0.021006669687847118
2206,-0.013380988027976909
2207,-0.006877581380713274
2208,-0.01193759695688797
2209,-0.013299284174377597
2210,0.0
2211,-0.012173171281077214
2212,-0.0049606410359876825
2213,-0.011794713118982891
2214,-0.013005507353480867
2215,-0.010088457974555435
2216,-0.011139406736117734
2217,-0.008741706478055361
2218,-0.014603747908307353
2219,-0.012388223365924954
2220,-0.008700058793107812
2221,-0.009808245637769178
2222,-0.011902776619849967
2223,-0.013180635126650395
2224,-0.010521535729071888
