draw,estimate
105,-0.03234859679324213
106,-0.018981664399995102
107,-0.014930555555555534
108,-0.027308790199566765
109,-0.016834177279934623
110,-0.016324322250581738
111,-0.018707180447422065
112,-0.016421923372566517
113,-0.006628088746618074
114,-0.0252525252525253
115,-0.013604807582276585
116,-0.0195976188635884
117,-0.0192719854136655
118,-0.01272577641797354
119,-0.01981742948047389
120,-0.018466982990533315
121,-0.015191588105928175
122,-0.025319730247155697
123,-0.017802588180744015
124,-0.009074328817663315
125,-0.016922801602822266
126,-0.022200842900208784
127,-0.014924558760383372
128,-0.021373896815972435
129,-0.012320674601262793
130,-0.023714805344149527
131,-0.02196988920947146
132,-0.010788783661431
133,-0.015013485845729722
134,-0.0340268682174356
135,-0.0010830881810414278
136,-0.02575735028860025
137,-0.02727259766515341
138,-0.019348861805863735
139,-0.019836047958567637
140,-0.019948749046414638
141,-0.0125199664138109
142,-0.02367771432553427
143,-0.016537358341849676
144,-0.014390346461234799
145,-0.01987880600222077
146,-0.01806486811778347
147,-0.019965945337774835
148,-0.020184016363844814
149,-0.02345953013312347
150,-0.020158926171128657
151,-0.024015009380862963
152,-0.028502593638002813
153,-0.02611685699920993
154,-0.014908083508980098
155,-0.009894876467477998
156,-0.02284093927225439
157,-0.014175196745428699
158,-0.015568466057667846
159,-0.014603758169934658
160,-0.01811285946846613
161,-0.013854861350289283
162,-0.0198920135591905
163,-0.015219785943470166
164,-0.022592908255052842
165,-0.0080131022191853
166,-0.007190758596110618
167,-0.020534768799099934
168,-0.015310107338165582
169,-0.016231172037980704
170,-0.0181588764538073
171,-0.017587585367648796
172,-0.02356276678769461
173,-0.02196988920947146
174,-0.021279476207205016
175,-0.014130045429855749
176,-0.023036597802296367
177,-0.02073890444081924
178,-0.02539682539682503
179,-0.024819972342731422
180,-0.016913267394823635
181,-0.01497776565439636
182,-0.018189583743929864
183,-0.020471560527123393
184,-0.020280612244897932
185,-0.02040063344023261
186,-0.009387352728456769
187,-0.017104647765075066
188,-0.021795523778942047
189,-0.014315574121869346
190,-0.015323309681447808
191,-0.016314376748057934
192,-0.0212486148558952
193,-0.01859819660331757
194,-0.020218659206357063
195,-0.014733184736636498
196,-0.011104031366856938
197,-0.018551875804487215
198,-0.018449650971516487
199,-0.013416477702191934
200,-0.031071428571428535
201,-0.01880345538972081
202,-0.01925357917009317
203,-0.0192719854136655
204,-0.013553799655362499
205,-0.018705145994511868
206,-0.015934820240725737
207,-0.012291289506372767
208,-0.024394098208058067
209,-0.013048117759969502
210,-0.03082243760331821
211,-0.019497266019004936
212,-0.027736631330772504
213,-0.010671936758893268
214,-0.021295250082896046
215,-0.017613835696487105
216,-0.014115095778053418
217,-0.01568929003203215
218,-0.024953090830526298
219,-0.022467048003447745
220,-0.014987318753786168
221,-0.021270515281316252
222,-0.01880308928444723
223,-0.015463081459226341
224,-0.0266730224878644
225,-0.015350032854484602
226,-0.02287953890219338
227,-0.023142857142857135
228,-0.023335743394211836
229,-0.018041541791541854
230,-0.018487244562306437
231,-0.0170237130958477
232,-0.014058253355532398
233,-0.02076239382286224
234,-0.014058253355532398
235,-0.02367670625101436
236,-0.014603758169934658
237,-0.016818600638963833
238,-0.016549182772591556
239,-0.017625904624689333
240,-0.0187326005024454
241,-0.023993633215125237
242,-0.016114353963065223
243,-0.011498079846928216
244,-0.0255155669094708
245,-0.02784116764883754
246,-0.012124065910363467
247,-0.0259334415584415
248,-0.022201394685058048
249,-0.022828946776139267
250,-0.014671955331941766
251,-0.011935325476992165
252,-0.013226620919436471
253,-0.016751795483115867
254,-0.021297297977877404
255,-0.020650843723531983
256,-0.019360269360269335
257,-0.015158137450533335
258,-0.01462142153486667
259,-0.023806451064684434
260,-0.013695860498883007
261,-0.02090129393261313
262,-0.022103402762409564
263,-0.021004145829796178
264,-0.014259417594325998
265,-0.01690972892859162
266,-0.014397075027555602
267,-0.016262636720011193
268,-0.014570324746360667
269,-0.01830424268364557
270,-0.01936008523714662
271,-0.01813955965478164
272,-0.021216531484388568
273,-0.02603174603174596
274,-0.02324806396770992
275,-0.016270201040721105
276,-0.016635180423706618
277,-0.009156318336212148
278,-0.020800030422932665
279,-0.016431677890011237
280,-0.01393082421188525
281,-0.018315018315018302
282,-0.02783310488086753
283,-0.011075779903968616
284,-0.011589012863310006
285,-0.025641655958052265
286,-0.019801911498888897
287,-0.022382619058016934
288,-0.0134343009873203
289,-0.020551721815568913
290,-0.03358370575645983
291,-0.019237654576000508
292,-0.01500030079377253
293,-0.021917703612760048
294,-0.025067959723340215
295,-0.014580083418852904
296,-0.013118487524674934
297,-0.019696985072463487
298,-0.021004145829796178
299,-0.017148071835571835
300,-0.020714365420667697
301,-0.024495626275919752
302,-0.021459663262021866
303,-0.0182084533687509
304,-0.021458453596174983
305,-0.020352194852218734
306,-0.01461794669517245
307,-0.0156722482904827
308,-0.02564606466348185
309,-0.024997882294192652
310,-0.021598209217485682
311,-0.021129918754289406
312,-0.02119096867119992
313,-0.02296116685360123
314,-0.016228301635090533
315,-0.02348484848484843
316,-0.019564722457140884
317,-0.016353376999976764
318,-0.0122588250867188
319,-0.017414943795122602
320,-0.025967613572511226
321,-0.011946311926183464
322,-0.014499252829047765
323,-0.021673181171275507
324,-0.022144779106588585
325,-0.01570006536276787
326,-0.019973032375162236
327,-0.011126334025173587
328,-0.01809527983661796
329,-0.015183696080189286
330,-0.014465365295244045
331,-0.014102031391852532
332,-0.026170110643705804
333,-0.019339318158757217
334,-0.021124564789278016
335,-0.01363001343505544
336,-0.019731639705096362
337,-0.018315018315018267
338,-0.014587474119090331
339,-0.01628909076577939
340,-0.028729745966444217
341,-0.013937459218950433
342,-0.02309174247822085
343,-0.025168397603016063
344,-0.020892679583425118
345,-0.015937854119797885
346,-0.0175462730777501
347,-0.017359633935530173
348,-0.023216862502576666
349,-0.02067244287025863
350,-0.01675685334303357
351,-0.016091282458815893
352,-0.014851456095123762
353,-0.019315555071385805
354,-0.01795806368192237
355,-0.024284004477051983
356,-0.015988674691650735
357,-0.01975046430970197
358,-0.01828260562798023
359,-0.01562040033563259
360,-0.01879274033551959
361,-0.012268518518518512
362,-0.029458992711498808
363,-0.019813319000802358
364,-0.017404500261687963
365,-0.014543499668651497
366,-0.013434321967687356
367,-0.014679245402929617
368,-0.023860528888539567
369,-0.0170717592592592
370,-0.016323325297684238
371,-0.018283042093627067
372,-0.02440813161665987
373,-0.023910400047290233
374,-0.016229208666802414
375,-0.01908885585789158
376,-0.02597562800435907
377,-0.00929571680795356
378,-0.023093530187624334
379,-0.02119478732481833
380,-0.01973244788750754
381,-0.02084335417668743
382,-0.01741524168304097
383,-0.02310149757583648
384,-0.01577535696916324
385,-0.019250980639858733
386,-0.016353376999976764
387,-0.013199143094646607
388,-0.014001413377702457
389,-0.007243117219523235
390,-0.014732775670470283
391,-0.013521458600226438
392,-0.0182084533687509
393,-0.01566333649940546
394,-0.023090092769922556
395,-0.0221231142349797
396,-0.022084040425941233
397,-0.021708561265852314
398,-0.018379363896400817
399,-0.015988674691650735
400,-0.012952821861777718
401,-0.02257076381277149
402,-0.024353449493541957
403,-0.018434114960887787
404,-0.020885695425197637
405,-0.022502582335035694
406,-0.017517526393715517
407,-0.018281249999999985
408,-0.016324322250581738
409,-0.022357990940745642
410,-0.018989530634541424
411,-0.014999942518450125
412,-0.019405249273409336
413,-0.022467048003447745
414,-0.021185087662155863
415,-0.01859819660331757
416,-0.02488121607710278
417,-0.01195233980868933
418,-0.022143814235650927
419,-0.0220590461278049
420,-0.021440804395578036
421,-0.022998383359629
422,-0.01705775048516414
423,-0.015929142030125392
424,-0.018664239927207157
425,-0.01675685334303357
426,-0.014586234578170392
427,-0.011226854263495102
428,-0.029327383971610364
429,-0.017811209469840137
430,-0.01650041257713305
431,-0.016521949348228676
432,-0.012840154579701904
433,-0.019768511492107736
434,-0.013557876778290706
435,-0.020337194240481006
436,-0.02194080455223023
437,-0.018240125127092194
438,-0.015481885129488344
439,-0.012302470737656496
440,-0.016818600638963833
441,-0.012841520604896284
442,-0.015756723476724306
443,-0.0147138716596278
444,-0.014880035275094001
445,-0.02571436692299017
446,-0.019969395337395612
447,-0.028459703773982634
448,-0.014068154067887334
449,-0.016999691796528566
450,-0.020198979501338067
451,-0.02226936593671169
452,-0.015428252579426368
453,-0.015467522954858245
454,-0.02223748473748466
455,-0.018551875804487215
456,-0.01604273867683267
457,-0.017537415747556975
458,-0.02143641436279077
459,-0.02563058782428547
460,-0.015263108614268254
461,-0.01139362875220195
462,-0.0230507099311284
463,-0.024079697605571566
464,-0.02067672882059727
465,-0.015637011629511453
466,-0.015400682798133676
467,-0.017582140518461284
468,-0.023122789777416823
469,-0.018601021157747213
470,-0.017356422388244083
471,-0.018551875804487215
472,-0.013488627761493958
473,-0.0182841716718649
474,-0.020551721815568913
475,-0.014733184736636498
476,-0.0165466293567538
477,-0.013201152475996014
478,-0.020237207543594704
479,-0.02127462637587378
480,-0.023109967725717273
481,-0.0232811784276464
482,-0.021851066186181753
483,-0.009476817042606566
484,-0.014037090441461467
485,-0.00446071080151853
486,-0.010510353536384716
487,-0.018539436605975047
488,-0.01566333649940546
489,-0.03511423864544523
490,-0.016355445133061336
491,-0.018726365178685166
492,-0.008537758537758533
493,-0.01242804814233378
494,-0.019116797866959228
495,-0.019130999320017793
496,-0.02084335417668743
497,-0.025780867360979634
498,-0.006005532570279699
499,-0.0195976188635884
500,-0.020116534977857065
501,-0.010900202146114485
502,-0.0166286985993152
503,-0.01896498809872435
504,-0.01333166349502578
505,-0.01620355877648826
506,-0.019075699708462134
507,-0.023507403879457586
508,-0.017429816967765088
509,-0.01394807464269237
510,-0.01558627026982446
511,-0.022986132649096297
512,-0.01848131590723387
513,-0.013945268380127742
514,-0.016475896096622512
515,-0.01577445899052876
516,-0.015471336721336632
517,-0.016216024744557606
518,-0.013864386637647441
519,-0.021124564789278016
520,-0.01878896076568777
521,-0.021022882681593066
522,-0.015182192266817898
523,-0.01628909076577939
524,-0.026019484207305925
525,-0.017073149219041468
526,-0.019731639705096362
527,-0.012665805145002733
528,-0.020355966885745237
529,-0.012901188729393716
530,-0.0186542388556164
531,-0.019427655677655697
532,-0.022806412224342598
533,-0.023399244569053915
534,-0.015674971390442067
535,-0.01922640854481377
536,-0.016913267394823635
537,-0.02352051507074579
538,-0.020423095278609346
539,-0.013887977123166407
540,-0.02234686161020887
541,-0.0174631178508833
542,-0.023344912493862204
543,-0.020970076839863665
544,-0.013950808784303735
545,-0.019813319000802358
546,-0.021279476207205016
547,-0.0178401802518759
548,-0.019787356294338948
549,-0.006955810147299533
550,-0.016102610839452903
551,-0.023141621820370568
552,-0.015457170829108103
553,-0.01913518096883563
554,-0.021598209217485682
555,-0.024064481006377446
556,-0.01054348928292402
557,-0.015444952964645
558,-0.022243386730530015
559,-0.013706184105745273
560,-0.020471598139608832
561,-0.026669085608468743
562,-0.010424961733261752
563,-0.019965757885590733
564,-0.019497266019004936
565,-0.018992525239511174
566,-0.021216531484388568
567,-0.02499923860311383
568,-0.010533378108451508
569,-0.018449650971516487
570,-0.01997098456393008
571,-0.017168314926019557
572,-0.01859819660331757
573,-0.017071162530936483
574,-0.018371151106529034
575,-0.023036291671403634
576,-0.022432114731639682
577,-0.020652963302015825
578,-0.018049850297159286
579,-0.015350988959580817
580,-0.024015009380862967
581,-0.018505422977331352
582,-0.019374956364931605
583,-0.01668620786886755
584,-0.014601212427199351
585,-0.026994276878484567
586,-0.023967996289424733
587,-0.02392321469599619
588,-0.014038549777032151
589,-0.018445586029945338
590,-0.02405481675402561
591,-0.0186923748528525
592,-0.02561169782166507
593,-0.015480582164487318
594,-0.018315018315018267
595,-0.02249779585334233
596,-0.019075699708462134
597,-0.014516060707585
598,-0.02102176745921555
599,-0.020116534977857065
600,-0.0235981361413757
601,-0.024319511549008715
602,-0.023993633215125237
603,-0.023093386931063192
604,-0.025086801542886266
605,-0.01098937248238216
606,-0.017073149219041468
607,-0.021119592500672364
608,-0.014374349545752233
609,-0.022056851722561194
610,-0.025483615828113516
611,-0.009858960566801885
612,-0.0188607137070739
613,-0.015174023215245594
614,-0.01866320517891117
615,-0.02320490589002072
616,-0.019886751164672766
617,-0.015457170829108103
618,-0.02373281782978129
619,-0.01567272260067075
620,-0.023589206764932105
621,-0.01564327485380117
622,-0.004515641008607851
623,-0.010837027031743033
624,-0.02350069101078592
625,-0.01741524168304097
626,-0.014255727585568617
627,-0.01880345538972081
628,-0.016632667608640156
629,-0.014068154067887334
630,-0.015397041875917604
631,-0.02001644332208674
632,-0.014784319493961248
633,-0.019339318158757217
634,-0.009387352728456769
635,-0.020356832137018027
636,-0.019564351973900496
637,-0.02936953342875195
638,-0.019896704125922038
639,-0.021272989953067145
640,-0.0164721674337058
641,-0.0168680712463252
642,-0.01961125268522354
643,-0.0212769938808262
644,-0.01857812323683683
645,-0.01406249999999997
646,-0.024353449493541957
647,-0.02193132273106245
648,-0.015748273340658245
649,-0.024974058786394183
650,-0.020650843723531983
651,-0.017411765744514807
652,-0.017148071835571835
653,-0.026685409497909436
654,-0.019921422239177866
655,-0.01495034249453494
656,-0.024064481006377446
657,-0.013805912515140295
658,-0.012665805145002733
659,-0.009608962251518917
660,-0.02294877908512987
661,-0.014038549777032151
662,-0.0158539482068191
663,-0.012901188729393716
664,-0.02151737803787876
665,-0.02564606466348185
666,-0.02102176745921555
667,-0.01972082501504533
668,-0.023669024758482923
669,-0.02539682539682503
670,-0.022778908956752164
671,-0.027417157565531813
672,-0.01528694430055886
673,-0.0170717592592592
674,-0.014433232880395403
675,-0.023874114322846158
676,-0.01070715274092192
677,-0.0181018884224835
678,-0.015642657558726104
679,-0.011305530708657863
680,-0.012600521960170995
681,-0.006618781162562449
682,-0.021939934280028273
683,-0.012901188729393716
684,-0.021373896815972435
685,-0.01752948925119294
686,-0.024955770044405426
687,-0.02350479697085909
688,-0.02435936529974615
689,-0.011981941563855195
690,-0.017911671892194135
691,-0.015292000460620847
692,-0.012541924550004822
693,-0.017363674219210867
694,-0.0170717592592592
695,-0.01905822223523663
696,-0.023977915115238536
697,-0.016291638832528283
698,-0.019965757885590733
699,-0.019132458449356047
700,-0.009330738465750013
701,-0.0147138716596278
702,-0.01705830260602373
703,-0.019191034081078646
704,-0.011763206941381683
705,-0.02102176745921555
706,-0.02887347292318468
707,-0.015350988959580817
708,-0.014196592854949883
709,-0.015467522954858245
710,-0.02132221497948686
711,-0.018651797159269585
712,-0.017686112019842666
713,-0.026888986024991984
714,-0.02040063344023261
715,-0.01692937503922537
716,-0.014315574121869346
717,-0.02480962377190033
718,-0.01054348928292402
719,-0.018700440012929552
720,-0.015035810321705683
721,-0.0154894697929564
722,-0.022158299069887553
723,-0.019081691943534103
724,-0.0164623437476654
725,-0.026012929768953766
726,-0.015397041875917604
727,-0.017440872026701963
728,-0.019658238232548017
729,-0.02173355681124843
730,-0.025000578210053394
731,-0.020016654483236203
732,-0.02632204098228548
733,-0.015771246856998447
734,-0.017237708823191103
735,-0.017737442573404767
736,-0.01859819660331757
737,-0.01932833655417438
738,-0.023664220952443495
739,-0.018493173217379002
740,-0.017802527203228335
741,-0.018519297368066494
742,-0.015755331936457735
743,-0.018646618297787784
744,-0.017948253244976915
745,-0.02164285908237524
746,-0.015534402036019034
747,-0.02011666370208545
748,-0.017846967846967803
749,-0.019161375746745486
750,-0.017330367293345132
751,-0.019896704125922038
752,-0.023233027055071832
753,-0.023733254333804868
754,-0.015655862278529206
755,-0.016459780555496684
756,-0.015137178025202268
757,-0.0110976935963428
758,-0.01447028128046969
759,-0.0178740377269788
760,-0.016083968822511965
761,-0.017136850721020135
762,-0.02159190279148382
763,-0.010849819061465912
764,-0.016273510512503087
765,-0.02139505370397777
766,-0.013304469091945333
767,-0.024364775478248165
768,-0.014153208133345467
769,-0.019045500361969628
770,-0.011029326364346182
771,-0.01787964529800345
772,-0.02422373082641994
773,-0.01973244788750754
774,-0.016521200394726866
775,-0.014096863653510055
776,-0.02119687562492732
777,-0.021635954108114062
778,-0.016749388945316173
779,-0.011970546048367066
780,-0.016459780555496684
781,-0.018139576085123593
782,-0.025105827459967697
783,-0.0181018884224835
784,-0.023684974029801794
785,-0.012434170274674583
786,-0.019360269360269335
787,-0.01395974404285705
788,-0.014731504572153956
789,-0.02491961681494663
790,-0.024035710804753165
791,-0.025672459640288713
792,-0.022502471214310843
793,-0.014235389235389279
794,-0.020195578231292477
795,-0.023228248898058267
796,-0.018779456056002935
797,-0.013264513264513167
798,-0.023129817057112825
799,-0.0142925005751984
800,-0.018772803977293202
801,-0.018499685270892567
802,-0.013006323719202822
803,-0.023080018881995977
804,-0.023639785339925213
805,-0.01741524168304097
806,-0.023604345859146607
807,-0.019723607230354684
808,-0.0263407541157264
809,-0.023716049272009928
810,-0.0232355988440646
811,-0.020195578231292477
812,-0.014970382872640325
813,-0.013343036298941416
814,-0.02090129393261313
815,-0.027435377523631635
816,-0.019659449743564403
817,-0.016638222988801656
818,-0.019339318158757217
819,-0.01795806368192237
820,-0.016850228929287198
821,-0.022398709246514412
822,-0.015216943586218635
823,-0.016884854808448167
824,-0.024263342800906966
825,-0.014103355492244396
826,-0.012996216621335585
827,-0.016449901323565597
828,-0.012920891901709565
829,-0.018833713791059782
830,-0.018783840091027584
831,-0.022144779106588585
832,-0.026360716796079896
833,-0.011768203235864885
834,-0.01789660661666688
835,-0.022362756145885135
836,-0.014963880288957732
837,-0.020024863373503145
838,-0.009901614801511624
839,-0.020052417113331885
840,-0.022778908956752164
841,-0.013598459783708161
842,-0.015502400414269066
843,-0.01298917634771735
844,-0.014294910155462304
845,-0.010180321135173476
846,-0.011863049599862549
847,-0.011765530900408088
848,-0.015988674691650735
849,-0.017148071835571835
850,-0.01819867804272727
851,-0.014336623444920468
852,-0.015563655221334557
853,-0.011930596329885083
854,-0.018315018315018267
855,-0.018585699994571096
856,-0.0198920135591905
857,-0.023036597802296367
858,-0.01936008523714662
859,-0.01846946257569145
860,-0.018833713791059782
861,-0.0186542388556164
862,-0.01857812323683683
863,-0.016093180943906396
864,-0.024364775478248165
865,-0.014315574121869346
866,-0.019917125434151434
867,-0.014516060707585
868,-0.018512811873660932
869,-0.015076858798957364
870,-0.021203114624167275
871,-0.014138704862389068
872,-0.01975046430970197
873,-0.01705775048516414
874,-0.019564351973900496
875,-0.012781253648268836
876,-0.02048512245737337
877,-0.019973032375162236
878,-0.010721230034213408
879,-0.018449650971516487
880,-0.029548777442183625
881,-0.021756903932829922
882,-0.0226851851851849
883,-0.01951601626590994
884,-0.01848131590723387
885,-0.022518004115226427
886,-0.022596082907829943
887,-0.0229510314931838
888,-0.01179943506065597
889,-0.021797356716339162
890,-0.02150164147399758
891,-0.014066230350037637
892,-0.024515993265993137
893,-0.014297178175135802
894,-0.013695860498883007
895,-0.023874114322846158
896,-0.025950257995175058
897,-0.013716880087473186
898,-0.014272899968131948
899,-0.016276998894641292
900,-0.011554729131346897
901,-0.014318386901832146
902,-0.02582790862008009
903,-0.0176354559531884
904,-0.0092700608062572
905,-0.014888428356215963
906,-0.014282900428606138
907,-0.02828710759677417
908,-0.015894437499471767
909,-0.015899731076778487
910,-0.01710991554741552
911,-0.015397041875917604
912,-0.023542855498150068
913,-0.014603758169934658
914,-0.012534399032372717
915,-0.021354468445836605
916,-0.013526846734774039
917,-0.015563655221334557
918,-0.019161375746745486
919,-0.018044029969450967
920,-0.017275489945900932
921,-0.013024591699169752
922,-0.019693732193732102
923,-0.018557738755252635
924,-0.015377424635662634
925,-0.0170717592592592
926,-0.02103353353353353
927,-0.014499252829047765
928,-0.019581999486427998
929,-0.01657693400168351
930,-0.031053804295375867
931,-0.02143641436279077
932,-0.016353376999976764
933,-0.014175196745428699
934,-0.017148071835571835
935,-0.010017593071961357
936,-0.02348484848484843
937,-0.013731707690379992
938,-0.018063143414440097
939,-0.01078902245579801
940,-0.023699506591284822
941,-0.019481456575118634
942,-0.02249525166191832
943,-0.022398709246514412
944,-0.01931979300190617
945,-0.01497152533109683
946,-0.008537758537758533
947,-0.014038549777032151
948,-0.018567038451674456
949,-0.02048512245737337
950,-0.019623836705750394
951,-0.017991280357524717
952,-0.011567691493094723
953,-0.0181018884224835
954,-0.020240605169722876
955,-0.01379229172062053
956,-0.015716662338440407
957,-0.01995433402121335
958,-0.021028458375484296
959,-0.02458880807953255
960,-0.023884420135266933
961,-0.016494242955411898
962,-0.0176354559531884
963,-0.026014605180946282
964,-0.018315018315018302
965,-0.015897113875423266
966,-0.015475542579242902
967,-0.018796296296296266
968,-0.013523048150560817
969,-0.022518004115226427
970,-0.019202441077441065
971,-0.016459780555496684
972,-0.018262148399478546
973,-0.01078902245579801
974,-0.016818600638963833
975,-0.016421923372566517
976,-0.018551875804487215
977,-0.017427644298267167
978,-0.021421143513105468
979,-0.018010013781752182
980,-0.008202282828432848
981,-0.01862128903764907
982,-0.014138704862389068
983,-0.01298917634771735
984,-0.014729035257182777
985,-0.020964732506662503
986,-0.015780019229565637
987,-0.020867288560917126
988,-0.014334474954477918
989,-0.012291289506372767
990,-0.02309826098839988
991,-0.010519523041649985
992,-0.017812499999999967
993,-0.014818554897999742
994,-0.015393112820492116
995,-0.017648937806128168
996,-0.03188285570638507
997,-0.024995640856131852
998,-0.016835401344172746
999,-0.012413297648372148
1000,-0.01941239454423822
1001,-0.015257092243607637
1002,-0.019696985072463487
1003,-0.01795806368192237
1004,-0.014130045429855749
1005,-0.017668813751469253
1006,-0.02330320879660136
1007,-0.0165340786704507
1008,-0.012167433985051263
1009,-0.018270149422711546
1010,-0.02064294402727701
1011,-0.020292373405464734
1012,-0.01662266711701815
1013,-0.015924854883615225
1014,-0.01636862409628241
1015,-0.01393082421188525
1016,-0.017689907007914098
1017,-0.024234467444062838
1018,-0.015390886828427666
1019,-0.021321592487140634
1020,-0.021272989953067145
1021,-0.025616740264784096
1022,-0.01851125782700595
1023,-0.014175196745428699
1024,-0.023129817057112825
1025,-0.01831501831501832
1026,-0.01610872419143097
1027,-0.00890989765626107
1028,-0.0327842122852203
1029,-0.016276998894641292
1030,-0.018283042093627067
1031,-0.016869054268339748
1032,-0.016276998894641292
1033,-0.02280240111300435
1034,-0.019391643890236454
1035,-0.010927960927961031
1036,-0.010793403823087602
1037,-0.01905233409606517
1038,-0.023549617046861735
1039,-0.01765074575586567
1040,-0.01566333649940546
1041,-0.01905233409606517
1042,-0.0150978226119261
1043,-0.019103854219724322
1044,-0.024015009380862963
1045,-0.018449650971516487
1046,-0.018567038451674456
1047,-0.019427655677655697
1048,-0.012619462216088534
1049,-0.022518004115226427
1050,-0.016367676182887057
1051,-0.015219785943470166
1052,-0.022304119431648624
1053,-0.023824983140998297
1054,-0.0156722482904827
1055,-0.018046732476543578
1056,-0.027470062278419236
1057,-0.021852698058584766
1058,-0.01866320517891117
1059,-0.02413461538461531
1060,-0.022904277039819503
1061,-0.021039389088634924
1062,-0.02117950080373124
1063,-0.03117948623535781
1064,-0.011029326364346182
1065,-0.020803368248145736
1066,-0.024037617521355234
1067,-0.030522635478996557
1068,-0.023918134505463096
1069,-0.014346764346764268
1070,-0.0176354559531884
1071,-0.018077322717755213
1072,-0.019153756291422575
1073,-0.019840517133173318
1074,-0.02384050016579209
1075,-0.015263108614268254
1076,-0.0179354673675145
1077,-0.02006539110994616
1078,-0.01628750008994927
1079,-0.01149542821844876
1080,-0.022103402762409564
1081,-0.027417157565531813
1082,-0.012887377060948148
1083,-0.028388425918611883
1084,-0.01823710242437164
1085,-0.014793596008998799
1086,-0.01824914160342473
1087,-0.020841401084701262
1088,-0.015352507273042148
1089,-0.008444660006557032
1090,-0.022064712949635214
1091,-0.020534768799099934
1092,-0.02409401215929792
1093,-0.01952567378833097
1094,-0.024035710804753165
1095,-0.01705775048516414
1096,-0.013447636517413472
1097,-0.01703642050778502
1098,-0.015539793358420838
1099,-0.02305370561200233
1100,-0.02388935743833197
1101,-0.014731504572153956
1102,-0.016426733595072466
1103,-0.020668717981813634
1104,-0.018270149422711546
1105,-0.010116792929292916
1106,-0.01944830861262566
1107,-0.0181588764538073
1108,-0.0188607137070739
1109,-0.022143814235650927
1110,-0.02092759966579988
1111,-0.02074735590960133
1112,-0.01864163461567435
1113,-0.0242832977207977
1114,-0.02664394063919935
1115,-0.016037300703074537
1116,-0.0175462730777501
1117,-0.022369319196224167
1118,-0.015788176768619204
1119,-0.016105667515441936
1120,-0.01341550738537512
1121,-0.01929645854260932
1122,-0.017512451701336605
1123,-0.009434129535809865
1124,-0.014732775670470283
1125,-0.02522891115143445
1126,-0.013716880087473186
1127,-0.014930555555555534
1128,-0.017759562841530102
1129,-0.013888888888888867
1130,-0.014033015633729634
1131,-0.01140193921281732
1132,-0.006955810147299533
1133,-0.014761653440898699
1134,-0.02231148390992443
1135,-0.015183712374278964
1136,-0.011799607864383714
1137,-0.010293820201747126
1138,-0.018707180447422065
1139,-0.02573303431500211
1140,-0.014282900428606138
1141,-0.016713978563336264
1142,-0.019175373498681827
1143,-0.018601021157747213
1144,-0.018601021157747213
1145,-0.02001644332208674
1146,-0.019948749046414638
1147,-0.01859819660331757
1148,-0.012879420774157598
1149,-0.020551721815568913
1150,-0.018779456056002935
1151,-0.014880035275094001
1152,-0.013139259326919166
