dataset,representation,predictor,explainer,trained_seed_mean_nap,random_permutation_mean_nap,trained_minus_random_nap,test_pairs,permutations_used,permutation_ids,full_10_trained_minus_random_nap,difference_from_10,absolute_difference_from_10
CHEMBL4005_Ki,morgan,xgboost,crem_mean,0.12461569132962658,0.0755708716235032,0.015778011305724482,17,1,42,-0.018631098375656144,0.034409109681380626,0.034409109681380626
CHEMBL4005_Ki,unimol,mlp,crem_lime,0.09010229368574384,0.0820983414733414,-0.0006252271697661377,17,1,42,0.002835929227290729,-0.0034611563970568665,0.0034611563970568665
CHEMBL4005_Ki,unimol,mlp,crem_mean,0.12250402576489532,0.0856837606837606,-0.023677806745096716,17,1,42,-0.060944710619114884,0.03726690387401817,0.03726690387401817
CHEMBL4005_Ki,unimol,xgboost,crem_lime,0.0719464427241005,0.0293247454412107,0.0039813559133701016,17,1,42,-0.06840120451734183,0.07238256043071194,0.07238256043071194
CHEMBL4005_Ki,unimol,xgboost,crem_mean,0.13765971857244272,0.1083304195804195,0.01091354633021304,17,1,42,-0.06256920209060053,0.07348274842081357,0.07348274842081357
CHEMBL4203_Ki,molformer,mlp,crem_lime,-0.03157212527595203,-0.0190267851163876,0.0033982741036857047,6,1,42,-0.1612389598059836,0.1646372339096693,0.1646372339096693
CHEMBL4203_Ki,molformer,mlp,crem_mean,0.0593924534794878,-0.05594687239099355,0.0,6,1,42,-0.041117906615697634,0.041117906615697634,0.041117906615697634
CHEMBL4203_Ki,molformer,xgboost,crem_lime,-0.056142177896427885,0.07440124468805026,-0.11208865958311118,6,1,42,-0.23319949701979772,0.12111083743668655,0.12111083743668655
CHEMBL4203_Ki,molformer,xgboost,crem_mean,-0.021729121846308687,0.047886348153728595,-0.09688399261358482,6,1,42,-0.10149783923925204,0.004613846625667217,0.004613846625667217
CHEMBL4203_Ki,morgan,mlp,crem_lime,0.12901202150117153,-0.008116936932409998,0.049596061983760216,6,1,42,0.03913038808454978,0.010465673899210437,0.010465673899210437
CHEMBL4203_Ki,morgan,mlp,crem_mean,0.0032797602583963213,0.019412646552958497,0.002054284698773924,6,1,42,0.012168054062667279,-0.010113769363893355,0.010113769363893355
CHEMBL4203_Ki,morgan,xgboost,crem_lime,0.23979392329651222,-0.03361301515520665,0.2754459953872376,6,1,42,0.07585081807206824,0.19959517731516935,0.19959517731516935
CHEMBL4203_Ki,morgan,xgboost,crem_mean,0.07918054779730671,-0.0606192210897436,0.11526812911994813,6,1,42,-0.011116151249224857,0.12638428036917299,0.12638428036917299
CHEMBL4203_Ki,unimol,mlp,crem_lime,0.08220524340094439,0.007709760903727802,-0.02272713954160137,6,1,42,0.02855530281671174,-0.05128244235831311,0.05128244235831311
CHEMBL4203_Ki,unimol,mlp,crem_mean,0.055571756619074354,0.0007475693173993,0.02764375636618277,6,1,42,0.021488173983582118,0.006155582382600652,0.006155582382600652
CHEMBL4203_Ki,unimol,xgboost,crem_lime,0.15250218581337388,0.2012888271187699,-0.09481777655775261,6,1,42,0.04268017633725321,-0.13749795289500583,0.13749795289500583
CHEMBL4203_Ki,unimol,xgboost,crem_mean,-0.015442122434287383,-0.0020537143254173505,-0.007303381062255372,6,1,42,-0.049420529572221164,0.04211714850996579,0.04211714850996579
CHEMBL4616_EC50,molformer,mlp,crem_lime,-0.030661537442840364,0.0,-0.027564644173923496,9,1,42,-0.034101962556831025,0.006537318382907529,0.006537318382907529
CHEMBL4616_EC50,molformer,mlp,crem_mean,0.038930745011826036,0.1609707653457653,-0.001985170904089867,9,1,42,0.0,-0.001985170904089867,0.001985170904089867
CHEMBL4616_EC50,molformer,xgboost,crem_lime,-0.006519811132166566,0.0,0.0,9,1,42,-0.052510838519680886,0.052510838519680886,0.052510838519680886
CHEMBL4616_EC50,molformer,xgboost,crem_mean,0.059495714452348636,0.0398900867650867,0.026907042950821233,9,1,42,0.0,0.026907042950821233,0.026907042950821233
CHEMBL4616_EC50,morgan,mlp,crem_lime,0.0,-0.0118588514626883,0.008449115435646748,9,1,42,-0.023690787792831944,0.03213990322847869,0.03213990322847869
CHEMBL4616_EC50,morgan,mlp,crem_mean,0.16296590385147028,0.0661678627780322,0.017999564996503268,9,1,42,-0.017458674927834927,0.03545823992433819,0.03545823992433819
CHEMBL4616_EC50,morgan,xgboost,crem_lime,0.17328222777945523,0.0085395369132965,0.0,9,1,42,0.1024819283666111,-0.1024819283666111,0.1024819283666111
CHEMBL4616_EC50,morgan,xgboost,crem_mean,0.19909402595534795,0.1107909015970609,0.0,9,1,42,0.1363205400922295,-0.1363205400922295,0.1363205400922295
CHEMBL4616_EC50,unimol,mlp,crem_lime,0.007854945492447474,0.2095890339557875,-0.14136608645126303,9,1,42,0.0,-0.14136608645126303,0.14136608645126303
CHEMBL4616_EC50,unimol,mlp,crem_mean,0.10492139949877162,0.1919163728220931,-0.0031806204141539562,9,1,42,-0.06368733997133479,0.06050671955718083,0.06050671955718083
CHEMBL4616_EC50,unimol,xgboost,crem_lime,0.11476155157124386,-0.0283644968341684,0.154673650916836,9,1,42,0.05669643845468478,0.09797721246215121,0.09797721246215121
CHEMBL4616_EC50,unimol,xgboost,crem_mean,0.06900505481389273,0.1331973581973582,0.0,9,1,42,0.0,0.0,0.0
CHEMBL4792_Ki,molformer,mlp,crem_lime,0.1061757797931145,0.2012275819418676,-0.06820098275572051,21,1,42,-0.015784525409453562,-0.052416457346266945,0.052416457346266945
CHEMBL4792_Ki,molformer,mlp,crem_mean,0.1471269007912373,0.0972222222222222,-0.0009562616737320332,21,1,42,0.03273229610242506,-0.0336885577761571,0.0336885577761571
CHEMBL4792_Ki,molformer,xgboost,crem_lime,0.1097613504242132,0.1533244162377003,-0.013880624493082343,21,1,42,0.01242612481820593,-0.026306749311288274,0.026306749311288274
CHEMBL4792_Ki,molformer,xgboost,crem_mean,0.14230370176132903,0.1079421309684467,0.0015853944873219644,21,1,42,0.006329739334486656,-0.004744344847164692,0.004744344847164692
CHEMBL4792_Ki,morgan,mlp,crem_lime,0.19491458672982223,0.1376128895716531,0.025990634392211595,21,1,42,0.03611258811696179,-0.010121953724750193,0.010121953724750193
CHEMBL4792_Ki,morgan,mlp,crem_mean,0.19266936831448978,0.089334871253797,0.0342480426031815,21,1,42,0.03710294694158456,-0.002854904338403061,0.002854904338403061
CHEMBL4792_Ki,morgan,xgboost,crem_lime,0.0679815913328836,0.0392781395828215,0.030922485664604295,21,1,42,-0.11491242594363782,0.1458349116082421,0.1458349116082421
CHEMBL4792_Ki,morgan,xgboost,crem_mean,0.10134170445944646,0.0,0.058715479588336304,21,1,42,-0.01893542462233691,0.07765090421067322,0.07765090421067322
CHEMBL4792_Ki,unimol,mlp,crem_lime,0.09242348106328434,0.2029457688174206,-0.014563853560917606,21,1,42,-0.056924584501783386,0.04236073094086578,0.04236073094086578
CHEMBL4792_Ki,unimol,mlp,crem_mean,0.1229521669714152,0.0937774629972247,0.025860906860230196,21,1,42,-0.007175277474527723,0.03303618433475792,0.03303618433475792
CHEMBL4792_Ki,unimol,xgboost,crem_lime,0.10646186306071626,0.3662473405452344,-0.2127851565123446,21,1,42,-0.08237914153845641,-0.13040601497388818,0.13040601497388818
CHEMBL4792_Ki,unimol,xgboost,crem_mean,0.11555436641821876,0.1570466500917628,-0.047106862800769506,21,1,42,-0.0025907438287040285,-0.04451611897206548,0.04451611897206548
CHEMBL1862_Ki,molformer,mlp,crem_lime,0.07364664892682986,0.07691661038762376,-0.04145353463814738,8,3,"42,43,44",-0.04710870219750453,0.0056551675593571465,0.0056551675593571465
CHEMBL1862_Ki,molformer,mlp,crem_mean,0.12576707695458073,0.18883869390370653,-0.03927738149892525,8,3,"42,43,44",-0.06789591356726893,0.02861853206834368,0.02861853206834368
CHEMBL1862_Ki,molformer,xgboost,crem_lime,0.07537934600465765,0.1397768607400136,0.038929707105198684,8,3,"42,43,44",-0.04488186148547488,0.08381156859067357,0.08381156859067357
CHEMBL1862_Ki,molformer,xgboost,crem_mean,0.1806745835662481,0.19479884153402344,0.020018304310265352,8,3,"42,43,44",0.014100217934463068,0.005918086375802285,0.005918086375802285
CHEMBL1862_Ki,morgan,mlp,crem_lime,-0.01573924214384073,0.20674349757094784,-0.15098099857675468,8,3,"42,43,44",-0.21389765569007296,0.06291665711331829,0.06291665711331829
CHEMBL1862_Ki,morgan,mlp,crem_mean,0.1596171672790891,0.3186051340931225,-0.12809043666121395,8,3,"42,43,44",-0.14287926757706962,0.014788830915855672,0.014788830915855672
CHEMBL1862_Ki,morgan,xgboost,crem_lime,0.06345884846429475,0.0706391117992479,-0.007180263334953148,8,3,"42,43,44",-0.06368912215559445,0.05650885882064131,0.05650885882064131
CHEMBL1862_Ki,morgan,xgboost,crem_mean,0.10504708564897045,0.10944492151438745,0.06014238456475811,8,3,"42,43,44",0.037362365485396926,0.022780019079361183,0.022780019079361183
CHEMBL1862_Ki,unimol,mlp,crem_lime,0.09814101543070947,0.12112523646631213,0.007390281217486829,8,3,"42,43,44",-0.02397129000252772,0.03136157122001455,0.03136157122001455
CHEMBL1862_Ki,unimol,mlp,crem_mean,0.10387890152728932,0.16110681650344322,0.009620221589228935,8,3,"42,43,44",0.027256132260846756,-0.01763591067161782,0.01763591067161782
CHEMBL1862_Ki,unimol,xgboost,crem_lime,0.05736885898983819,0.1354696436322771,-0.057988657201618235,8,3,"42,43,44",-0.018599060169143505,-0.03938959703247473,0.03938959703247473
CHEMBL1862_Ki,unimol,xgboost,crem_mean,0.24093611960873318,0.1903180089948689,0.03841072737526374,8,3,"42,43,44",0.07995228575306772,-0.041541558377803975,0.041541558377803975
CHEMBL1871_Ki,molformer,mlp,crem_lime,0.11322997171464948,0.14065310473198375,0.024771106545483028,11,3,"42,43,44",0.07072253214447122,-0.04595142559898819,0.04595142559898819
CHEMBL1871_Ki,molformer,mlp,crem_mean,0.0651602628230779,0.08939143738876498,0.012386128693901786,11,3,"42,43,44",0.017549683960097,-0.005163555266195212,0.005163555266195212
CHEMBL1871_Ki,molformer,xgboost,crem_lime,0.14789792622052958,0.07716918837221133,0.03713070561872142,11,3,"42,43,44",0.08460427577775381,-0.04747357015903239,0.04747357015903239
CHEMBL1871_Ki,molformer,xgboost,crem_mean,0.12955960161842506,0.13854717813051143,-0.0117018111701996,11,3,"42,43,44",-0.020559349322479548,0.008857538152279947,0.008857538152279947
CHEMBL1871_Ki,morgan,mlp,crem_lime,0.18956271649031262,0.25858109999405327,-0.0525582432789943,11,3,"42,43,44",-0.04330542048686317,-0.009252822792131125,0.009252822792131125
CHEMBL1871_Ki,morgan,mlp,crem_mean,0.0543902030509173,0.09868851386708526,-0.010964681537598192,11,3,"42,43,44",0.00025176230843466235,-0.011216443846032854,0.011216443846032854
CHEMBL1871_Ki,morgan,xgboost,crem_lime,0.22706505544637703,0.15807637635149893,0.18020962313232186,11,3,"42,43,44",0.17662021989162008,0.003589403240701783,0.003589403240701783
CHEMBL1871_Ki,morgan,xgboost,crem_mean,0.09929078014184389,0.03253968253968257,0.006133798908256195,11,3,"42,43,44",-0.016538798965218572,0.022672597873474767,0.022672597873474767
CHEMBL1871_Ki,unimol,mlp,crem_lime,0.03954489113774497,0.21992769904529572,-0.0779701002623001,11,3,"42,43,44",-0.0234334884941371,-0.054536611768163,0.054536611768163
CHEMBL1871_Ki,unimol,mlp,crem_mean,0.05044689638420286,0.1162731692997196,-0.01831903581143001,11,3,"42,43,44",-0.010467025989070115,-0.007852009822359896,0.007852009822359896
CHEMBL1871_Ki,unimol,xgboost,crem_lime,0.09297394660516002,0.06847486893605784,-0.040727960617543996,11,3,"42,43,44",-0.02914121961990948,-0.011586740997634515,0.011586740997634515
CHEMBL1871_Ki,unimol,xgboost,crem_mean,0.06271786492374723,0.0560167648709315,-0.003389550264550234,11,3,"42,43,44",-0.017215103159252093,0.013825552894701859,0.013825552894701859
CHEMBL2034_Ki,molformer,mlp,crem_lime,0.10119227071559664,0.24831019389504916,-0.026939737919713824,12,3,"42,43,44",-0.05781095726051726,0.030871219340803432,0.030871219340803432
CHEMBL2034_Ki,molformer,mlp,crem_mean,0.11089871068862656,0.15323718682167953,0.0045657810493222,12,3,"42,43,44",0.011539117356911235,-0.006973336307589035,0.006973336307589035
CHEMBL2034_Ki,molformer,xgboost,crem_lime,0.19796927422427846,0.1158194474732794,-0.002146234641615674,12,3,"42,43,44",0.017679712084846783,-0.019825946726462457,0.019825946726462457
CHEMBL2034_Ki,molformer,xgboost,crem_mean,0.133148329670886,0.1235623255593572,-0.007661940511372682,12,3,"42,43,44",-0.007338076463725766,-0.000323864047646916,0.000323864047646916
CHEMBL2034_Ki,morgan,mlp,crem_lime,0.060614394339363234,0.279508100841193,-0.08213645702856281,12,3,"42,43,44",-0.05422480658838447,-0.02791165044017835,0.02791165044017835
CHEMBL2034_Ki,morgan,mlp,crem_mean,0.16989499622058937,0.1829303168612386,-0.006225359890851764,12,3,"42,43,44",-0.01885237817622623,0.012627018285374467,0.012627018285374467
CHEMBL2034_Ki,morgan,xgboost,crem_lime,-0.009569964669032784,0.14145021284847806,-0.11801158323235988,12,3,"42,43,44",-0.18751839824985073,0.06950681501749084,0.06950681501749084
CHEMBL2034_Ki,morgan,xgboost,crem_mean,0.08060923516750582,0.10118192098852063,-0.02860820198482529,12,3,"42,43,44",0.0008901106628379902,-0.02949831264766328,0.02949831264766328
CHEMBL2034_Ki,unimol,mlp,crem_lime,0.1961612733343458,0.2824998153402392,-0.06312008270878099,12,3,"42,43,44",-0.014382966505544409,-0.04873711620323658,0.04873711620323658
CHEMBL2034_Ki,unimol,mlp,crem_mean,0.14565444496450586,0.1862056547437848,-0.02973744443388167,12,3,"42,43,44",-0.008780529787023369,-0.0209569146468583,0.0209569146468583
CHEMBL2034_Ki,unimol,xgboost,crem_lime,0.06753664040989474,0.24324789775218467,-0.10496760377381288,12,3,"42,43,44",-0.12573609914577866,0.020768495371965776,0.020768495371965776
CHEMBL2034_Ki,unimol,xgboost,crem_mean,0.1297711531521539,0.12992980682251343,-0.04152161063299338,12,3,"42,43,44",-0.027057060949045992,-0.014464549683947388,0.014464549683947388
CHEMBL2047_EC50,molformer,mlp,crem_lime,0.11157307778534545,0.19633292624265253,0.03755223133198195,10,3,"42,43,44",-0.011929971724521884,0.04948220305650383,0.04948220305650383
CHEMBL2047_EC50,molformer,mlp,crem_mean,0.05741546170852106,0.13150265043900758,-0.05779330634424429,10,3,"42,43,44",-0.08920607132700975,0.03141276498276546,0.03141276498276546
CHEMBL2047_EC50,molformer,xgboost,crem_lime,0.1264162784321173,0.06285673873097242,-0.01714792570218608,10,3,"42,43,44",-0.05090872691893511,0.03376080121674903,0.03376080121674903
CHEMBL2047_EC50,molformer,xgboost,crem_mean,0.04585588409429166,0.059307662350497614,-0.03682830911095606,10,3,"42,43,44",-0.05322441766477186,0.0163961085538158,0.0163961085538158
CHEMBL2047_EC50,morgan,mlp,crem_lime,0.16882727355330826,0.1469263901487271,-0.030104744857451703,10,3,"42,43,44",-0.045341154077810454,0.015236409220358751,0.015236409220358751
CHEMBL2047_EC50,morgan,mlp,crem_mean,0.10479336283090059,0.012337699572120534,0.03450269782907841,10,3,"42,43,44",0.02127397556587231,0.013228722263206098,0.013228722263206098
CHEMBL2047_EC50,morgan,xgboost,crem_lime,0.0211133206129612,0.13644875626913738,-0.09771916781432603,10,3,"42,43,44",-0.1554920449853004,0.05777287717097436,0.05777287717097436
CHEMBL2047_EC50,morgan,xgboost,crem_mean,0.0030423990293071005,0.02249373527326335,-0.01819611872001716,10,3,"42,43,44",-0.027183253317053208,0.008987134597036046,0.008987134597036046
CHEMBL2047_EC50,unimol,mlp,crem_lime,0.028001291318150916,0.09446717700179615,-0.06646588568364523,10,3,"42,43,44",-0.06327308105474691,-0.003192804628898316,0.003192804628898316
CHEMBL2047_EC50,unimol,mlp,crem_mean,0.044463270987022366,0.05681199845480295,-0.0013067397078047535,10,3,"42,43,44",-0.004906857495458206,0.0036001177876534528,0.0036001177876534528
CHEMBL2047_EC50,unimol,xgboost,crem_lime,0.11188152533419254,0.07431450960256354,0.010017697300443506,10,3,"42,43,44",-0.006241270754149958,0.016258968054593464,0.016258968054593464
CHEMBL2047_EC50,unimol,xgboost,crem_mean,0.03376211387201985,0.07514255494626647,-0.009052422417119118,10,3,"42,43,44",-0.015893118084264884,0.0068406956671457665,0.0068406956671457665
CHEMBL204_Ki,molformer,mlp,crem_lime,0.13236541816729094,0.0700941658907193,0.02393933412141276,47,3,"42,43,44",0.029020728032329697,-0.005081393910916936,0.005081393910916936
CHEMBL204_Ki,molformer,mlp,crem_mean,0.0687848613431929,0.06764629093345556,0.007120595602204016,47,3,"42,43,44",0.012471652470809967,-0.005351056868605951,0.005351056868605951
CHEMBL204_Ki,molformer,xgboost,crem_lime,0.028343822285206835,0.12291988570346098,-0.025148344491996703,47,3,"42,43,44",-0.016916403379056616,-0.008231941112940087,0.008231941112940087
CHEMBL204_Ki,molformer,xgboost,crem_mean,0.028765863388003837,0.0689527881307092,-0.018545296188201874,47,3,"42,43,44",-0.022253083671804882,0.003707787483603009,0.003707787483603009
CHEMBL204_Ki,morgan,mlp,crem_lime,0.09563225996512903,0.17246417742880393,-0.05864867248260536,47,3,"42,43,44",-0.036331062508808354,-0.022317609973797004,0.022317609973797004
CHEMBL204_Ki,morgan,mlp,crem_mean,0.07077072170888514,0.11908837814504952,-0.021017716606276535,47,3,"42,43,44",-0.023069350410899702,0.0020516338046231673,0.0020516338046231673
CHEMBL204_Ki,morgan,xgboost,crem_lime,0.013677097856072629,0.11811649231852346,-0.11372323679944363,47,3,"42,43,44",-0.09484820945094148,-0.018875027348502146,0.018875027348502146
CHEMBL204_Ki,morgan,xgboost,crem_mean,0.047253885653332,0.06592385947937947,-0.025965335072955464,47,3,"42,43,44",-0.029249999999999974,0.0032846649270445102,0.0032846649270445102
CHEMBL204_Ki,unimol,mlp,crem_lime,0.08308362447215921,0.10426743375990144,-0.03467459926638986,47,3,"42,43,44",-0.03499050924722056,0.00031590998083069755,0.00031590998083069755
CHEMBL204_Ki,unimol,mlp,crem_mean,0.07963504132421456,0.07834726481003616,-0.001995575080916464,47,3,"42,43,44",-0.015042256832920271,0.013046681752003807,0.013046681752003807
CHEMBL204_Ki,unimol,xgboost,crem_lime,0.06281801054039214,0.1175333337752199,-0.07219414109025657,47,3,"42,43,44",-0.0464171924689632,-0.025776948621293372,0.025776948621293372
CHEMBL204_Ki,unimol,xgboost,crem_mean,0.07765392486002927,0.10622470590997428,-0.017554477942749135,47,3,"42,43,44",-0.028077706463467387,0.010523228520718252,0.010523228520718252
CHEMBL2147_Ki,molformer,mlp,crem_lime,0.03817616665195677,0.012108305105367567,-0.03076490504544757,13,3,"42,43,44",-0.06795728491409112,0.037192379868643544,0.037192379868643544
CHEMBL2147_Ki,molformer,mlp,crem_mean,0.09813767154209903,0.05992219258935927,0.026758066313631396,13,3,"42,43,44",0.0,0.026758066313631396,0.026758066313631396
CHEMBL2147_Ki,molformer,xgboost,crem_lime,-0.016679760426659498,0.0841053921373871,-0.07629398602376122,13,3,"42,43,44",-0.11186105399748851,0.03556706797372729,0.03556706797372729
CHEMBL2147_Ki,molformer,xgboost,crem_mean,0.036476345808845,0.1387638425590134,-0.06342087886205536,13,3,"42,43,44",-0.051671925578676524,-0.011748953283378834,0.011748953283378834
CHEMBL2147_Ki,morgan,mlp,crem_lime,0.09355485158374162,0.17915247950615745,-0.031234862689454964,13,3,"42,43,44",-0.11127584916215538,0.08004098647270041,0.08004098647270041
CHEMBL2147_Ki,morgan,mlp,crem_mean,0.05661961758153853,0.2312372541790216,-0.025126761929252422,13,3,"42,43,44",-0.04699839420921841,0.02187163227996599,0.02187163227996599
CHEMBL2147_Ki,morgan,xgboost,crem_lime,-0.006370295114856434,0.15646259354505668,-0.16299196771270402,13,3,"42,43,44",-0.21525629027747661,0.05226432256477259,0.05226432256477259
CHEMBL2147_Ki,morgan,xgboost,crem_mean,0.03674745064097427,0.0880155282560281,-0.02404960847975547,13,3,"42,43,44",-0.029351365932828707,0.005301757453073236,0.005301757453073236
CHEMBL2147_Ki,unimol,mlp,crem_lime,0.0,0.07820944890666913,0.0,13,3,"42,43,44",0.0,0.0,0.0
CHEMBL2147_Ki,unimol,mlp,crem_mean,0.08459537908545246,0.18685997381155817,-0.05576769566113465,13,3,"42,43,44",-0.05165859235049586,-0.004109103310638795,0.004109103310638795
CHEMBL2147_Ki,unimol,xgboost,crem_lime,0.0377055558424888,0.11925106973155127,-0.007017702787753988,13,3,"42,43,44",0.02407604034700339,-0.03109374313475738,0.03109374313475738
CHEMBL2147_Ki,unimol,xgboost,crem_mean,0.1349787030536976,0.16223855050910432,0.0,13,3,"42,43,44",-0.01814421955332993,0.01814421955332993,0.01814421955332993
CHEMBL218_EC50,molformer,mlp,crem_lime,0.15528216322121227,0.18654458343239194,0.022884234166555946,20,3,"42,43,44",-0.013530299113428412,0.036414533279984354,0.036414533279984354
CHEMBL218_EC50,molformer,mlp,crem_mean,0.11626355221576268,0.16752579816857643,-0.01657396371456125,20,3,"42,43,44",0.004449472891230821,-0.021023436605792072,0.021023436605792072
CHEMBL218_EC50,molformer,xgboost,crem_lime,0.12490457242703172,0.15198068225860467,-0.02613244509554058,20,3,"42,43,44",-0.08592576444589241,0.05979331935035183,0.05979331935035183
CHEMBL218_EC50,molformer,xgboost,crem_mean,0.09387951108999532,0.10092495021086029,0.015555868710203796,20,3,"42,43,44",-0.02803920151982646,0.04359507023003026,0.04359507023003026
CHEMBL218_EC50,morgan,mlp,crem_lime,0.059486291677416474,0.0927813289644668,0.007211224693606695,20,3,"42,43,44",-0.003131763345914744,0.010342988039521439,0.010342988039521439
CHEMBL218_EC50,morgan,mlp,crem_mean,0.09348907193692448,0.15400806238227235,-0.010460615622201463,20,3,"42,43,44",-0.021264861779945514,0.01080424615774405,0.01080424615774405
CHEMBL218_EC50,morgan,xgboost,crem_lime,0.040230179336101346,0.09522984902172779,-0.07295286082273439,20,3,"42,43,44",0.006686139499352959,-0.07963900032208734,0.07963900032208734
CHEMBL218_EC50,morgan,xgboost,crem_mean,0.06384503299934563,0.13500863436004945,-0.02360822813404103,20,3,"42,43,44",-0.027394884424511386,0.0037866562904703555,0.0037866562904703555
CHEMBL218_EC50,unimol,mlp,crem_lime,0.11896617382949232,0.08155025245151554,0.060940587965578906,20,3,"42,43,44",0.04348733582664711,0.0174532521389318,0.0174532521389318
CHEMBL218_EC50,unimol,mlp,crem_mean,0.12306763810270649,0.10074188443090758,0.011339432984150292,20,3,"42,43,44",0.007414609479662761,0.003924823504487532,0.003924823504487532
CHEMBL218_EC50,unimol,xgboost,crem_lime,0.1209850857655222,0.1088565827403045,0.05272696555041635,20,3,"42,43,44",0.0018063151344325755,0.05092065041598377,0.05092065041598377
CHEMBL218_EC50,unimol,xgboost,crem_mean,0.13750625809714118,0.07321508557638265,0.05696759624801218,20,3,"42,43,44",0.01048789198430701,0.04647970426370517,0.04647970426370517
CHEMBL219_Ki,molformer,mlp,crem_lime,0.07789433623848832,0.07685385065771361,0.01310107659817633,34,3,"42,43,44",0.024970820945212358,-0.011869744347036028,0.011869744347036028
CHEMBL219_Ki,molformer,mlp,crem_mean,0.005239898989899033,0.037553118435514204,0.0,34,3,"42,43,44",-0.019960667859818003,0.019960667859818003,0.019960667859818003
CHEMBL219_Ki,molformer,xgboost,crem_lime,0.02662055922842097,0.09862242476231237,-0.038965021428488095,34,3,"42,43,44",-0.062038874894478215,0.02307385346599012,0.02307385346599012
CHEMBL219_Ki,molformer,xgboost,crem_mean,0.03034466725619002,0.028822461272918598,0.0,34,3,"42,43,44",-0.0057991837100297644,0.0057991837100297644,0.0057991837100297644
CHEMBL219_Ki,morgan,mlp,crem_lime,0.07788240032874093,0.11206001839580806,-0.03353514737267406,34,3,"42,43,44",-0.041784305530078766,0.008249158157404707,0.008249158157404707
CHEMBL219_Ki,morgan,mlp,crem_mean,0.0154314375248413,0.07100122100122243,-0.011500503829554838,34,3,"42,43,44",-0.013187495971666095,0.0016869921421112568,0.0016869921421112568
CHEMBL219_Ki,morgan,xgboost,crem_lime,0.03195408601722609,0.13626667536185205,-0.019192047335160563,34,3,"42,43,44",-0.0654928376946105,0.04630079035944994,0.04630079035944994
CHEMBL219_Ki,morgan,xgboost,crem_mean,0.04971189749452613,0.03265456184671887,-0.011900858228680382,34,3,"42,43,44",0.0,-0.011900858228680382,0.011900858228680382
CHEMBL219_Ki,unimol,mlp,crem_lime,0.07456088444916023,0.06952461874595134,-0.01658088514801591,34,3,"42,43,44",-0.0038214404185776957,-0.012759444729438213,0.012759444729438213
CHEMBL219_Ki,unimol,mlp,crem_mean,0.03856167760584141,0.028845455986066554,-0.009799598347497348,34,3,"42,43,44",-0.002875968638234491,-0.006923629709262857,0.006923629709262857
CHEMBL219_Ki,unimol,xgboost,crem_lime,0.09580995789268887,0.03872418991687146,0.06268970260179571,34,3,"42,43,44",0.029258197674044487,0.033431504927751224,0.033431504927751224
CHEMBL219_Ki,unimol,xgboost,crem_mean,0.0372393412809999,0.05576304117970875,0.0020052702101574383,34,3,"42,43,44",0.0,0.0020052702101574383,0.0020052702101574383
CHEMBL228_Ki,molformer,mlp,crem_lime,0.06323106761130311,0.05479656205634697,0.011677082465441524,31,3,"42,43,44",-0.009547403246493577,0.021224485711935102,0.021224485711935102
CHEMBL228_Ki,molformer,mlp,crem_mean,0.11316319474942653,0.15132529241543657,0.0,31,3,"42,43,44",0.0,0.0,0.0
CHEMBL228_Ki,molformer,xgboost,crem_lime,0.0349523247171911,0.17251928655529267,-0.09173099441506341,31,3,"42,43,44",-0.09867377906489966,0.006942784649836248,0.006942784649836248
CHEMBL228_Ki,molformer,xgboost,crem_mean,0.08696585514297679,0.18177241641337383,-0.003356481481481502,31,3,"42,43,44",-0.0005568783068783251,-0.002799603174603177,0.002799603174603177
CHEMBL228_Ki,morgan,mlp,crem_lime,0.07228337019890557,0.17430803881377208,-0.0292356642506349,31,3,"42,43,44",-0.04901776957925069,0.019782105328615792,0.019782105328615792
CHEMBL228_Ki,morgan,mlp,crem_mean,0.1501880973090271,0.15254237288135586,0.0,31,3,"42,43,44",-0.002327173086256934,0.002327173086256934,0.002327173086256934
CHEMBL228_Ki,morgan,xgboost,crem_lime,0.16238736753442634,0.0859646859418553,-0.029799175088381924,31,3,"42,43,44",-0.025542908868739264,-0.00425626621964266,0.00425626621964266
CHEMBL228_Ki,morgan,xgboost,crem_mean,0.13230831156374176,0.0624136097820308,0.053338068181818174,31,3,"42,43,44",0.032827013491867674,0.0205110546899505,0.0205110546899505
CHEMBL228_Ki,unimol,mlp,crem_lime,0.08242018398268393,0.11728699302814549,-0.006264539637945071,31,3,"42,43,44",-0.011640377307670202,0.005375837669725131,0.005375837669725131
CHEMBL228_Ki,unimol,mlp,crem_mean,0.17613882958860838,0.14975211414570674,0.0,31,3,"42,43,44",0.0,0.0,0.0
CHEMBL228_Ki,unimol,xgboost,crem_lime,0.085023181636456,0.13623758939522077,-0.07104371088151248,31,3,"42,43,44",-0.026623471379815897,-0.04442023950169659,0.04442023950169659
CHEMBL228_Ki,unimol,xgboost,crem_mean,0.12604730979062526,0.17367112235150553,-0.006653502747252682,31,3,"42,43,44",0.0,-0.006653502747252682,0.006653502747252682
CHEMBL231_Ki,molformer,mlp,crem_lime,0.17435233796633257,0.20932841228712418,-0.009806185071630849,15,3,"42,43,44",-0.03457277342558309,0.02476658835395224,0.02476658835395224
CHEMBL231_Ki,molformer,mlp,crem_mean,0.08040408664299416,0.13292261573995318,0.010544265110685402,15,3,"42,43,44",-0.0011388415605184492,0.011683106671203852,0.011683106671203852
