dataset,representation,predictor,explainer,permutations,mean_of_permutation_medians,sd_of_permutation_medians,median_of_permutation_medians,q25_of_permutation_medians,q75_of_permutation_medians,minimum_permutation_median,maximum_permutation_median
CHEMBL237_EC50,molformer,xgboost,crem_lime,10,0.07881243379345973,0.05426356013438866,0.07974046507744217,0.0396327769370997,0.11883747925365931,-0.001017794994770999,0.1635514856837642
CHEMBL237_EC50,molformer,xgboost,crem_mean,10,0.19615498142865273,0.059116489353096574,0.20520345026646253,0.1771165178948233,0.22583817524892716,0.08814905002404999,0.29780200702075693
CHEMBL237_EC50,morgan,mlp,crem_lime,10,0.12319062726283377,0.05679739127294304,0.10693747998471415,0.0841534255720284,0.16444545122122517,0.04895899041770395,0.21143121360926903
CHEMBL237_EC50,morgan,mlp,crem_mean,10,0.2934599761526635,0.08898207713985375,0.2522548323241224,0.22695265489643462,0.3525849305051203,0.20078729471586615,0.45433277124409077
CHEMBL237_EC50,morgan,xgboost,crem_lime,10,0.08424063738790241,0.08243185759530741,0.06703547017006622,0.01969337334528534,0.11740964800626369,0.01852431662083455,0.2812551289184982
CHEMBL237_EC50,morgan,xgboost,crem_mean,10,0.143762412618705,0.0797948225540583,0.15800234487734485,0.11961552860137764,0.1909246756553861,0.0,0.2597004913076342
CHEMBL237_EC50,unimol,mlp,crem_lime,10,0.08549021290229877,0.05890889208401132,0.08550332078225135,0.03908768742705505,0.1075488289909649,0.01665613504075885,0.20271362244040453
CHEMBL237_EC50,unimol,mlp,crem_mean,10,0.2437844464570933,0.05858547537423965,0.24689774945790993,0.20586875107322378,0.28841319312127545,0.1459686147186147,0.331224095009338
CHEMBL237_EC50,unimol,xgboost,crem_lime,10,0.07207778773642107,0.03212154538499872,0.07425750330438878,0.053754144368511905,0.09179756986381352,0.014042760162104252,0.1201033044663786
CHEMBL237_EC50,unimol,xgboost,crem_mean,10,0.2452690800711887,0.03970083377641074,0.25082296979062196,0.20708686719880254,0.26807250243096203,0.1995325466597959,0.3169319318643956
CHEMBL237_Ki,molformer,mlp,crem_lime,10,0.07596722815076692,0.021349209077106343,0.07735999987964554,0.06028566516729346,0.08588568901989493,0.04292951163906045,0.1133851995982402
CHEMBL237_Ki,molformer,mlp,crem_mean,10,0.12693632896963455,0.025275139276096655,0.12648930850607523,0.11184657194676899,0.13908699301841243,0.08493510617646555,0.16374999999999995
CHEMBL237_Ki,molformer,xgboost,crem_lime,10,0.05352740078430949,0.01774466230779922,0.05770623266213845,0.03900911979325972,0.06761943950054566,0.028893654013058802,0.0790878345310966
CHEMBL237_Ki,molformer,xgboost,crem_mean,10,0.08252594080914627,0.06392518902857093,0.08741373017838233,0.04043084398604055,0.10574581504598651,0.0,0.21372898367491786
CHEMBL237_Ki,morgan,mlp,crem_lime,10,0.15734194670510626,0.06453297549522505,0.14065396780110534,0.11340300597864905,0.19111121391123168,0.0841922201320562,0.280351768259371
CHEMBL237_Ki,morgan,mlp,crem_mean,10,0.1652879269695865,0.023607260536122048,0.16677174701663466,0.14705173479147274,0.17789231550749574,0.13205123192869814,0.20381944444444444
CHEMBL237_Ki,morgan,xgboost,crem_lime,10,0.06987984813444872,0.06442271197987731,0.0506014556758812,0.02837994325774631,0.10323161289470359,0.0,0.2099116540355507
CHEMBL237_Ki,morgan,xgboost,crem_mean,10,0.06176128119269071,0.0623053286468534,0.061967481303418746,0.0,0.11006309751249442,0.0,0.17008022280208346
CHEMBL237_Ki,unimol,mlp,crem_lime,10,0.07406327543778671,0.023140699080360275,0.0683328858487336,0.059105461226722715,0.08766740848706212,0.045348498606730805,0.11942405677771115
CHEMBL237_Ki,unimol,mlp,crem_mean,10,0.1371097711942514,0.043277417292394,0.13813959773575937,0.10434046689508422,0.16730027441372752,0.06720441044163955,0.1992018764495045
CHEMBL237_Ki,unimol,xgboost,crem_lime,10,0.07411818150687872,0.03607733591343147,0.07118480158416071,0.05714510931167545,0.09491360750940156,0.0173442097671615,0.13585193591023476
CHEMBL237_Ki,unimol,xgboost,crem_mean,10,0.12147767799210407,0.028661702148428204,0.12220892091240652,0.09796393228951358,0.14089557534128805,0.08548056110556104,0.17471753102422088
CHEMBL238_Ki,molformer,mlp,crem_lime,10,0.06217664666903093,0.05782165423311648,0.0605837354145692,0.017409215017814277,0.10484834642074145,-0.0128332531825178,0.1583150954570791
CHEMBL238_Ki,molformer,mlp,crem_mean,10,0.13582607648737618,0.06012780341890835,0.1327622136078991,0.08394218628593622,0.17155989658152287,0.0684959603531567,0.2394068526170799
CHEMBL238_Ki,molformer,xgboost,crem_lime,10,0.1196039566230522,0.05389059816854431,0.11158447256966281,0.08588130619380616,0.14272665678976598,0.040809483426499,0.2300740418118466
CHEMBL238_Ki,molformer,xgboost,crem_mean,10,0.12878646769425378,0.036215637803321,0.1246909406685296,0.09682932023242916,0.15360111132218845,0.0863970588235294,0.183415629067803
CHEMBL238_Ki,morgan,mlp,crem_lime,10,0.07234583618839559,0.04700039824746816,0.07942355211446675,0.05909329551098545,0.09800888349477155,-0.0117531556802244,0.1365046514064747
CHEMBL238_Ki,morgan,mlp,crem_mean,10,0.15532678812752287,0.025168808416008423,0.1546902316433566,0.14154280198824334,0.16426108162563263,0.1146938544153008,0.1977830502830502
CHEMBL238_Ki,morgan,xgboost,crem_lime,10,0.07770346338844991,0.10569015749391711,0.0347510966903909,0.0125879538418238,0.10071592701331386,0.0,0.340156794425087
CHEMBL238_Ki,morgan,xgboost,crem_mean,10,0.06740280180719961,0.05559159114752149,0.07172672261450665,0.011661211129296224,0.10905875307440042,0.0,0.1543055024905428
CHEMBL238_Ki,unimol,mlp,crem_lime,10,0.09392158700367272,0.050132593971411836,0.08357250223321644,0.0691753804749154,0.09748513590950988,0.0279221198048596,0.2022435897435898
CHEMBL238_Ki,unimol,mlp,crem_mean,10,0.14516484147632067,0.03822988383490684,0.14262702853860948,0.1285170402128507,0.1700210472777151,0.0851576994434136,0.1979656471839133
CHEMBL238_Ki,unimol,xgboost,crem_lime,10,0.10929231212142151,0.05783886117151258,0.0967893393399116,0.06415524382235092,0.12221321897396747,0.0529306220095693,0.223385989010989
CHEMBL238_Ki,unimol,xgboost,crem_mean,10,0.13899029420883674,0.05306667354810328,0.13361555098375943,0.0958065796884609,0.1822045201902644,0.0658000096201528,0.2229483282674771
CHEMBL239_EC50,molformer,mlp,crem_lime,10,0.03914836083935691,0.04213909322953174,0.03741866943451865,0.0065630345300811,0.0632908594485916,-0.0172013940556418,0.1251888826761789
CHEMBL239_EC50,molformer,mlp,crem_mean,10,0.06476071516517859,0.02794284735818086,0.06594308575630414,0.057116938310260074,0.0872617990798616,0.0014377873885496,0.0938195572543398
CHEMBL239_EC50,molformer,xgboost,crem_lime,10,0.0379902842347518,0.019789945525181943,0.035980556477220996,0.02750134941280705,0.049862259773834024,0.0089403771189501,0.0662754524886877
CHEMBL239_EC50,molformer,xgboost,crem_mean,10,0.050322870359658434,0.02350551590783946,0.0545648338505481,0.0478821565497614,0.05805685130212395,0.0,0.0922580439659256
CHEMBL239_EC50,morgan,mlp,crem_lime,10,0.0411408991289013,0.04082912200505464,0.033980888752343855,0.004190526166732225,0.08010403523093709,-0.0120763219431165,0.0932084309133489
CHEMBL239_EC50,morgan,mlp,crem_mean,10,0.062393541557559606,0.03229719437138796,0.05662653582946635,0.045717544438234295,0.07245730207468155,0.0147981557737655,0.1338455686277827
CHEMBL239_EC50,morgan,xgboost,crem_lime,10,0.04168154502003985,0.025177211761508337,0.04094921528293885,0.0295076398749995,0.054730774887239576,0.0044268917326041,0.0857123625378406
CHEMBL239_EC50,morgan,xgboost,crem_mean,10,0.01325311385380033,0.017832904905625207,0.0,0.0,0.02898143523143515,0.0,0.0423897581792318
CHEMBL239_EC50,unimol,mlp,crem_lime,10,0.03594247897306716,0.019252790083874514,0.0383433257436381,0.026835353538889474,0.050960869021387224,-0.0075463015285295,0.0547670059649772
CHEMBL239_EC50,unimol,mlp,crem_mean,10,0.07178848401339424,0.041213887861911956,0.0573899268001394,0.0413006151457238,0.09753976926208292,0.0257241179872759,0.1556798090868923
CHEMBL239_EC50,unimol,xgboost,crem_lime,10,0.03318673492447275,0.032367472721243795,0.03406299153931385,0.01123841662789465,0.05954476306197622,-0.0145344106021855,0.0729407649878447
CHEMBL239_EC50,unimol,xgboost,crem_mean,10,0.039287203600793005,0.010939835041983455,0.03758525154351715,0.031121548313815875,0.04146491197855218,0.0268165691210747,0.0620439979187833
CHEMBL244_Ki,molformer,mlp,crem_lime,10,0.055256354578274394,0.02356301303774348,0.05351479566337013,0.03996030713158287,0.07248818007214727,0.021836541017079998,0.0884924820847384
CHEMBL244_Ki,molformer,mlp,crem_mean,10,0.05365508627977548,0.019231502017532917,0.0504902880670481,0.04462499178236075,0.06472559363313268,0.01799795612338135,0.08577085277564314
CHEMBL244_Ki,molformer,xgboost,crem_lime,10,0.03149076793686553,0.01909207920319314,0.03496384228308565,0.018271763139525825,0.04631369068530905,-0.00194702918697485,0.05441665011663595
CHEMBL244_Ki,molformer,xgboost,crem_mean,10,0.05277355185165335,0.017554352230663765,0.05694398948984885,0.04784583806099726,0.06387002658664669,0.014024317703146851,0.07469281815808901
CHEMBL244_Ki,morgan,mlp,crem_lime,10,0.06238508954770271,0.02759973881105376,0.05936149487187265,0.037852799429821005,0.08311108208562859,0.029836355568145248,0.10856933618139525
CHEMBL244_Ki,morgan,mlp,crem_mean,10,0.06385614238893701,0.021479318934331807,0.0656729713881351,0.047908990265001464,0.0713655750083674,0.0350530979651187,0.10353525532745131
CHEMBL244_Ki,morgan,xgboost,crem_lime,10,0.025463589621445275,0.022212569177653817,0.0270442533594288,0.008403382147793475,0.03132955496620333,-0.0049161375721647,0.07033645275667985
CHEMBL244_Ki,morgan,xgboost,crem_mean,10,0.026013858399080214,0.02712945067711115,0.0190437748040874,0.004467518706718338,0.029668037295462475,0.0,0.0790333359802807
CHEMBL244_Ki,unimol,mlp,crem_lime,10,0.03300106399194438,0.022648467719339323,0.032895731803220876,0.010568345505602237,0.05201109066960126,0.00702095801936555,0.0648370268338211
CHEMBL244_Ki,unimol,mlp,crem_mean,10,0.06378266814112551,0.021717780445200122,0.0629400758227308,0.04421350945018296,0.08163395228137586,0.036897688303799345,0.09638150873378815
CHEMBL244_Ki,unimol,xgboost,crem_lime,10,0.0449410114614019,0.03027597116929699,0.04357508329614185,0.03432504664013394,0.05476774872329551,-0.007403718594981,0.10133322585414385
CHEMBL244_Ki,unimol,xgboost,crem_mean,10,0.051185341170710275,0.011512396388256406,0.04815572161100665,0.04348929722465166,0.05757345329157859,0.0342827967307422,0.0739026608407449
CHEMBL262_Ki,molformer,mlp,crem_lime,10,0.1905248472594393,0.10623038968023003,0.15433518955414996,0.11926349991005157,0.1929736959741973,0.0954081632653061,0.3882046021795604
CHEMBL262_Ki,molformer,mlp,crem_mean,10,0.0647016134252403,0.04273819288703528,0.05568137221721605,0.02911794920531455,0.08816391941391938,0.0277551020408163,0.160657894736842
CHEMBL262_Ki,molformer,xgboost,crem_lime,10,0.13462092439740353,0.09786920913394619,0.15986144459828666,0.04949635430175005,0.21900175328672547,-0.0059796077938911,0.2555555555555555
CHEMBL262_Ki,molformer,xgboost,crem_mean,10,0.07456132017578113,0.05531379432093358,0.06910469450938266,0.03216147171255523,0.1227598566308244,0.0,0.1559037224671899
CHEMBL262_Ki,morgan,mlp,crem_lime,10,0.15489710169637266,0.12564931372925606,0.11027442608230431,0.07938282887088935,0.1453430633022285,0.0466718466718466,0.4291255433247267
CHEMBL262_Ki,morgan,mlp,crem_mean,10,0.08713142526574821,0.059136542317715146,0.08594952370711935,0.059479166666666604,0.12575886866995722,0.0047178870006365,0.1948460531006026
CHEMBL262_Ki,morgan,xgboost,crem_lime,10,0.06576016833319484,0.061980093867289386,0.0619121418400579,0.013331875052787899,0.09004037079452182,0.0,0.1968642687329609
CHEMBL262_Ki,morgan,xgboost,crem_mean,10,0.058058583860653525,0.06922178435280682,0.02545935109455975,0.000598086124401875,0.1231270334583562,0.0,0.1648047454275827
CHEMBL262_Ki,unimol,mlp,crem_lime,10,0.1473285617660171,0.10061306439489537,0.14016998079816415,0.07618708248811427,0.1945468105824705,0.0292371199491942,0.3631746031746032
CHEMBL262_Ki,unimol,mlp,crem_mean,10,0.06158060585585925,0.04430079922614268,0.061367981668094346,0.04812860661379008,0.07045665040209617,-0.0008882340815114,0.1640007051771757
CHEMBL262_Ki,unimol,xgboost,crem_lime,10,0.24888878315134053,0.13695064428043288,0.244035594035594,0.14662925427170725,0.3570728111977086,0.0630678877588884,0.4319976066029601
CHEMBL262_Ki,unimol,xgboost,crem_mean,10,0.08967420942397697,0.04725592304819199,0.0789879600963192,0.0601811974789916,0.11105666816193455,0.0306985952275647,0.190877192982456
CHEMBL264_Ki,molformer,mlp,crem_lime,10,0.04397142514634683,0.0347477159975076,0.049435844523447126,0.024481063968853405,0.05762914160968519,-0.006676732183711049,0.11394933930360249
CHEMBL264_Ki,molformer,mlp,crem_mean,10,0.09280386253275397,0.024053277242593457,0.09628971311864484,0.08595966556189458,0.10909045041387777,0.0378024246425982,0.1216554718960951
CHEMBL264_Ki,molformer,xgboost,crem_lime,10,0.05211583197550919,0.03262741118991664,0.04309432558595485,0.029249016616590177,0.06563179379988326,0.01613378522951135,0.11895128389231671
CHEMBL264_Ki,molformer,xgboost,crem_mean,10,0.079528139159615,0.023472482743410027,0.080774161591323,0.06346294729325731,0.08873558865372952,0.042823998783300996,0.1251653478457067
CHEMBL264_Ki,morgan,mlp,crem_lime,10,0.08804275698540187,0.04988384848324708,0.07655341520756888,0.05487022781238578,0.10737753302590972,0.03545238895797125,0.2085368553419193
CHEMBL264_Ki,morgan,mlp,crem_mean,10,0.11119955527026215,0.03168978799595072,0.10959146493802085,0.08719574609425959,0.1345928413928748,0.06432378184151641,0.1636519548122179
CHEMBL264_Ki,morgan,xgboost,crem_lime,10,0.051338552886649805,0.05440580353000928,0.03852814184156965,0.016175396032589776,0.05741701073854045,-0.00031991069726915,0.1781179253195856
CHEMBL264_Ki,morgan,xgboost,crem_mean,10,0.040024863454141704,0.04738747517044698,0.020193913805832426,0.0028722426470588,0.07848079004329,0.0,0.1271578546323896
CHEMBL264_Ki,unimol,mlp,crem_lime,10,0.0487112294316185,0.0311657485399871,0.04996996670553755,0.030433413844069702,0.066528247815505,-0.007025295865379149,0.09252375423568365
CHEMBL264_Ki,unimol,mlp,crem_mean,10,0.09994470593208482,0.03472262208302897,0.098724182040761,0.07580037635812305,0.1289271922004599,0.04409784025004075,0.14936761345066218
CHEMBL264_Ki,unimol,xgboost,crem_lime,10,0.042548589978714704,0.03560483403898327,0.0384223750792823,0.020635853509671887,0.06766326378411339,-0.009167195458216499,0.09875823423527864
CHEMBL264_Ki,unimol,xgboost,crem_mean,10,0.0965367779802738,0.020992522538637072,0.10186168704014659,0.082189133092059,0.10769750523140888,0.061531005302189995,0.13316635878771554
CHEMBL2835_Ki,molformer,mlp,crem_lime,10,0.11513987153435867,0.09689012877325735,0.10421501539943889,0.04384206294971282,0.1783707486403063,-0.0137543266593075,0.2793937830843361
CHEMBL2835_Ki,molformer,mlp,crem_mean,10,0.327206765243481,0.1018014937256417,0.33852124183006527,0.23236493291115834,0.39651073125550584,0.1941632928475034,0.4814329702071861
CHEMBL2835_Ki,molformer,xgboost,crem_lime,10,0.22428650541239517,0.1537468819788378,0.17336356629590338,0.12123511509549627,0.27471787647947615,0.1041761335383767,0.6038347597103358
CHEMBL2835_Ki,molformer,xgboost,crem_mean,10,0.3460407895608467,0.10700618999450691,0.3623483008729082,0.24110978950403678,0.42017532072898184,0.2106597986788299,0.488991624317711
CHEMBL2835_Ki,morgan,mlp,crem_lime,10,0.32743139764539175,0.14099569276173812,0.30429398308789246,0.27450982524137874,0.33741347216163053,0.1684192671382112,0.6807653061224489
CHEMBL2835_Ki,morgan,mlp,crem_mean,10,0.4639479503203369,0.10479738104379852,0.4644373862076798,0.37185063697939064,0.5322599352240895,0.3243085718629195,0.645021645021645
CHEMBL2835_Ki,morgan,xgboost,crem_lime,10,0.2148862744494667,0.2491135010894833,0.13217052531459106,0.007037567051498724,0.4246909966584268,-0.0323887821868672,0.6611830174330174
CHEMBL2835_Ki,morgan,xgboost,crem_mean,10,0.20360778922695788,0.20572690246259598,0.0899206156845615,0.05124916814551895,0.3398993808049535,0.0,0.5699404761904763
CHEMBL2835_Ki,unimol,mlp,crem_lime,10,0.14391154302824816,0.06659081045321498,0.15885520036944656,0.09198560986169912,0.1865585976957439,0.0450416166625492,0.2261363636363635
CHEMBL2835_Ki,unimol,mlp,crem_mean,10,0.33263271839353625,0.09372101241258558,0.3005595102450206,0.2726559362808253,0.39842607492341475,0.2311310553633218,0.5001737607358316
CHEMBL2835_Ki,unimol,xgboost,crem_lime,10,0.168813412014672,0.07708508356298133,0.19138762950828844,0.1274125138585488,0.20749738980071747,0.0439733198179453,0.2712760430420735
CHEMBL2835_Ki,unimol,xgboost,crem_mean,10,0.2300924925582021,0.11130281072299539,0.21694448798470645,0.18952103269537476,0.2942484194764863,0.0,0.4013157894736841
CHEMBL287_Ki,molformer,mlp,crem_lime,10,0.03831275336604122,0.040315014793816044,0.02659186340163135,0.0085081360714305,0.06709502279155392,-0.0085393336849854,0.1024087868531665
CHEMBL287_Ki,molformer,mlp,crem_mean,10,0.17827356275943024,0.043147032291656603,0.19419592258377308,0.14572748863987173,0.2107289827882261,0.104938981402156,0.22461375683132614
CHEMBL287_Ki,molformer,xgboost,crem_lime,10,0.050268054506754443,0.05335876741042322,0.043607602562877025,0.018214791671968114,0.07743530437945398,-0.02939351381959755,0.1515522403659502
CHEMBL287_Ki,molformer,xgboost,crem_mean,10,0.12449667934384741,0.035849781454316144,0.12184900860084798,0.09298571630561234,0.14376648348803484,0.08235319435207106,0.1795454545454545
CHEMBL287_Ki,morgan,mlp,crem_lime,10,0.09332872700446918,0.0706324930426342,0.08328706916983977,0.06343360896339392,0.14624377564128271,-0.0105915293679811,0.2114738343496838
CHEMBL287_Ki,morgan,mlp,crem_mean,10,0.11631589418002564,0.02697069665181309,0.11922143534365115,0.09724349595479787,0.13513377624505557,0.07058174245922785,0.1594812060344096
CHEMBL287_Ki,morgan,xgboost,crem_lime,10,0.07634282258744343,0.0926653060094222,0.060921044178056605,0.00030243764172335,0.135512619041404,-0.0178809068952031,0.26463656052708157
CHEMBL287_Ki,morgan,xgboost,crem_mean,10,0.06104195264272113,0.07530099384798707,0.04102258405986475,0.0,0.0818194208884146,0.0,0.2320451694322952
CHEMBL287_Ki,unimol,mlp,crem_lime,10,0.06596097957738054,0.05694648592745929,0.05494787479169683,0.025911464548278522,0.10177084615881218,-0.0014865890688259,0.16495781609356774
CHEMBL287_Ki,unimol,mlp,crem_mean,10,0.11653853551512203,0.027929201678661676,0.10913780057026246,0.1010281900597678,0.13148131976165855,0.07605327112519736,0.165618665451704
CHEMBL287_Ki,unimol,xgboost,crem_lime,10,0.05397284664057482,0.06066514084815824,0.0255686597203759,0.002193975196279737,0.11335651798320695,-0.00396764305229425,0.1407046146651298
CHEMBL287_Ki,unimol,xgboost,crem_mean,10,0.11776834693131706,0.061710116596042426,0.10181534675530528,0.06507842054821183,0.16126764600692767,0.0597636831507798,0.2321631693613117
CHEMBL2971_Ki,molformer,mlp,crem_lime,10,0.17795480240650652,0.09200937012697236,0.17670415295488934,0.14563121795253597,0.24914728881188716,0.0111264292491019,0.3051229145885896
CHEMBL2971_Ki,molformer,mlp,crem_mean,10,0.24012356740657212,0.08505787747804229,0.23428231544711464,0.1868490843307019,0.2885405875800612,0.1217592592592597,0.3900659679076308
CHEMBL2971_Ki,molformer,xgboost,crem_lime,10,0.1352141975270365,0.09597355662872051,0.0927417316877167,0.07703139710933932,0.18568657824390766,0.0404291104992211,0.313150211344566
CHEMBL2971_Ki,molformer,xgboost,crem_mean,10,0.15809181049092663,0.07251767489111605,0.14096160012826675,0.11829975579975567,0.1662772721661867,0.0700280112044817,0.3018626996454902
CHEMBL2971_Ki,morgan,mlp,crem_lime,10,0.2997369666101916,0.12593475972516888,0.29097412473624495,0.21318940716932427,0.40384801734549625,0.1314727940220155,0.4974276781419638
CHEMBL2971_Ki,morgan,mlp,crem_mean,10,0.24187836476085217,0.11720677606619812,0.26229120148856994,0.12922260854966364,0.32060827196877417,0.0960536136427468,0.4043082668215874
CHEMBL2971_Ki,morgan,xgboost,crem_lime,10,0.2180252473356583,0.17278977180336524,0.20334237471078745,0.0830507376668865,0.2728995579871973,0.0047455855045641,0.5231098062870508
CHEMBL2971_Ki,morgan,xgboost,crem_mean,10,0.1322720420778209,0.117272614135528,0.1320085361652347,0.018397556390977475,0.24409655148647955,0.0,0.2920175438596492
CHEMBL2971_Ki,unimol,mlp,crem_lime,10,0.1076363628763655,0.06772049945232968,0.11058643926922855,0.08929626437700716,0.14595159004066877,-0.0195685926391188,0.2234450551884762
CHEMBL2971_Ki,unimol,mlp,crem_mean,10,0.18139129282517033,0.060856517937398324,0.19354543749867095,0.13678463825108006,0.2266269467899488,0.0818107047273713,0.2560617510457191
CHEMBL2971_Ki,unimol,xgboost,crem_lime,10,0.15230177243525017,0.10267733746317839,0.11389904570630215,0.07946920727579353,0.2535676475459917,0.0275696373733104,0.3097032644542669
CHEMBL2971_Ki,unimol,xgboost,crem_mean,10,0.15646593673498832,0.07770868185781396,0.16533331309938776,0.14013216703189474,0.1931982284240204,0.0,0.2767315373703352
CHEMBL3979_EC50,molformer,mlp,crem_lime,10,0.0374254576338102,0.03809949843589999,0.042965312968105754,0.02279351522263465,0.0657267567172571,-0.0364204545454545,0.083030303030303
CHEMBL3979_EC50,molformer,mlp,crem_mean,10,0.02524301338107728,0.016338073204652796,0.02424070717411055,0.020152522535462424,0.025087098874637552,0.0,0.0522383507510389
CHEMBL3979_EC50,molformer,xgboost,crem_lime,10,0.062411077783895916,0.03686882443238552,0.04793570708597915,0.03245639021374315,0.0921059534556497,0.0206995073891625,0.1236377862778948
CHEMBL3979_EC50,molformer,xgboost,crem_mean,10,0.029433069520915973,0.016691856326500446,0.02619813838246275,0.021994596818853553,0.04155988281438797,0.0,0.0583703703703703
CHEMBL3979_EC50,morgan,mlp,crem_lime,10,0.1730494089133441,0.11799677594591561,0.12628856490383833,0.1126602803015232,0.255533984421284,0.030036990322137,0.3936157053110483
CHEMBL3979_EC50,morgan,mlp,crem_mean,10,0.03595648976365911,0.031113219153826116,0.02849880122057535,0.012731097966477924,0.05058489185847442,0.0016963006771873,0.0914808461978273
CHEMBL3979_EC50,morgan,xgboost,crem_lime,10,0.0218979000138594,0.027038923385834177,0.01741380486972215,0.00066896484463705,0.043543452754028926,-0.0131328706235235,0.0614279777673886
CHEMBL3979_EC50,morgan,xgboost,crem_mean,10,0.00624132775222314,0.01036053669064295,0.0,0.0,0.01249999999999995,0.0,0.0268390478303548
CHEMBL3979_EC50,unimol,mlp,crem_lime,10,0.08145257934944919,0.056366788500233994,0.06874100613170805,0.0378256418763137,0.1318630368814192,0.0045132683540987,0.1695238095238095
CHEMBL3979_EC50,unimol,mlp,crem_mean,10,0.03998089959283091,0.025239704548916907,0.036190616682480456,0.01830621098241085,0.05828783905300268,0.0124949626879821,0.0848273691887821
CHEMBL3979_EC50,unimol,xgboost,crem_lime,10,0.07420065761397446,0.04906661859209237,0.0676134595252242,0.03602387835544455,0.07935669981686957,0.021973605098605,0.1632925016489111
CHEMBL3979_EC50,unimol,xgboost,crem_mean,10,0.034955074516364384,0.032552966036566815,0.02734896131122545,0.015208193683594076,0.029908778997548898,0.0025653432734539,0.0976190476190476
CHEMBL4005_Ki,molformer,mlp,crem_lime,10,0.13586984359729723,0.0759683633180992,0.1096547116217234,0.08863045688391533,0.1605195161226926,0.0615373863324683,0.28995670995671
CHEMBL4005_Ki,molformer,mlp,crem_mean,10,0.14083591215692542,0.04089650869275704,0.1278140734182933,0.1200779569314296,0.1453565757913583,0.0897911787835392,0.219436068891807
CHEMBL4005_Ki,molformer,xgboost,crem_lime,10,0.06684547549133925,0.05123938031562077,0.05826302891312429,0.029470518385985998,0.11050658671665717,0.0,0.1528941163696154
CHEMBL4005_Ki,molformer,xgboost,crem_mean,10,0.11243485227175384,0.0424390254784755,0.10985732111144075,0.10390252984156714,0.1272061322380606,0.0238208616780045,0.1843242694805194
CHEMBL4005_Ki,morgan,mlp,crem_lime,10,0.2042190280148922,0.08135006447501543,0.15961105057816655,0.14950798124289502,0.26122954799602244,0.1231435023183167,0.3476287601287601
CHEMBL4005_Ki,morgan,mlp,crem_mean,10,0.15263172534920472,0.05616545445722033,0.14738775442013205,0.1128343493714123,0.19984264358772608,0.0722317235942555,0.2353349875930521
CHEMBL4005_Ki,morgan,xgboost,crem_lime,10,0.08821679497156987,0.06072717898416618,0.08149321250625235,0.049753460514766326,0.10351763256467066,-0.0015279523154593,0.2078201970443349
CHEMBL4005_Ki,morgan,xgboost,crem_mean,10,0.11365325449763901,0.07167356022462741,0.1099394113328968,0.07629416678952283,0.16046113809262277,0.0,0.240323522291996
CHEMBL4005_Ki,unimol,mlp,crem_lime,10,0.0567338590664526,0.050216036893528763,0.055637024525729745,0.0173935113183859,0.0891971331524143,-0.0106065536010591,0.1523383720105031
CHEMBL4005_Ki,unimol,mlp,crem_mean,10,0.13109709990879045,0.05512663306678326,0.11369571970597404,0.08258672699849155,0.1812958609303764,0.0724043715846994,0.2067349615819003
CHEMBL4005_Ki,unimol,xgboost,crem_lime,10,0.08344099805409334,0.05761329695556087,0.07250354943634395,0.051584197382280206,0.10685032191794056,0.0075665226059924,0.1905616252104875
CHEMBL4005_Ki,unimol,xgboost,crem_mean,10,0.13114216306212353,0.04501551146388228,0.12183909232378615,0.09177147986032427,0.17035322450985646,0.0808981588238554,0.2019508235993105
CHEMBL4203_Ki,molformer,mlp,crem_lime,10,0.07176200779180697,0.12124330551200774,0.029405972032212704,-0.014506986292291111,0.12940188588792964,-0.0403928393433221,0.3293558634512031
CHEMBL4203_Ki,molformer,mlp,crem_mean,10,0.025037269713085362,0.0656191219141707,0.016127509340179,-0.0086162696966491,0.023589835328001036,-0.05594687239099355,0.19069368833468095
CHEMBL4203_Ki,molformer,xgboost,crem_lime,10,0.08245490090916507,0.10021757808187474,0.06939437142798663,0.004539886503187688,0.15185025345762787,-0.06820041853897606,0.26078771392356453
CHEMBL4203_Ki,molformer,xgboost,crem_mean,10,0.03004318934133545,0.04276776252398757,0.025909594086618803,0.010480502018621222,0.04287646837659016,-0.0341263118382384,0.12935698959405845
CHEMBL4203_Ki,morgan,mlp,crem_lime,10,0.08286123168522255,0.08347012160980644,0.07732429409191088,0.009331164396844838,0.11729923822888615,-0.008116936932409998,0.22993014343714124
CHEMBL4203_Ki,morgan,mlp,crem_mean,10,0.01868310034902428,0.03576460292234155,0.011366138047381999,-0.0121109167533507,0.05156679791232986,-0.0223283252695017,0.07481318681318755
CHEMBL4203_Ki,morgan,xgboost,crem_lime,10,0.1855223734655785,0.17330327665342354,0.18330823774066413,0.05286014864495352,0.2443926305082666,-0.03361301515520665,0.4704862477589753
CHEMBL4203_Ki,morgan,xgboost,crem_mean,10,0.04829780924116384,0.05253495638405499,0.050129473348682826,0.026298701298701276,0.08358875345434702,-0.0606192210897436,0.11589390384151654
CHEMBL4203_Ki,unimol,mlp,crem_lime,10,0.03531559348789422,0.08337214383851577,0.03051773006351375,-0.01837383655750185,0.06540277049611867,-0.06715724769868635,0.2210186933010471
CHEMBL4203_Ki,unimol,mlp,crem_mean,10,0.009950047256716662,0.021969404062545834,0.006164838725962275,-0.0025616183504105377,0.026874369909215615,-0.022551121585759098,0.040309690309691004
