dataset,representation,predictor,permutation_id,permutation_seed,test_pairs,spearman_true_predicted_delta,spearman_defined,direction_accuracy,delta_mae,delta_rmse,median_absolute_predicted_delta
CHEMBL218_EC50,molformer,xgboost,49,20267951,20,0.3617901722569573,True,0.55,1.9550084161734276,2.082157283759432,0.0356544256210327
CHEMBL218_EC50,molformer,xgboost,50,20267952,20,-0.18645999758092544,True,0.25,1.9763515520071677,2.1086554081554643,0.00511872768402095
CHEMBL218_EC50,molformer,xgboost,51,20267953,20,-0.03381525401879085,True,0.25,1.9796366500830345,2.1095830492559395,0.0172736644744873
CHEMBL218_EC50,morgan,mlp,42,20267944,20,0.13984962406015036,True,0.6,1.9238991725420647,2.0588270398854958,0.1391630172729492
CHEMBL218_EC50,morgan,mlp,43,20267945,20,-0.19097744360902258,True,0.4,1.9769928145384483,2.1076844199905502,0.0758017301559448
CHEMBL218_EC50,morgan,mlp,44,20267946,20,-0.25112781954887214,True,0.45,1.948224918839901,2.142881410845578,0.18920361995697021
CHEMBL218_EC50,morgan,mlp,45,20267947,20,-0.11127819548872178,True,0.5,1.99344342231509,2.1274038997478155,0.0789096355438232
CHEMBL218_EC50,morgan,mlp,46,20267948,20,0.03609022556390977,True,0.65,1.9249119269823722,2.0902682892140994,0.10221350193023679
CHEMBL218_EC50,morgan,mlp,47,20267949,20,-0.16541353383458643,True,0.4,2.030685524938076,2.1482663976022742,0.08405888080596921
CHEMBL218_EC50,morgan,mlp,48,20267950,20,-0.26616541353383455,True,0.4,2.0170826184725454,2.145254217476263,0.05376493930816645
CHEMBL218_EC50,morgan,mlp,49,20267951,20,0.2150375939849624,True,0.75,1.9014557051634484,2.05871302366037,0.1070032119750976
CHEMBL218_EC50,morgan,mlp,50,20267952,20,-0.1894736842105263,True,0.5,1.962055974004238,2.1057198587266135,0.0669523477554321
CHEMBL218_EC50,morgan,mlp,51,20267953,20,-0.09473684210526315,True,0.4,1.9711769926523857,2.1053876056176315,0.06242978572845455
CHEMBL218_EC50,morgan,xgboost,42,20267944,20,0.3403049786093067,True,0.25,1.9651691722845726,2.09437705664418,0.0
CHEMBL218_EC50,morgan,xgboost,43,20267945,20,0.09091104382239838,True,0.15,1.9740847635245018,2.1039509316818257,0.0
CHEMBL218_EC50,morgan,xgboost,44,20267946,20,-0.06748799758318298,True,0.25,1.9479303050017052,2.086850010667194,0.0
CHEMBL218_EC50,morgan,xgboost,45,20267947,20,-0.16124176043832486,True,0.25,1.97119479655978,2.112505476475322,0.0
CHEMBL218_EC50,morgan,xgboost,46,20267948,20,-0.09372367215292045,True,0.25,1.9622121977781943,2.1011168729124092,0.032818436622619546
CHEMBL218_EC50,morgan,xgboost,47,20267949,20,-0.01989286700048564,True,0.0,1.9772318768477135,2.1062607363561505,0.0
CHEMBL218_EC50,morgan,xgboost,48,20267950,20,0.25860727100631337,True,0.05,1.9744428205465965,2.1041086796681565,0.0
