scenario,rationale,explainer,dataset,component_id,representation,predictor,trained_nap,trained_ap,trained_prevalence,permuted_nap,permuted_ap,permuted_prevalence,delta_nap
fixed_selected_absolute_domain_only,strict_unmatched,crem_mean_signed_exponent_0.5,CHEMBL239_EC50,114,unimol,xgboost,0.011281856505433742,0.02749035066108237,0.01639344262295082,0.009872953331582172,0.026104544260572626,0.01639344262295082,0.0014089031738515698
fixed_selected_absolute_domain_only,strict_unmatched,crem_mean_signed_exponent_0.5,CHEMBL239_EC50,115,molformer,mlp,0.5010370370370372,0.5202279202279203,0.038461538461538464,0.17020202020202016,0.2021173271173271,0.038461538461538464,0.33083501683501704
fixed_selected_absolute_domain_only,strict_unmatched,crem_mean_signed_exponent_0.5,CHEMBL239_EC50,115,molformer,xgboost,0.5000000000000001,0.5192307692307693,0.038461538461538464,0.3323055143218429,0.35798607146331046,0.038461538461538464,0.1676944856781572
fixed_selected_absolute_domain_only,strict_unmatched,crem_mean_signed_exponent_0.5,CHEMBL239_EC50,115,morgan,mlp,0.20789417989417988,0.23835978835978835,0.038461538461538464,0.22272727272727275,0.25262237762237766,0.038461538461538464,-0.014833092833092865
fixed_selected_absolute_domain_only,strict_unmatched,crem_mean_signed_exponent_0.5,CHEMBL239_EC50,115,morgan,xgboost,-0.008848205949046289,0.02995364812591703,0.038461538461538464,0.013754961378490789,0.05168746286393345,0.038461538461538464,-0.022603167327537078
fixed_selected_absolute_domain_only,strict_unmatched,crem_mean_signed_exponent_0.5,CHEMBL239_EC50,115,unimol,mlp,0.3270588235294118,0.35294117647058826,0.038461538461538464,0.12569055594430537,0.15931784225413978,0.038461538461538464,0.20136826758510643
fixed_selected_absolute_domain_only,strict_unmatched,crem_mean_signed_exponent_0.5,CHEMBL239_EC50,115,unimol,xgboost,0.38574291938997823,0.4093681917211329,0.038461538461538464,0.2030968058968059,0.23374692874692873,0.038461538461538464,0.18264611349317234
fixed_selected_absolute_domain_only,strict_unmatched,crem_mean_signed_exponent_0.5,CHEMBL239_EC50,118,molformer,mlp,0.1154970760233918,0.12698412698412698,0.012987012987012986,0.06352853965900668,0.07569050667642217,0.012987012987012986,0.05196853636438513
fixed_selected_absolute_domain_only,strict_unmatched,crem_mean_signed_exponent_0.5,CHEMBL239_EC50,118,molformer,xgboost,0.0007958824000640861,0.013772559252011306,0.012987012987012986,0.0015291045434794404,0.01449625902992776,0.012987012987012986,-0.0007332221434153543
fixed_selected_absolute_domain_only,strict_unmatched,crem_mean_signed_exponent_0.5,CHEMBL239_EC50,118,morgan,mlp,0.42909356725146197,0.4365079365079365,0.012987012987012986,0.3335080024622961,0.3421637426900585,0.012987012987012986,0.09558556478916586
fixed_selected_absolute_domain_only,strict_unmatched,crem_mean_signed_exponent_0.5,CHEMBL239_EC50,118,morgan,xgboost,0.15087719298245614,0.1619047619047619,0.012987012987012986,0.33370397825549786,0.34235717334308885,0.012987012987012986,-0.18282678527304172
fixed_selected_absolute_domain_only,strict_unmatched,crem_mean_signed_exponent_0.5,CHEMBL239_EC50,118,unimol,mlp,0.018128654970760234,0.03088023088023088,0.012987012987012986,0.05201754385964912,0.06432900432900433,0.012987012987012986,-0.033888888888888885
fixed_selected_absolute_domain_only,strict_unmatched,crem_mean_signed_exponent_0.5,CHEMBL239_EC50,118,unimol,xgboost,0.051900584795321635,0.06421356421356421,0.012987012987012986,0.3338418510043224,0.34249325553673376,0.012987012987012986,-0.2819412662090008
fixed_selected_absolute_domain_only,strict_unmatched,crem_mean_signed_exponent_0.5,CHEMBL239_EC50,124,molformer,mlp,0.29857224910166086,0.40556970262852615,0.15254237288135594,0.1185871138317947,0.2530399269760972,0.15254237288135594,0.17998513526986615
fixed_selected_absolute_domain_only,strict_unmatched,crem_mean_signed_exponent_0.5,CHEMBL239_EC50,124,molformer,xgboost,0.16649861221179055,0.29364289170490726,0.15254237288135594,0.02972155313461348,0.17773012977509617,0.15254237288135594,0.13677705907717708
fixed_selected_absolute_domain_only,strict_unmatched,crem_mean_signed_exponent_0.5,CHEMBL239_EC50,124,morgan,mlp,0.0355509595982177,0.1826703047442523,0.15254237288135594,0.08561967174933992,0.22510141673672876,0.15254237288135594,-0.05006871215112222
fixed_selected_absolute_domain_only,strict_unmatched,crem_mean_signed_exponent_0.5,CHEMBL239_EC50,124,morgan,xgboost,0.03547869741449706,0.18260906560550602,0.15254237288135594,0.12962291288957958,0.2623922990589657,0.15254237288135594,-0.09414421547508253
fixed_selected_absolute_domain_only,strict_unmatched,crem_mean_signed_exponent_0.5,CHEMBL239_EC50,124,unimol,mlp,0.06697531882649849,0.209301117649575,0.15254237288135594,0.05478674355532764,0.19897181657231156,0.15254237288135594,0.01218857527117085
fixed_selected_absolute_domain_only,strict_unmatched,crem_mean_signed_exponent_0.5,CHEMBL239_EC50,124,unimol,xgboost,0.0621895324731582,0.20524536650267644,0.15254237288135594,0.027275808337211844,0.17565746469255242,0.15254237288135594,0.03491372413594636
fixed_selected_absolute_domain_only,strict_unmatched,crem_mean_signed_exponent_0.5,CHEMBL239_EC50,126,molformer,mlp,0.0,0.01818181818181818,0.01818181818181818,0.0,0.01818181818181818,0.01818181818181818,0.0
fixed_selected_absolute_domain_only,strict_unmatched,crem_mean_signed_exponent_0.5,CHEMBL239_EC50,126,molformer,xgboost,0.0,0.01818181818181818,0.01818181818181818,0.0,0.01818181818181818,0.01818181818181818,0.0
fixed_selected_absolute_domain_only,strict_unmatched,crem_mean_signed_exponent_0.5,CHEMBL239_EC50,126,morgan,mlp,0.0,0.01818181818181818,0.01818181818181818,0.0,0.01818181818181818,0.01818181818181818,0.0
fixed_selected_absolute_domain_only,strict_unmatched,crem_mean_signed_exponent_0.5,CHEMBL239_EC50,126,morgan,xgboost,0.0,0.01818181818181818,0.01818181818181818,0.0,0.01818181818181818,0.01818181818181818,0.0
fixed_selected_absolute_domain_only,strict_unmatched,crem_mean_signed_exponent_0.5,CHEMBL239_EC50,126,unimol,mlp,0.0,0.01818181818181818,0.01818181818181818,0.0,0.01818181818181818,0.01818181818181818,0.0
fixed_selected_absolute_domain_only,strict_unmatched,crem_mean_signed_exponent_0.5,CHEMBL239_EC50,126,unimol,xgboost,0.0,0.01818181818181818,0.01818181818181818,0.0,0.01818181818181818,0.01818181818181818,0.0
fixed_selected_absolute_domain_only,strict_unmatched,crem_mean_signed_exponent_0.5,CHEMBL239_EC50,127,molformer,mlp,0.13204336815447926,0.14782439782439782,0.01818181818181818,0.16872427983539096,0.18383838383838383,0.01818181818181818,-0.0366809116809117
fixed_selected_absolute_domain_only,strict_unmatched,crem_mean_signed_exponent_0.5,CHEMBL239_EC50,127,molformer,xgboost,0.0008313934575564317,0.01899809539469177,0.01818181818181818,0.1350065998912959,0.1507337526205451,0.01818181818181818,-0.13417520643373948
fixed_selected_absolute_domain_only,strict_unmatched,crem_mean_signed_exponent_0.5,CHEMBL239_EC50,127,morgan,mlp,0.3549382716049383,0.3666666666666667,0.01818181818181818,0.011517684814015374,0.02949009054466964,0.01818181818181818,0.3434205867909229
fixed_selected_absolute_domain_only,strict_unmatched,crem_mean_signed_exponent_0.5,CHEMBL239_EC50,127,morgan,xgboost,0.002107935229915906,0.02025142731664471,0.01818181818181818,0.03320613224713753,0.05078420256991686,0.01818181818181818,-0.031098197017221624
fixed_selected_absolute_domain_only,strict_unmatched,crem_mean_signed_exponent_0.5,CHEMBL239_EC50,127,unimol,mlp,0.22802763080540855,0.24206349206349206,0.01818181818181818,0.01675944872301429,0.034636549655323125,0.01818181818181818,0.21126818208239426
fixed_selected_absolute_domain_only,strict_unmatched,crem_mean_signed_exponent_0.5,CHEMBL239_EC50,127,unimol,xgboost,0.05982905982905982,0.07692307692307691,0.01818181818181818,0.02296956285425887,0.04073375262054507,0.01818181818181818,0.03685949697480095
fixed_selected_absolute_domain_only,strict_unmatched,crem_mean_signed_exponent_0.5,CHEMBL244_Ki,2,molformer,mlp,0.12455948703969066,0.2151222987252399,0.10344827586206896,0.13307939359668086,0.22276083563840351,0.10344827586206896,-0.008519906556990198
fixed_selected_absolute_domain_only,strict_unmatched,crem_mean_signed_exponent_0.5,CHEMBL244_Ki,2,molformer,xgboost,0.0360428189965548,0.13576252737622155,0.10344827586206896,0.09399926007531954,0.18772347455028648,0.10344827586206896,-0.05795644107876474
fixed_selected_absolute_domain_only,strict_unmatched,crem_mean_signed_exponent_0.5,CHEMBL244_Ki,2,morgan,mlp,0.2021938628355178,0.2847255321973608,0.10344827586206896,0.07680930626179777,0.17231179182092216,0.10344827586206896,0.12538455657372002
fixed_selected_absolute_domain_only,strict_unmatched,crem_mean_signed_exponent_0.5,CHEMBL244_Ki,2,morgan,xgboost,0.03509286662125937,0.1349108459363015,0.10344827586206896,0.05844063836504993,0.15584333094797578,0.10344827586206896,-0.02334777174379056
fixed_selected_absolute_domain_only,strict_unmatched,crem_mean_signed_exponent_0.5,CHEMBL244_Ki,2,unimol,mlp,-0.009366680282150049,0.09505056250565858,0.10344827586206896,0.08714978243914362,0.18158256356612879,0.10344827586206896,-0.09651646272129366
fixed_selected_absolute_domain_only,strict_unmatched,crem_mean_signed_exponent_0.5,CHEMBL244_Ki,2,unimol,xgboost,0.10457511897171302,0.19720527907808752,0.10344827586206896,0.05623018999910351,0.15386154965436868,0.10344827586206896,0.048344928972609516
fixed_selected_absolute_domain_only,strict_unmatched,crem_mean_signed_exponent_0.5,CHEMBL244_Ki,3,molformer,mlp,0.013119968304939453,0.06126045765591801,0.04878048780487806,0.24073807863239374,0.2777752455283745,0.04878048780487806,-0.2276181103274543
fixed_selected_absolute_domain_only,strict_unmatched,crem_mean_signed_exponent_0.5,CHEMBL244_Ki,3,molformer,xgboost,0.10869185506501446,0.152170301159404,0.04878048780487806,0.08662506475006475,0.1311799396403055,0.04878048780487806,0.022066790314949708
fixed_selected_absolute_domain_only,strict_unmatched,crem_mean_signed_exponent_0.5,CHEMBL244_Ki,3,morgan,mlp,0.1583336052086052,0.1993905025155025,0.04878048780487806,0.17798044218721057,0.2180789572024686,0.04878048780487806,-0.019646836978605364
fixed_selected_absolute_domain_only,strict_unmatched,crem_mean_signed_exponent_0.5,CHEMBL244_Ki,3,morgan,xgboost,0.042397347115484374,0.08910967164643635,0.04878048780487806,0.03555750366578718,0.08260347909672439,0.04878048780487806,0.006839843449697194
fixed_selected_absolute_domain_only,strict_unmatched,crem_mean_signed_exponent_0.5,CHEMBL244_Ki,3,unimol,mlp,0.3554355366855367,0.38687770562770557,0.04878048780487806,-0.011346507496892817,0.03798746847856537,0.04878048780487806,0.3667820441824295
fixed_selected_absolute_domain_only,strict_unmatched,crem_mean_signed_exponent_0.5,CHEMBL244_Ki,3,unimol,xgboost,0.5539004205670873,0.5756613756613757,0.04878048780487806,0.15664895533316583,0.1977880306827675,0.04878048780487806,0.3972514652339215
fixed_selected_absolute_domain_only,strict_unmatched,crem_mean_signed_exponent_0.5,CHEMBL244_Ki,6,molformer,mlp,0.014846546620807364,0.15933571978308894,0.14666666666666667,0.14144047738179955,0.2673625406991356,0.14666666666666667,-0.12659393076099218
fixed_selected_absolute_domain_only,strict_unmatched,crem_mean_signed_exponent_0.5,CHEMBL244_Ki,6,molformer,xgboost,0.062234028303578236,0.1997730374857201,0.14666666666666667,0.13797726856171685,0.26440726917266505,0.14666666666666667,-0.07574324025813861
fixed_selected_absolute_domain_only,strict_unmatched,crem_mean_signed_exponent_0.5,CHEMBL244_Ki,6,morgan,mlp,-0.024757771213468838,0.12554003523117327,0.14666666666666667,0.11568073730026744,0.24538089582956155,0.14666666666666667,-0.1404385085137363
fixed_selected_absolute_domain_only,strict_unmatched,crem_mean_signed_exponent_0.5,CHEMBL244_Ki,6,morgan,xgboost,-0.008605083763864709,0.13932366185483544,0.14666666666666667,0.224114233108458,0.33791081225255076,0.14666666666666667,-0.2327193168723227
fixed_selected_absolute_domain_only,strict_unmatched,crem_mean_signed_exponent_0.5,CHEMBL244_Ki,6,unimol,mlp,0.0003939646452678391,0.14700284983062856,0.14666666666666667,0.00961955908506709,0.15487535708592393,0.14666666666666667,-0.009225594439799251
fixed_selected_absolute_domain_only,strict_unmatched,crem_mean_signed_exponent_0.5,CHEMBL244_Ki,6,unimol,xgboost,0.016161949674694535,0.16045819705573935,0.14666666666666667,0.07580855626196467,0.21135663467687651,0.14666666666666667,-0.05964660658727014
fixed_selected_absolute_domain_only,strict_unmatched,crem_mean_signed_exponent_0.5,CHEMBL244_Ki,25,molformer,mlp,0.10758995894394296,0.1968309630495487,0.10000000000000002,0.16987850278118613,0.2528906525030676,0.10000000000000002,-0.062288543837243165
fixed_selected_absolute_domain_only,strict_unmatched,crem_mean_signed_exponent_0.5,CHEMBL244_Ki,25,molformer,xgboost,0.17043865155670093,0.25339478640103086,0.10000000000000002,0.049407172262467026,0.14446645503622033,0.10000000000000002,0.12103147929423391
fixed_selected_absolute_domain_only,strict_unmatched,crem_mean_signed_exponent_0.5,CHEMBL244_Ki,25,morgan,mlp,0.03707070925721487,0.13336363833149337,0.10000000000000002,0.0025191820891131422,0.10226726388020184,0.10000000000000002,0.034551527168101726
fixed_selected_absolute_domain_only,strict_unmatched,crem_mean_signed_exponent_0.5,CHEMBL244_Ki,25,morgan,xgboost,0.07672576141307876,0.1690531852717709,0.10000000000000002,0.017416892593339454,0.11567520333400551,0.10000000000000002,0.059308868819739305
fixed_selected_absolute_domain_only,strict_unmatched,crem_mean_signed_exponent_0.5,CHEMBL244_Ki,25,unimol,mlp,0.1682540713321933,0.251428664198974,0.10000000000000002,0.01780699620485867,0.1160262965843728,0.10000000000000002,0.15044707512733463
fixed_selected_absolute_domain_only,strict_unmatched,crem_mean_signed_exponent_0.5,CHEMBL244_Ki,25,unimol,xgboost,0.07874029647359085,0.17086626682623177,0.10000000000000002,0.037700062854208204,0.1339300565687874,0.10000000000000002,0.041040233619382645
fixed_selected_absolute_domain_only,strict_unmatched,crem_mean_signed_exponent_0.5,CHEMBL244_Ki,32,molformer,mlp,0.17138501742160284,0.2634533488192025,0.1111111111111111,0.0013339373804490112,0.11229683322706578,0.1111111111111111,0.17005108004115382
fixed_selected_absolute_domain_only,strict_unmatched,crem_mean_signed_exponent_0.5,CHEMBL244_Ki,32,molformer,xgboost,0.06173172757475084,0.16598375784422295,0.1111111111111111,0.09594142645971919,0.19639237907530593,0.1111111111111111,-0.03420969888496835
fixed_selected_absolute_domain_only,strict_unmatched,crem_mean_signed_exponent_0.5,CHEMBL244_Ki,32,morgan,mlp,0.202307963354475,0.29094041187064446,0.1111111111111111,0.058477423739051654,0.16309104332360147,0.1111111111111111,0.14383053961542336
fixed_selected_absolute_domain_only,strict_unmatched,crem_mean_signed_exponent_0.5,CHEMBL244_Ki,32,morgan,xgboost,0.20227272727272727,0.2909090909090909,0.1111111111111111,0.017045454545454555,0.12626262626262627,0.1111111111111111,0.1852272727272727
fixed_selected_absolute_domain_only,strict_unmatched,crem_mean_signed_exponent_0.5,CHEMBL244_Ki,32,unimol,mlp,0.11881229235880399,0.2167220376522702,0.1111111111111111,0.08338902660017239,0.18523469031126436,0.1111111111111111,0.0354232657586316
