scenario,rationale,explainer,dataset,component_id,representation,predictor,trained_nap,trained_ap,trained_prevalence,permuted_nap,permuted_ap,permuted_prevalence,delta_nap
fixed_selected_support_0_70_restriction,strict_unmatched,crem_mean_abs_exponent_0,CHEMBL287_Ki,9,unimol,mlp,0.0,0.1320754716981132,0.1320754716981132,0.0,0.1320754716981132,0.1320754716981132,0.0
fixed_selected_support_0_70_restriction,strict_unmatched,crem_mean_abs_exponent_0,CHEMBL287_Ki,9,unimol,xgboost,0.0,0.1320754716981132,0.1320754716981132,0.0,0.1320754716981132,0.1320754716981132,0.0
fixed_selected_support_0_70_restriction,strict_unmatched,crem_mean_abs_exponent_0,CHEMBL287_Ki,12,molformer,mlp,0.28780108780108776,0.5031170380007589,0.3023255813953488,0.21429681429681427,0.45183498671870764,0.3023255813953488,0.07350427350427349
fixed_selected_support_0_70_restriction,strict_unmatched,crem_mean_abs_exponent_0,CHEMBL287_Ki,12,molformer,xgboost,0.43003663003663,0.6023511372348581,0.3023255813953488,0.10074950690335309,0.37261593504885093,0.3023255813953488,0.3292871231332769
fixed_selected_support_0_70_restriction,strict_unmatched,crem_mean_abs_exponent_0,CHEMBL287_Ki,12,morgan,mlp,0.43003663003663,0.6023511372348581,0.3023255813953488,0.32371794871794873,0.528175313059034,0.3023255813953488,0.10631868131868127
fixed_selected_support_0_70_restriction,strict_unmatched,crem_mean_abs_exponent_0,CHEMBL287_Ki,12,morgan,xgboost,0.4615384615384615,0.6243291592128801,0.3023255813953488,0.30769230769230765,0.5169946332737031,0.3023255813953488,0.15384615384615385
fixed_selected_support_0_70_restriction,strict_unmatched,crem_mean_abs_exponent_0,CHEMBL287_Ki,12,unimol,mlp,0.1634923899629782,0.4163900395090545,0.3023255813953488,0.03834841628959283,0.32908029043459963,0.3023255813953488,0.12514397367338537
fixed_selected_support_0_70_restriction,strict_unmatched,crem_mean_abs_exponent_0,CHEMBL287_Ki,12,unimol,xgboost,0.08364002011060835,0.3606790837980989,0.3023255813953488,0.2446886446886447,0.47303858931765913,0.3023255813953488,-0.16104862457803637
fixed_selected_support_0_70_restriction,strict_unmatched,crem_mean_abs_exponent_0,CHEMBL287_Ki,18,molformer,mlp,0.17293028322440085,0.23998998998999,0.08108108108108109,0.13895891690009338,0.20877305877305877,0.08108108108108109,0.03397136632430747
fixed_selected_support_0_70_restriction,strict_unmatched,crem_mean_abs_exponent_0,CHEMBL287_Ki,18,molformer,xgboost,0.1712029256146903,0.2384026884026884,0.08108108108108109,0.1407018362900716,0.21037466037466038,0.08108108108108109,0.030501089324618702
fixed_selected_support_0_70_restriction,strict_unmatched,crem_mean_abs_exponent_0,CHEMBL287_Ki,18,morgan,mlp,0.525599128540305,0.5640640640640641,0.08108108108108109,0.1628540305010893,0.2307307307307307,0.08108108108108109,0.36274509803921573
fixed_selected_support_0_70_restriction,strict_unmatched,crem_mean_abs_exponent_0,CHEMBL287_Ki,18,morgan,xgboost,0.5054466230936819,0.5455455455455455,0.08108108108108109,0.0,0.08108108108108109,0.08108108108108109,0.5054466230936819
fixed_selected_support_0_70_restriction,strict_unmatched,crem_mean_abs_exponent_0,CHEMBL287_Ki,18,unimol,mlp,0.2256146903205727,0.2884026884026884,0.08108108108108109,0.42713974478680355,0.4735878735878736,0.08108108108108109,-0.20152505446623087
fixed_selected_support_0_70_restriction,strict_unmatched,crem_mean_abs_exponent_0,CHEMBL287_Ki,18,unimol,xgboost,0.1165032679738562,0.18813813813813815,0.08108108108108109,0.3946078431372549,0.4436936936936937,0.08108108108108109,-0.2781045751633987
fixed_selected_support_0_70_restriction,strict_unmatched,crem_mean_abs_exponent_0,CHEMBL287_Ki,19,molformer,mlp,0.10333124477861322,0.1263227513227513,0.025641025641025644,0.0711890019165561,0.0950046685340803,0.025641025641025644,0.03214224286205712
fixed_selected_support_0_70_restriction,strict_unmatched,crem_mean_abs_exponent_0,CHEMBL287_Ki,19,molformer,xgboost,0.1304824561403509,0.15277777777777776,0.025641025641025644,0.25164473684210525,0.2708333333333333,0.025641025641025644,-0.12116228070175436
fixed_selected_support_0_70_restriction,strict_unmatched,crem_mean_abs_exponent_0,CHEMBL287_Ki,19,morgan,mlp,0.14473684210526316,0.16666666666666666,0.025641025641025644,0.07414369256474519,0.09788359788359786,0.025641025641025644,0.07059314954051797
fixed_selected_support_0_70_restriction,strict_unmatched,crem_mean_abs_exponent_0,CHEMBL287_Ki,19,morgan,xgboost,0.37280701754385964,0.38888888888888884,0.025641025641025644,0.10526315789473684,0.12820512820512822,0.025641025641025644,0.2675438596491228
fixed_selected_support_0_70_restriction,strict_unmatched,crem_mean_abs_exponent_0,CHEMBL287_Ki,19,unimol,mlp,0.062200956937799055,0.08624708624708625,0.025641025641025644,0.08318381180223286,0.10669191919191919,0.025641025641025644,-0.020982854864433804
fixed_selected_support_0_70_restriction,strict_unmatched,crem_mean_abs_exponent_0,CHEMBL287_Ki,19,unimol,xgboost,0.061802232854864435,0.08585858585858586,0.025641025641025644,0.04702442380460956,0.07145969498910676,0.025641025641025644,0.014777809050254873
