dataset,component_id,rationale,representation,predictor,observed_nap_trained,null_mean_nap_trained,null_adjusted_nap_trained,null_z_trained,precision_at_changed_count_trained,recall_at_changed_count_trained,changed_atom_enrichment_at_changed_count_trained,prevalence_trained,observed_nap_permuted,null_mean_nap_permuted,null_adjusted_nap_permuted,null_z_permuted,precision_at_changed_count_permuted,recall_at_changed_count_permuted,changed_atom_enrichment_at_changed_count_permuted,prevalence_permuted,delta_observed_nap,delta_null_mean_nap,delta_null_adjusted_nap,delta_null_z,delta_precision_at_changed_count,delta_recall_at_changed_count,delta_changed_atom_enrichment_at_changed_count,prevalence
CHEMBL1862_Ki,3,boundary_extended,molformer,mlp,0.06830218855287129,0.03878349828144296,0.029518690271428328,0.4643657787634777,0.20833333333333334,0.20833333333333334,1.0069444444444444,0.20689655172413793,0.1289542773972959,0.0540348886139328,0.0749193887833631,0.9189619372272185,0.23611111111111113,0.23611111111111113,1.1412037037037035,0.20689655172413793,-0.060652088844424606,-0.015251390332489838,-0.045400698511934776,-0.45459615846374085,-0.02777777777777779,-0.02777777777777779,-0.13425925925925908,0.20689655172413793
CHEMBL1862_Ki,3,boundary_extended,molformer,xgboost,0.16767114421487517,0.03390202680824303,0.13376911740663214,2.0036227934061412,0.3333333333333333,0.3333333333333333,1.611111111111111,0.20689655172413793,0.14094855285955107,0.05104006854728193,0.08990848431226912,1.1546886560400829,0.3194444444444445,0.3194444444444445,1.5439814814814816,0.20689655172413793,0.026722591355324093,-0.0171380417390389,0.043860633094363013,0.8489341373660584,0.01388888888888884,0.01388888888888884,0.06712962962962932,0.20689655172413793
CHEMBL1862_Ki,3,boundary_extended,morgan,mlp,0.24595245191781698,0.053270295870682584,0.19268215604713435,2.3373890495752625,0.3888888888888889,0.3888888888888889,1.8796296296296295,0.20689655172413793,0.3165081271236205,0.044896954519352994,0.2716111726042674,3.691719489727884,0.5,0.5,2.4166666666666665,0.20689655172413793,-0.0705556752058035,0.00837334135132959,-0.07892901655713308,-1.3543304401526215,-0.1111111111111111,-0.1111111111111111,-0.537037037037037,0.20689655172413793
CHEMBL1862_Ki,3,boundary_extended,morgan,xgboost,0.36226870589376775,0.05314753376813434,0.30912117212563345,3.819689785171288,0.3888888888888889,0.3888888888888889,1.8796296296296295,0.20689655172413793,0.16657272105788898,0.04372642509316438,0.12284629596472461,1.9286795218033694,0.375,0.375,1.8125,0.20689655172413793,0.19569598483587877,0.00942110867496996,0.18627487616090882,1.8910102633679184,0.013888888888888895,0.013888888888888895,0.06712962962962954,0.20689655172413793
CHEMBL1862_Ki,3,boundary_extended,unimol,mlp,0.12005992745100745,0.040470551902346136,0.0795893755486613,1.1847183035340063,0.375,0.375,1.8125,0.20689655172413793,0.1155978596977938,0.04740097202383938,0.06819688767395445,0.9412654006139474,0.19444444444444442,0.19444444444444442,0.9398148148148148,0.20689655172413793,0.004462067753213644,-0.006930420121493246,0.011392487874706855,0.24345290292005894,0.18055555555555558,0.18055555555555558,0.8726851851851852,0.20689655172413793
CHEMBL1862_Ki,3,boundary_extended,unimol,xgboost,0.15923186990786678,0.05615795959430588,0.10307391031356089,1.2845714884503057,0.19444444444444442,0.19444444444444442,0.9398148148148148,0.20689655172413793,0.16316597817912107,0.03891297312351626,0.12425300505560484,1.6563084664791357,0.25,0.25,1.2083333333333333,0.20689655172413793,-0.0039341082712542885,0.01724498647078962,-0.02117909474204395,-0.37173697802883,-0.05555555555555558,-0.05555555555555558,-0.2685185185185185,0.20689655172413793
CHEMBL1862_Ki,3,strict_unmatched,molformer,mlp,0.0360795755924202,0.040160040562651704,-0.004080464970231505,-0.026801299399571005,0.0,0.0,0.0,0.034482758620689655,0.11641121540322664,0.05242245422075644,0.06398876118247022,0.5520835179979968,0.16666666666666666,0.16666666666666666,4.833333333333333,0.034482758620689655,-0.08033163981080645,-0.012262413658104737,-0.06806922615270172,-0.5788848173975678,-0.16666666666666666,-0.16666666666666666,-4.833333333333333,0.034482758620689655
CHEMBL1862_Ki,3,strict_unmatched,molformer,xgboost,0.0261199269208723,0.032633327591047985,-0.006513400670175682,-0.14411004985047746,0.0,0.0,0.0,0.034482758620689655,0.1346747550694919,0.04513932020102506,0.08953543486846682,0.9285586250337077,0.16666666666666666,0.16666666666666666,4.833333333333333,0.034482758620689655,-0.1085548281486196,-0.012505992609977076,-0.0960488355386425,-1.0726686748841852,-0.16666666666666666,-0.16666666666666666,-4.833333333333333,0.034482758620689655
CHEMBL1862_Ki,3,strict_unmatched,morgan,mlp,0.30754625521706264,0.05726294782201522,0.2502833073950474,2.0970776854942192,0.16666666666666666,0.16666666666666666,4.833333333333333,0.034482758620689655,0.3764227035843577,0.045770753208874665,0.33065195037548306,3.103530226831287,0.3333333333333333,0.3333333333333333,9.666666666666666,0.034482758620689655,-0.06887644836729506,0.011492194613140556,-0.08036864298043567,-1.006452541337068,-0.16666666666666666,-0.16666666666666666,-4.833333333333333,0.034482758620689655
CHEMBL1862_Ki,3,strict_unmatched,morgan,xgboost,0.3135414771969394,0.05827115155432016,0.25527032564261926,2.1611983606235676,0.16666666666666666,0.16666666666666666,4.833333333333333,0.034482758620689655,0.13821010860484545,0.03778824764887777,0.10042186095596768,0.9515625037255275,0.16666666666666666,0.16666666666666666,4.833333333333333,0.034482758620689655,0.17533136859209397,0.02048290390544239,0.1548484646866516,1.20963585689804,0.0,0.0,0.0,0.034482758620689655
CHEMBL1862_Ki,3,strict_unmatched,unimol,mlp,0.06362819250507219,0.039978297015795354,0.023649895489276845,0.46265385582818924,0.0,0.0,0.0,0.034482758620689655,0.18365217795668923,0.046420380017908124,0.13723179793878112,1.3206614699510948,0.16666666666666666,0.16666666666666666,4.833333333333333,0.034482758620689655,-0.12002398545161704,-0.0064420830021127695,-0.11358190244950428,-0.8580076141229056,-0.16666666666666666,-0.16666666666666666,-4.833333333333333,0.034482758620689655
CHEMBL1862_Ki,3,strict_unmatched,unimol,xgboost,0.1078503837432409,0.05696575143722172,0.05088463230601916,0.44821061996294365,0.0,0.0,0.0,0.034482758620689655,0.13119230857326095,0.04124992409971793,0.08994238447354304,1.2247112775646287,0.16666666666666666,0.16666666666666666,4.833333333333333,0.034482758620689655,-0.023341924830020053,0.01571582733750379,-0.03905775216752388,-0.7765006576016851,-0.16666666666666666,-0.16666666666666666,-4.833333333333333,0.034482758620689655
CHEMBL1862_Ki,8,boundary_extended,molformer,mlp,-0.017129062133919497,0.06594086205663766,-0.08306992419055716,-0.7937551705776019,0.17948717948717952,0.17948717948717952,0.5660749506903353,0.3170731707317073,0.042871457280303386,0.07121577499886025,-0.028344317718556864,-0.2506437083907875,0.32051282051282054,0.32051282051282054,1.0108481262327418,0.3170731707317073,-0.06000051941422288,-0.005274912942222598,-0.054725606472000296,-0.5431114621868145,-0.14102564102564102,-0.14102564102564102,-0.4447731755424065,0.3170731707317073
CHEMBL1862_Ki,8,boundary_extended,molformer,xgboost,0.04112706530584356,0.044758555941583934,-0.0036314906357403642,-0.04244579379650674,0.3076923076923077,0.3076923076923077,0.970414201183432,0.3170731707317073,0.05185363564457629,0.05617858975259656,-0.004324954108020275,-0.03637810369407942,0.2435897435897436,0.2435897435897436,0.7682445759368837,0.3170731707317073,-0.010726570338732727,-0.011420033811012628,0.0006934634722799106,-0.006067690102427317,0.0641025641025641,0.0641025641025641,0.20216962524654836,0.3170731707317073
CHEMBL1862_Ki,8,boundary_extended,morgan,mlp,0.032009629728167364,0.04764743550509163,-0.015637805776924276,-0.1364612162311212,0.2948717948717949,0.2948717948717949,0.9299802761341223,0.3170731707317073,0.13722138091214478,0.04754281909792731,0.08967856181421748,0.9168224604779468,0.3974358974358974,0.3974358974358974,1.2534516765285997,0.3170731707317073,-0.10521175118397741,0.00010461640716431797,-0.10531636759114175,-1.053283676709068,-0.10256410256410253,-0.10256410256410253,-0.3234714003944774,0.3170731707317073
CHEMBL1862_Ki,8,boundary_extended,morgan,xgboost,0.09464108603187622,0.06302664185098858,0.03161444418088766,0.30970573697179044,0.4230769230769231,0.4230769230769231,1.334319526627219,0.3170731707317073,0.10446214052204839,0.024975253828464133,0.07948688669358424,1.2550351762388716,0.4125188536953243,0.4125188536953243,1.3010210001160227,0.3170731707317073,-0.009821054490172162,0.038051388022524446,-0.04787244251269658,-0.9453294392670812,0.010558069381598756,0.010558069381598756,0.03329852651119625,0.3170731707317073
CHEMBL1862_Ki,8,boundary_extended,unimol,mlp,0.06012523505876934,0.06244730550248532,-0.0023220704437159853,-0.0247342850822716,0.25641025641025644,0.25641025641025644,0.8086785009861934,0.3170731707317073,0.12826901477796623,0.05032408281329884,0.0779449319646674,0.8062507824051091,0.3461538461538462,0.3461538461538462,1.091715976331361,0.3170731707317073,-0.06814377971919688,0.012123222689186482,-0.08026700240838339,-0.8309850674873807,-0.08974358974358976,-0.08974358974358976,-0.28303747534516766,0.3170731707317073
CHEMBL1862_Ki,8,boundary_extended,unimol,xgboost,0.11127051616032747,0.06846623349057179,0.04280428266975569,0.4224555662336014,0.41794871794871796,0.41794871794871796,1.3181459566074951,0.3170731707317073,0.10776490689486967,0.053049457448731484,0.05471544944613819,0.6153012424385188,0.2948717948717949,0.2948717948717949,0.9299802761341224,0.3170731707317073,0.0035056092654578014,0.015416776041840309,-0.0119111667763825,-0.19284567620491738,0.12307692307692308,0.12307692307692308,0.38816568047337274,0.3170731707317073
CHEMBL1862_Ki,8,strict_unmatched,molformer,mlp,0.019621486605182255,0.07660304583166855,-0.05698155922648629,-0.30795108386725173,0.0,0.0,0.0,0.02439024390243903,0.05124877810361681,0.06194971025516799,-0.010700932151551166,-0.03960501524666466,0.0,0.0,0.0,0.02439024390243903,-0.03162729149843456,0.014653335576500559,-0.046280627074935125,-0.2683460686205871,0.0,0.0,0.0,0.02439024390243903
CHEMBL1862_Ki,8,strict_unmatched,molformer,xgboost,0.021453604141776186,0.04171947898552892,-0.020265874843752738,-0.416758444320713,0.0,0.0,0.0,0.02439024390243903,0.141765873015873,0.05050984605720357,0.09125602695866943,0.6761879082090386,0.0,0.0,0.0,0.02439024390243903,-0.12031226887409682,-0.008790367071674653,-0.11152190180242216,-1.0929463525297516,0.0,0.0,0.0,0.02439024390243903
CHEMBL1862_Ki,8,strict_unmatched,morgan,mlp,0.024350264771460423,0.055096299814643895,-0.030746035043183472,-0.3697838608336313,0.0,0.0,0.0,0.02439024390243903,0.057287851037851036,0.04946696407171691,0.007820886966134121,0.20014763166582072,0.0,0.0,0.0,0.02439024390243903,-0.03293758626639061,0.005629335742926983,-0.03856692200931759,-0.5699314924994521,0.0,0.0,0.0,0.02439024390243903
CHEMBL1862_Ki,8,strict_unmatched,morgan,xgboost,0.05407621381886088,0.05829398164871897,-0.004217767829858089,-0.019578868767877622,0.0,0.0,0.0,0.02439024390243903,0.04841269841269841,0.03181628925500244,0.01659640915769597,0.3631495792908354,0.047619047619047616,0.047619047619047616,1.9523809523809523,0.02439024390243903,0.005663515406162473,0.02647769239371653,-0.02081417698755406,-0.38272844805871303,-0.047619047619047616,-0.047619047619047616,-1.9523809523809523,0.02439024390243903
CHEMBL1862_Ki,8,strict_unmatched,unimol,mlp,0.0709920634920635,0.05909586055233098,0.011896202939732509,0.09273541837764564,0.0,0.0,0.0,0.02439024390243903,0.2122685185185185,0.05332424489425494,0.15894427362426358,1.224711226839527,0.0,0.0,0.0,0.02439024390243903,-0.141276455026455,0.005771615658076039,-0.14704807068453107,-1.1319758084618814,0.0,0.0,0.0,0.02439024390243903
CHEMBL1862_Ki,8,strict_unmatched,unimol,xgboost,0.15083943833943833,0.06965003304984153,0.0811894052895968,0.4337739313471312,0.0,0.0,0.0,0.02439024390243903,0.22413194444444443,0.052605268637830986,0.1715266758066135,1.4409246250093242,0.0,0.0,0.0,0.02439024390243903,-0.0732925061050061,0.017044764412010548,-0.09033727051701669,-1.007150693662193,0.0,0.0,0.0,0.02439024390243903
