draw,alternative_full_delta_nap,alternative_paired_delta_nap,original_paired_delta_nap,paired_primary_estimate_change,paired_selection_change
1067,-0.008577441329020476,-0.006045802489750408,-0.00389731121281465,-0.002148491276935758,0.0
1068,-0.010160973558207494,-0.001085636843830895,0.0,-0.001085636843830895,0.0
1069,-0.001205789964906074,-0.013832821843137274,0.0,-0.013832821843137274,0.0
1070,-0.00375,-0.0002645091410333,-0.0010051681223509999,0.0007406589813176998,0.0
1071,-0.007516264876082974,-0.008038768829671852,-0.01165315567301532,0.0036143868433434687,0.0
1072,0.0,0.0,-0.004552978068929075,0.004552978068929075,0.0
1073,0.0124627377493571,-0.005142456396663777,-0.0004353047473756996,-0.004707151649288077,0.0
1074,-0.011270154155972606,-0.002484298265038678,-0.0015466116160639757,-0.0009376866489747022,0.0
1075,-0.0022077114427860997,-0.00040431246275774997,-0.0027020203881449253,0.0022977079253871753,0.0
1076,-0.004742986792619053,-0.0013796229448670531,-0.0021338505948872485,0.0007542276500201953,0.0
1077,-0.003953268124124677,-0.0011868122947693502,-0.0011494273281613628,-3.738496660798734e-05,0.0
1078,-0.0138686177384052,-0.009090643700329647,-0.006846249472988411,-0.0022443942273412364,0.0
1079,-0.00510307544297755,-0.0040283636190213724,-0.006384927688952951,0.002356564069931579,0.0
1080,-0.0018929108426130252,-0.0030307442478781726,-0.009682452199324124,0.006651707951445951,0.0
1081,-0.004578947625485349,-0.0035417925446790555,-0.006146415351532928,0.002604622806853873,0.0
1082,-0.0011790696347446263,-0.003816800961545126,-0.013649570450338898,0.009832769488793771,0.0
1083,-0.008163151586270229,0.0032141707039944774,-0.0035314713031853024,0.00674564200717978,0.0
1084,-0.027511429122875,-0.002217031461278525,-0.009123283090019876,0.006906251628741351,0.0
1085,0.0,-0.007161860919655073,-0.0036690548489917716,-0.003492806070663302,0.0
1086,0.0003601558178130005,0.0,-0.0004684699364510495,0.0004684699364510495,0.0
1087,-0.0085307805276893,-0.0046662630087124495,-0.0009207359765035002,-0.0037455270322089493,0.0
1088,-0.001773498578535925,-0.009741445204710701,-0.015438111803526926,0.005696666598816225,0.0
1089,-0.0004353047473756996,-0.0029233140947338776,-0.0032515547100898717,0.00032824061535599407,0.0
1090,-0.00375,-0.0036629807621255802,-0.007676818478691675,0.004013837716566095,0.0
1091,-0.005327373480311227,-0.002063720708731176,-0.004183360070912403,0.0021196393621812273,0.0
1092,0.0,-0.03182443153099715,-0.0602076831478199,0.02838325161682275,0.0
1093,-0.0065203030948676535,-0.0072726318953467055,-0.011415165931012612,0.004142534035665907,0.0
1094,-0.0011862779234814514,-0.0014632534869571502,-0.005307385725013228,0.0038441322380560776,0.0
1095,0.0006510774012708515,0.0,0.0,0.0,0.0
1096,-0.0035274238063331214,-0.0024998687868855456,-0.0027092158291551014,0.00020934704226955583,0.0
1097,-0.001408002485021551,-0.0013780372660030502,-0.0021568526898062754,0.0007788154238032251,0.0
1098,-0.0031052794042829247,0.0015610044029863712,0.0,0.0015610044029863712,0.0
1099,-0.00805079821319525,-0.004656200357066849,-0.00917368333982798,0.004517482982761131,0.0
1100,-0.0010034143329337494,-0.007713657213768899,-0.0015042662894721721,-0.006209390924296726,0.0
1101,0.0010306923039119648,0.0,-0.0009984882022578238,0.0009984882022578238,0.0
1102,-0.004606625643174649,-0.00200503261493995,-0.007547966515613172,0.005542933900673222,0.0
1103,-0.002480377074754925,-0.0026591312314994996,-0.006149881617315504,0.003490750385816004,0.0
1104,-0.00339920333808983,-0.006613259784576799,-0.023329642488590725,0.016716382704013925,0.0
1105,-1.5097502415599949e-05,-0.002217031461278525,-0.0014084429234684278,-0.0008085885378100971,0.0
1106,-0.0077382794653775505,-0.0027970970462609067,-0.0025429659886897008,-0.00025413105757120594,0.0
1107,-0.0026591312314994996,-0.0037438048835205223,-0.0039653396739355515,0.00022153479041502923,0.0
1108,-0.011844243249174297,0.0,0.0,0.0,0.0
1109,0.00018638927200349993,-0.0012451451838491265,-0.0016750833366319974,0.0004299381527828709,0.0
1110,-0.0013780372660030502,-0.0037595286606915993,-0.0021633543784946446,-0.0015961742821969547,0.0
1111,0.003354862492847703,0.00015492925845939955,-0.0003015836989487985,0.00045651295740819803,0.0
1112,-0.0146519205757434,-0.0007354878455717749,-2.674404597943769e-05,-0.0007087437995923372,0.0
1113,-0.003459674645710351,0.0,-0.0013656359347035,0.0013656359347035,0.0
1114,-0.0035792398700577478,-0.0037617280958725987,-0.005187555915709815,0.0014258278198372165,0.0
1115,-0.011619179408233926,-0.008922960053500503,-0.0078048314903344535,-0.0011181285631660497,0.0
1116,-0.004568075571344675,-0.006410699529463776,-0.013082234289436251,0.0066715347599724745,0.0
1117,-0.0013034780729289028,-0.0010741545978050961,-0.0014343229719822777,0.00036016837417718155,0.0
1118,-0.0024819055755914503,-0.0028797770266338254,-0.0032571004381660293,0.00037732341153220387,0.0
1119,-0.005126355471395675,-0.006977324049747672,-0.001877508666301748,-0.005099815383445924,0.0
1120,-0.008835298483808977,-0.004545311489541246,-0.004294824291529402,-0.00025048719801184366,0.0
1121,0.0003685897435897513,-0.0010951133138515498,-0.002449972590231525,0.0013548592763799753,0.0
1122,-0.012807712700408,-0.00312999124516995,-0.0059897020174091275,0.0028597107722391777,0.0
1123,0.00018429487179537525,0.0009012127578304011,-0.008777555111054977,0.009678767868885378,0.0
1124,0.0023994468362967757,-0.00221867427818165,-0.004066331201718626,0.0018476569235369757,0.0
1125,-0.00028960622710582674,-0.0008661352787639751,-0.003026934729567995,0.00216079945080402,0.0
1126,-0.016148517405938055,-4.669234291677536e-05,-0.000917300086515875,0.0008706077435990996,0.0
1127,0.0003685897435897513,-0.0025982661705494,-0.000148538712390425,-0.002449727458158975,0.0
1128,-0.003816800961545126,-0.00027561245641185,-0.0011728078987276983,0.0008971954423158483,0.0
1129,0.00019562298365812534,0.006297127751059926,-0.009478682939216564,0.01577581069027649,0.0
1130,0.0,-0.007819141128049474,-0.0163162419043699,0.008497100776320427,0.0
1131,-0.007979821218784,-0.0048094835367902015,-0.0037055043622499046,-0.0011039791745402969,0.0
1132,-0.007174275125184999,-0.007100449131556926,-0.0104547152813994,0.003354266149842474,0.0
1133,-0.00688204386130785,-0.0014632534869571502,-0.00022122191443522433,-0.001242031572521926,0.0
1134,-3.91892303887309e-05,0.0,-0.004336985048245451,0.004336985048245451,0.0
1135,-0.005416624588445754,-0.008783806393176295,-0.013775951284568318,0.004992144891392023,0.0
1136,-0.010602460607398105,-0.006380301237845251,-0.012003524455742957,0.005623223217897706,0.0
1137,-0.005318262462998999,-0.004391690720318025,-0.009216796504751875,0.00482510578443385,0.0
1138,-0.0024131670001990746,-0.005532391749866748,-0.007956029602553524,0.0024236378526867764,0.0
1139,-0.00776905377702589,0.0,0.0011716828241669017,-0.0011716828241669017,0.0
1140,-0.004519549841225174,0.011217592565507974,0.011113772114369477,0.00010382045113849735,0.011684161450121109
1141,-0.0006574383649238739,-0.002372729319095451,-0.0026788851604035773,0.00030615584130812626,0.0
1142,-0.0046362342859799744,-0.0038613427032285243,0.0,-0.0038613427032285243,0.0
1143,-0.0012792309439397251,-0.0007420079986052742,-0.005967588499410563,0.005225580500805288,0.0
1144,0.0003159081030531252,0.0,0.0,0.0,0.0
1145,0.009061725631072977,0.0,-0.003846087180175325,0.003846087180175325,0.0
1146,0.0,-0.027287769414352236,-0.019188694186849375,-0.008099075227502861,0.0
1147,-0.011268743322373372,-0.0039896324055850255,-0.0102212489715441,0.006231616565959075,0.0
1148,0.0,-0.00660284109376225,-0.002289471584563225,-0.004313369509199024,0.0
1149,-0.022687973904183877,-0.0012357152380303498,-0.0034425594212061004,0.0022068441831757505,0.0
1150,-0.0096878211866206,-0.010289546840373653,-0.011072452174882699,0.0007829053345090459,0.0
1151,0.0008730045301516519,-0.0009209913665198981,-0.0013328476279583692,0.0004118562614384711,0.0
1152,-0.004173927277379901,-0.0006574383649238739,-0.0016968522657939255,0.0010394139008700516,0.0
1153,1.249000902703301e-16,-0.0025982661705494,-0.0010951133138515498,-0.00150315285669785,0.0
1154,-0.0011382276871656502,-0.006621614308012651,-0.007222657485106995,0.0006010431770943443,0.0
1155,-0.009689916675684479,-0.006002172980985177,-0.011916627883317868,0.005914454902332691,0.0
1156,-0.0003924494019630249,-0.001789274068335702,-0.004780691055200851,0.002991416986865149,0.0
1157,-0.0007307464204015738,-0.008764752579670174,-0.0075301504729153495,-0.0012346021067548242,0.0
1158,-0.006045263485593226,0.0008645651223776196,-0.002623610143284978,0.0034881752656625974,0.0
1159,-0.008690493830300992,-0.0021946920379324764,-0.00475222525843755,0.0025575332205050733,0.0
1160,-0.00879371555974645,-0.00322279391615705,-0.010437365917567417,0.007214572001410367,0.0
1161,-0.009953768081557627,-0.00844332695367797,-0.013024189459634274,0.004580862505956304,0.0
1162,-0.0005531672113705489,-0.00020323712811475033,-0.009388316155111251,0.009185079026996501,0.0
1163,-0.000286715771790275,-0.012705165269157543,-0.006084709824588403,-0.006620455444569139,0.0
1164,-0.0024515535678682004,-0.008868229766179597,-0.004479426387694878,-0.004388803378484719,0.0
1165,-0.008106744530709226,-0.0010951133138515498,-0.0059251088112810485,0.004829995497429499,0.0
1166,-0.0030980428280376,-0.0035294241529120014,-0.010635908322176374,0.007106484169264372,0.0
1167,0.0,0.0,0.0,0.0,0.0
1168,-0.0037623356997409235,-0.00236486778777087,-0.004917904627525669,0.0025530368397547994,0.0
1169,0.0011178599307470772,-0.011383964858840401,-0.014977859945627432,0.0035938950867870304,0.0
1170,0.0,-0.0012918375267659018,-0.0061673932171970244,0.004875555690431122,0.0
1171,-0.003459674645710351,-0.005413967520619602,-0.0037868042355616257,-0.001627163285057976,0.0
1172,-0.003843000864609109,0.00044049904517349994,-0.00475222525843755,0.00519272430361105,0.0
1173,-0.00466416384643945,-0.00020323712811475033,-0.0008351496458190513,0.000631912517704301,0.0
1174,-0.0037595286606915993,-0.0029232307269195994,-0.008226014916518353,0.005302784189598753,0.0
1175,0.002125079580562303,-0.007652943255302199,-0.006684429597565726,-0.0009685136577364736,0.0
1176,-0.0023743442577915247,-0.008347854554759802,-0.005088283955889976,-0.003259570598869826,0.0
1177,-0.00857449359169195,0.0,-0.0011649841461360997,0.0011649841461360997,0.0
1178,-0.0034714966636200766,-0.005156086675830876,-0.0073902058508230895,0.002234119174992213,0.0
1179,-0.009942634591535953,-0.0024131706073725508,-0.0021969954417824502,-0.00021617516559010053,0.0
1180,-0.0005428184219154475,-0.000188657458112976,-0.00348655926459246,0.003297901806479484,0.0
1181,-0.0232814948670389,-0.004401472540340946,-0.0048462429324861965,0.0004447703921452509,0.0
1182,-0.004312097667193974,-0.0108508377809843,-0.00934085430877147,-0.0015099834722128308,0.0
1183,3.7470027081099033e-16,0.0,-0.0018229250127852503,0.0018229250127852503,0.0
1184,0.0,-0.0012854746115401005,-0.004107195382605577,0.002821720771065476,0.0
1185,0.001019546548737251,-0.0036104768135503743,0.0015156590135449268,-0.005126135827095301,0.0
1186,-0.005578405056552272,-0.0013780372660030502,-0.0008161172809361748,-0.0005619199850668754,0.0
1187,0.0,-0.0007420079986052742,-0.0008351496458190513,9.314164721377707e-05,0.0
1188,-0.002211200631421252,0.0,0.0,0.0,0.0
1189,-0.012153516006452876,-0.005420397034136722,-0.012883721112523394,0.0074633240783866725,0.0
1190,-0.0034715313448579975,-0.006451516248544574,-0.004236851124179623,-0.002214665124364951,0.0
1191,-7.5487512077999745e-06,0.0,0.0011505087387660247,-0.0011505087387660247,0.0
1192,-0.002943678712308101,-0.010353265548848476,-0.0024684614947689926,-0.007884804054079483,0.0
1193,-0.005614389165945125,-0.0007846344182106018,-0.001956607154094051,0.001171972735883449,0.0
1194,-0.0015314851708984755,-0.012791570522711751,-0.014961785641865628,0.0021702151191538774,0.0
1195,0.0009012127578304011,-0.015147807945925351,-0.0076904250893794265,-0.007457382856545925,0.0
1196,-0.0007354878455717749,-0.0010951133138515498,-0.008915760698899527,0.007820647385047976,0.0
1197,-0.0060046625739667995,-0.016829834662710447,-0.014421000231242879,-0.0024088344314675686,0.0
1198,-0.0023058693019735494,-0.014109555259369997,-0.011960340220437527,-0.0021492150389324696,0.0
1199,-0.009856752755235808,-0.007980575299951775,-0.012216103969574035,0.004235528669622259,0.0
1200,-0.00716846559229595,-0.002878756862730196,-0.004196024749524801,0.0013172678867946052,0.0
1201,-0.005826889428273825,-0.0035784786159657953,-0.00780587054909775,0.004227391933131955,0.0
1202,-0.006195559389357286,-0.00040347942287567197,-0.0004863803031342987,8.290088025862674e-05,0.0
1203,0.0,-0.0034031076220210022,-0.011032828913168712,0.00762972129114771,0.0
1204,-0.004069165497514449,-0.0028500292084331805,-0.0059033169666477,0.0030532877582145194,0.0
1205,-0.0068704386517585,-0.0037077556429090525,-0.00044244382887044867,-0.003265311814038604,0.0
1206,-0.009269982833842366,-7.828718341795077e-05,-0.00312999124516995,0.003051704061751999,0.0
1207,0.0013786701731557508,-0.00183460017303175,-0.0013520374097839255,-0.0004825627632478245,0.0
1208,-0.0017686819203031252,-0.0013399473473229007,-0.00312999124516995,0.0017900438978470492,0.0
1209,-0.0010951133138515498,-0.004626299374001925,-0.004707164233014425,8.086485901249996e-05,0.0
1210,-0.004555965851649174,0.0,-0.0016301314954469265,0.0016301314954469265,0.0
1211,-0.0027691699016863976,-7.85313088059003e-05,-0.0027632203850194476,0.0026846890762135473,0.0
1212,-0.005567960116735002,-0.0034962624052185,-0.009670129885963219,0.00617386748074472,0.0
1213,-0.004473791588649126,-0.005548035466389852,-0.010087956244950251,0.0045399207785603996,0.0
1214,-0.003104289730948725,0.003350374841859815,-0.00645090410506168,0.009801278946921496,0.0
1215,-0.0014847928279817,0.0,-0.0007703350698888001,0.0007703350698888001,0.0
1216,-0.002518024008090976,-0.0022001497693041527,-0.01659535429929962,0.014395204529995466,0.0
1217,-0.010684790582386404,-0.0006900404896783513,-0.0045490291760338815,0.0038589886863555304,0.0
1218,-0.0039639021052529,0.0008730045301512772,-0.0010051681223509999,0.001878172652502277,0.0
1219,-0.0022410493031038503,-0.007749485205005521,-0.016157595629993644,0.008408110424988124,0.0
1220,-0.01248992848252644,-0.0001713981622256254,0.0,-0.0001713981622256254,0.0
1221,-0.005495639987505803,-0.003816800961545126,-0.011361108872911377,0.007544307911366251,0.0
1222,-0.0056347957062803464,-0.0008737185461323502,-0.0025855395425212245,0.0017118209963888744,0.0
1223,-0.002296647360829929,-0.011938862974777302,-0.006961063264707076,-0.004977799710070226,0.0
1224,0.0,0.0,-0.00044244382887044867,0.00044244382887044867,0.0
1225,-0.0083697790304742,-0.0003849863115978,-0.003831898463960726,0.003446912152362926,0.0
1226,0.00046678252947622567,-0.018126815499089753,-0.011270040946959652,-0.0068567745521301016,0.0
1227,-0.0005877742946707974,-0.0005792124542124029,-0.0004684699364510495,-0.00011074251776135337,0.0
1228,-0.0007271024351769503,0.0,0.0003591236244184998,-0.0003591236244184998,0.0
1229,-0.0072726318953467055,0.0,-0.00375531233998975,0.00375531233998975,0.0
1230,-0.007448199868182551,-0.009561755630025452,-0.006779527963962479,-0.002782227666062973,0.0
1231,-0.0020999492814398014,-0.006423612616743296,-0.01312383616650855,0.006700223549765254,0.0
1232,-0.00028960622710620144,0.0,-0.001577492122522651,0.001577492122522651,0.0
1233,-0.007273111962779258,-0.0006574383649238739,-0.0017979741169605531,0.0011405357520366793,0.0
1234,-0.0013730854447788514,-0.002480377074754925,-0.003846013009458425,0.0013656359347035,0.0
1235,-0.005495639987505803,-0.010632927224647025,-0.025823489484615752,0.015190562259968727,0.0
1236,0.0008730045301512772,0.002326685660019,0.0,0.002326685660019,0.0
1237,-0.0015679872139622028,-0.009381654679783798,-0.018496998604782995,0.009115343924999197,0.0
1238,-0.00918442253216245,-0.0017028406456719857,-0.005394985593429807,0.003692144947757821,0.0
1239,-0.00910270982209635,-0.01110430063698842,-0.0149932147475395,0.0038889141105510807,0.0
1240,-0.005667386088496451,-0.018833235528383428,-0.0336863272576794,0.014853091729295973,0.0
1241,-0.0010629534768710502,-0.017662224231127354,-0.007142489695764891,-0.010519734535362462,0.0
1242,0.0010195465487375008,-0.0009214743589743505,0.0,-0.0009214743589743505,0.0
1243,-0.008620318155564653,-0.001172226918318375,-0.00016654736770388767,-0.0010056795506144874,0.0
1244,-0.004002493067625798,0.0023994468362967757,-0.007055680881383003,0.009455127717679779,0.0
1245,-0.0009173000865155003,0.0009012127578304011,0.0,0.0009012127578304011,0.0
1246,-0.006613898007806033,0.006362153083358398,0.003418773410050721,0.002943379673307677,0.0
1247,-0.0013947408655196475,0.0,0.0008645651223776196,-0.0008645651223776196,0.0
1248,-0.003905689894937575,-0.0018083117484771032,-0.002042610054543924,0.00023429830606682073,0.0
1249,-0.006968879840068351,0.0011178599307470772,0.0001722428372663504,0.0009456170934807268,0.0
1250,-0.0028283365733958524,-0.0047933924867399474,-0.0093307539267395,0.004537361439999553,0.0
1251,-0.0028082390114119505,-0.00033585104169409996,0.0,-0.00033585104169409996,0.0
1252,-0.0026591312314994996,0.00018429487179512545,-0.0047741999833642995,0.004958494855159425,0.0
1253,-0.010274854908600542,-0.001153446202931326,-0.014001198281396973,0.012847752078465648,0.0
1254,-0.0035558029278747495,-0.0028283365733958524,-0.004230768573332674,0.0014024319999368217,0.0
1255,-0.011013770720781427,0.000509529993678,-0.0009037015615963005,0.0014132315552743005,0.0
1256,-0.0043596193834605735,-0.003284263558879925,-0.0087907565647882,0.005506493005908276,0.0
1257,-0.0012633798210461254,-0.035098248924614495,-0.019514385962807253,-0.015583862961807242,0.0
1258,0.0016960888194810756,-0.012556836167947248,-0.018205655240456656,0.005648819072509408,0.0
1259,0.001535986497328154,-0.00222635147977095,-0.00225574712643675,2.9395646665800104e-05,0.0
1260,-0.004301507977630802,-0.002336657153128677,-0.004134487209363825,0.0017978300562351479,0.0
1261,-0.0004863803031342987,-0.0027328218448001785,-0.00416377433840665,0.0014309524936064718,0.0
1262,-0.01034955462888295,-0.001085636843830895,0.00184609540721395,-0.002931732251044845,0.0
1263,-0.004958953120405349,0.0,0.0,0.0,0.0
1264,-0.007560605845065648,-0.005574344636844651,-0.0014266603718936502,-0.004147684264951001,0.0
1265,0.00314110875226312,-0.0002867157717903999,0.0,-0.0002867157717903999,0.0
1266,0.00044599932974245197,-0.007676322926033825,-0.007869985111351625,0.0001936621853178,0.0
1267,-0.009091471031803081,-0.023256370645041276,-0.023858913604143397,0.0006025429591021217,0.0
1268,-0.0036850465738970948,-0.0046307964011786,-0.006741352421558049,0.0021105560203794485,0.0
1269,-0.0013034780729289028,-0.0013612493002427449,-0.00044244382887044867,-0.0009188054713722962,0.0
1270,-0.002142231192905574,-0.01088062531403805,-0.00400954665889745,-0.006871078655140601,0.0
1271,-0.006043152441316076,-0.006504663411046038,-0.004876771578380402,-0.0016278918326656363,0.0
1272,-0.0337773397436298,-0.0012507582271242754,-0.007473689176322447,0.006222930949198171,0.0
1273,-0.005365554529802551,0.0023994468362967757,-0.0012714829943448504,0.003670929830641626,0.0
1274,-0.0086243020257727,-0.028156415575356877,-0.03479646264010565,0.006640047064748772,0.0
1275,0.00018638927200349993,-0.0032335495738330514,-0.001746401846980248,-0.0014871477268528035,0.0
1276,-0.0021353100181855794,-0.008507106622006374,-0.017292936212875143,0.008785829590868769,0.0
1277,-0.007474607569823502,0.0,-0.0026118343010357796,0.0026118343010357796,0.0
1278,0.0009012127578304011,0.0,-0.003450322675130041,0.003450322675130041,0.0
1279,-0.010835850502352721,-0.00013548901213752485,-0.0014977743384464756,0.0013622853263089508,0.0
1280,0.0,-0.01944289011262115,-0.007334991277333799,-0.01210789883528735,0.0
1281,-0.0008737185461323502,-0.0031333216459774483,-0.0022012408942154002,-0.0009320807517620481,0.0
1282,-0.0010034143329337494,-0.0231223083328961,-0.022142004721958923,-0.0009803036109371777,0.0
1283,-0.0025195206664639005,0.0,-0.007503817103987226,0.007503817103987226,0.0
1284,0.0,-0.0004653537926857477,-0.0063832013420525606,0.005917847549366813,0.0
1285,-0.002764441452095604,0.005081050359556772,0.0003280478179914746,0.004753002541565297,0.0
1286,-0.0047712518669972,-0.0017511591551898765,-0.0037121704935796007,0.001961011338389724,0.0
1287,-0.003935764990657851,-0.012795959820741028,-0.023779364358223427,0.0109834045374824,0.0
1288,-0.0009542137342673481,-0.0012141753753008985,-0.012316520598560005,0.011102345223259105,0.0
1289,0.003762734962330899,-0.0037633438065133723,-0.002765857519125961,-0.0009974862873874113,0.0
1290,-0.0006574383649238739,-0.013477965686497,0.0006028757716421253,-0.014080841458139124,0.0
1291,0.0021296414624936873,2.498001805406602e-16,0.0,2.498001805406602e-16,0.0
1292,-0.011657634548310303,0.0002854022303844252,0.00013280483818235017,0.00015259739220207505,0.0
1293,-0.0031501223307786506,-0.0016934810320367514,-0.0030478465655475995,0.001354365533510848,0.0
1294,-0.0055283703810474,-0.01444972818619215,-0.020766823028247297,0.006317094842055147,0.0
1295,-0.01473352827268028,0.00018429487179512545,-0.0029322144768803545,0.00311650934867548,0.0
1296,-0.012136709223468926,-0.0013217127101259017,0.0,-0.0013217127101259017,0.0
1297,-0.04032375001121142,-0.014934062142455204,-0.028888507280947242,0.013954445138492038,0.0
1298,-0.001575380745035276,-0.0015643243735600186,-0.003816800961545126,0.0022524765879851074,0.0
1299,-0.00222635147977095,-0.0032501777987890765,0.0,-0.0032501777987890765,0.0
1300,-0.008567288390047226,-0.014076417282391576,-0.025327857376144555,0.011251440093752979,0.0
1301,-0.001085636843830895,-0.004201682644315625,-0.004246683224508326,4.5000580192701076e-05,0.0
1302,-0.004589082558930425,-4.669234291677536e-05,-0.006927202980594224,0.0068805106376774484,0.0
1303,-0.0011065021302090502,-0.001018603636155449,-0.009627444564822623,0.008608840928667174,0.0
1304,-0.0032931045764588033,-0.02265697123199745,-0.0004684699364510495,-0.0221885012955464,0.0
1305,-0.0113749352232523,-0.0001713981622256254,-0.0006574383649238739,0.00048604020269824846,0.0
1306,-0.00183460017303175,-0.00777071265740625,-0.007605173200738997,-0.00016553945666725276,0.0
1307,-0.003346236844261649,-0.020057199191310902,-0.009337067113787184,-0.010720132077523719,0.0
1308,-0.015174442017894058,-0.004356346342085601,-0.004753417150067973,0.0003970708079823722,0.0
1309,0.0030671392617032515,-0.024966181457322593,-0.02510499109548158,0.00013880963815898761,0.0
1310,-0.009498619143363276,0.0,-2.674404597943769e-05,2.674404597943769e-05,0.0
1311,0.0009012127578304011,-0.0008966716963752499,-0.00044244382887044867,-0.00045422786750480126,0.0
1312,-0.019597510700511352,-0.005159984673701375,-0.0035314524388256755,-0.0016285322348756999,0.0
1313,-0.014162351520563849,-0.008395119210874876,-0.015074930916893398,0.006679811706018522,0.0
1314,-0.004265539353759496,-0.019336774048730198,-0.015644479868174053,-0.003692294180556145,0.0
1315,-3.9143591708975384e-05,-0.0031682007184450026,-0.005209188355158648,0.0020409876367136455,0.0
1316,-0.007899214913190724,-0.004231161578148679,-0.001757552716648203,-0.002473608861500476,0.0
1317,-0.0049463409554609495,-0.0014149611211603727,-0.0030026779072464013,0.0015877167860860286,0.0
1318,-0.0067374684241988765,0.0,0.0,0.0,0.0
1319,0.013188801481926526,-0.0006112694659908247,-0.0033197003942126036,0.002708430928221779,0.0
1320,0.00015805368773372762,-0.011300399964030674,-0.005563996682162322,-0.005736403281868352,0.0
1321,0.0,-0.02647331061874825,-0.012870728630825928,-0.013602581987922323,0.0
1322,-0.003995442171879823,-0.00014196511519620064,-0.004005249085982604,0.003863283970786403,0.0
1323,-0.0022111716457525244,0.0,-2.597124253694849e-05,2.597124253694849e-05,0.0
1324,-0.007911421927109821,-0.0006707586828451724,-0.0059763853047387775,0.005305626621893605,0.0
1325,-0.002563500276300125,-0.004462082919710476,-0.012549107796996002,0.008087024877285527,0.0
1326,-0.003312529098506927,-0.009225535048351002,0.0,-0.009225535048351002,0.0
1327,-0.0013217127101259017,-0.0005877742946707974,-0.00577298971575335,0.0051852154210825525,0.0
1328,0.0022859280694913996,-0.02680428957437695,-0.007008204820158425,-0.019796084754218526,0.0
1329,-0.007217938248792224,-0.003781440188811629,-0.007356248662348394,0.003574808473536765,0.0
1330,-0.0027596561692909256,0.0,-0.00022122191443522433,0.00022122191443522433,0.0
1331,-0.00028960622710620144,-0.0011026620650593497,-0.01671174991324617,0.015609087848186822,0.0
1332,-0.009160794599529953,-0.003927236003920151,-0.007980575299951775,0.004053339296031624,0.0
1333,-0.0148282058051826,-0.004494462362342393,-0.007225626480056624,0.002731164117714231,0.0
1334,0.0025805509517236223,-0.003816800961545126,-0.006108051984787017,0.0022912510232418913,0.0
1335,0.0006510774012708515,-0.008585216418166727,-0.006242675177951374,-0.002342541240215353,0.0
1336,-0.007813142091465724,-0.006320564997677152,-0.0023605791778029774,-0.003959985819874175,0.0
1337,-0.004010945893339949,0.0019135395443327533,-0.0017756244429684512,0.0036891639873012044,0.0
1338,-0.00973986376686619,0.007207620792161576,0.0046930467664762915,0.002514574025685284,0.0
1339,-0.008738617151203474,-0.0007379420752938264,-0.002310198514335928,0.0015722564390421015,0.0
1340,-0.0029603559029734243,-0.002192920770647851,-0.0034088255185114984,0.0012159047478636472,0.0
1341,0.0038976809147631504,-0.018081127092829576,-0.032133648327536,0.014052521234706423,0.0
1342,0.0,0.0,0.0,0.0,0.0
1343,0.0,-0.012948975530910328,-0.014550848558441213,0.0016018730275308857,0.0
1344,-0.0007420079986052742,-0.003459674645710351,-0.0021595843431936514,-0.0013000903025166995,0.0
1345,-0.0031520788785232247,-0.004854415511229998,0.0,-0.004854415511229998,0.0
1346,0.0004323535033039249,-0.0020900768377549728,-0.0022758730596436506,0.0001857962218886778,0.0
1347,-0.009890348717500027,0.0,0.0,0.0,0.0
1348,-0.003459674645710351,-0.004167609039523774,-0.005828583144143029,0.001660974104619255,0.0
1349,0.002768036579886527,0.0011632218100847275,0.0,0.0011632218100847275,0.0
1350,-0.0032486186869741737,-0.0012002567868393214,-0.0036301988021794503,0.002429942015340129,0.0
1351,0.0,-0.0010760229470665001,-0.006515857519125963,0.0054398345720594625,0.0
1352,-0.0010034143329337494,-0.005764410635782424,-0.004917904627525669,-0.000846506008256755,0.0
1353,-0.015018633585443903,0.001019546548737251,-0.0011515051885006566,0.0021710517372379077,0.0
1354,-0.004482019380269981,-0.019776721101626003,-0.022901679008002947,0.0031249579063769434,0.0
1355,-0.001279230943939975,-0.006231971483070299,-0.01757635853524955,0.011344387052179251,0.0
1356,-0.01175345450414637,-0.020516563283744623,-0.022346946692790602,0.001830383409045979,0.0
1357,-0.010164824040293806,-0.0072266280347229725,-0.00865756931461745,0.001430941279894478,0.0
1358,-0.003311988323601845,-0.015300996922515726,-0.025473766704717724,0.010172769782201998,0.0
1359,-0.011284231419059876,-0.0009214743589743505,-0.007633601923090252,0.006712127564115902,0.0
1360,0.0,-0.0035985745657411746,-0.012183839760669918,0.008585265194928743,0.0
1361,-0.018012933161647073,-0.0014535909008600786,-0.003812361555243694,0.0023587706543836155,0.0
1362,-0.0007354878455717749,0.0,-0.001728323873151652,0.001728323873151652,0.0
1363,-0.011185310890047847,-0.0038795748822372453,-0.00312999124516995,-0.0007495836370672955,0.0
1364,-0.0001673782600137251,0.0019508317413421037,-0.002366943241888908,0.004317774983231012,0.0
1365,-0.0061212383247079725,-0.007376069531615822,-0.0046049298899526,-0.0027711396416632223,0.0
1366,-0.0003460670519256767,-0.0026529333776498516,-0.004512624214293021,0.001859690836643169,0.0
1367,-0.00449380170002685,-0.002339985992239672,-0.002702696356865449,0.0003627103646257771,0.0
1368,-0.006645137534940978,-0.0038634933044619014,-0.0028641335934826533,-0.0009993597109792481,0.0
1369,0.0,-0.00942894295120525,-0.013335881927222803,0.003906938976017554,0.0
