dataset,component_id,left_index,right_index,representation,predictor,explainer,seed,trained_ap,trained_nap,permuted_ap,permuted_nap,prevalence,delta_nap,delta_ap,pair_index,original_pair_index,potency_difference,original_potency_difference,component_median_potency_difference,component_pair_count,same_as_original
CHEMBL244_Ki,2,556,560,morgan,mlp,crem_mean,42,0.1523062113933824,0.0193346367099914,0.2767785412262156,0.1633320378891514,0.135593220338983,-0.14399740117916,-0.12447232983283318,483,18,1.6922366216770506,2.6197887582883936,1.6922366216770506,57,False
CHEMBL244_Ki,3,13,78,morgan,mlp,crem_mean,42,0.2931823418656964,0.2289261911262143,0.2020132377275234,0.1294689866118437,0.0833333333333333,0.0994572045143706,0.09116910413817303,24,56,1.0910804693473324,1.2257790432447884,1.1584297562960604,2,False
CHEMBL244_Ki,6,2271,2300,morgan,mlp,crem_mean,42,0.2498067123966495,-0.0141501850934182,0.3317216946813851,0.0965867354026132,0.2602739726027397,-0.1107369204960314,-0.08191498228473562,2013,1495,1.4631105402768476,3.880813592280792,1.4305252744744426,58,False
CHEMBL244_Ki,25,261,264,morgan,mlp,crem_mean,42,0.2666666666666666,0.0,0.2527777777777777,-0.0189393939393939,0.2666666666666666,0.0189393939393939,0.013888888888888895,282,283,1.6989700043360187,1.848732324669351,1.6989700043360187,8,False
CHEMBL244_Ki,32,287,288,morgan,mlp,crem_mean,42,0.4388888888888888,-0.01,0.4347222222222222,-0.0175,0.4444444444444444,0.0075000000000000015,0.004166666666666596,309,309,2.0,2.0,2.0,1,True
CHEMBL244_Ki,35,312,335,morgan,mlp,crem_mean,42,0.0579579527171672,0.0056222834236765,0.0711281578359043,0.0195241666045656,0.0526315789473684,-0.013901883180889103,-0.0131702051187371,317,318,1.4409090820652182,1.6084001693589816,1.4409090820652182,3,False
CHEMBL244_Ki,36,314,333,morgan,mlp,crem_mean,42,0.2095671418323096,0.0371090636866317,0.4399824032176973,0.3177967457379222,0.1791044776119403,-0.2806876820512905,-0.23041526138538773,319,319,1.154901959985743,1.154901959985743,1.1054266826574466,2,True
CHEMBL244_Ki,37,322,326,morgan,mlp,crem_mean,42,0.3410121075429097,0.1213494767238796,0.4200689631845583,0.226758617579411,0.25,-0.10540914085553138,-0.07905685564164855,321,321,1.3767507096020992,1.3767507096020992,1.3767507096020992,1,True
CHEMBL244_Ki,38,356,374,morgan,mlp,crem_mean,42,0.1587690093762555,0.0273266670912953,0.2870595495723372,0.1756626041930149,0.1351351351351351,-0.1483359371017196,-0.12829054019608171,334,338,1.1160933293803943,1.1760912590556805,1.1460922942180374,2,False
CHEMBL244_Ki,50,495,508,morgan,mlp,crem_mean,42,0.3001484742137278,0.1181870775092971,0.4878113407525172,0.3546422893481716,0.2063492063492063,-0.2364552118388745,-0.18766286653878939,418,419,2.0,2.6020599913279625,1.9784826838873988,6,False
CHEMBL244_Ki,55,553,1094,morgan,mlp,crem_mean,42,0.1851045296167247,0.1298573790822653,0.0669191919191919,0.0036594761171032,0.0634920634920634,0.1261979029651621,0.11818533769753278,477,477,1.8758877041394824,1.8758877041394824,1.8758877041394824,1,True
CHEMBL244_Ki,67,642,950,morgan,mlp,crem_mean,42,0.8563368983957218,0.8050286478227653,0.5000227337311737,0.3214594243494499,0.2631578947368421,0.4835692234733154,0.3563141646645481,541,542,1.6398485522173625,2.0658172844896434,1.8528329183535028,2,False
CHEMBL244_Ki,68,645,729,morgan,mlp,crem_mean,42,0.3122247823860726,-0.0030055256869773,0.2757877897964104,-0.0561428065469014,0.3142857142857143,0.0531372808599241,0.03643699258966221,544,610,1.2013971243204518,1.934498451243568,1.2512135599922165,6,False
CHEMBL244_Ki,73,781,794,morgan,mlp,crem_mean,42,0.3896886446886447,0.2290803932909196,0.2315151515151515,0.0292822966507176,0.2083333333333333,0.19979809664020198,0.15817349317349322,654,654,1.117113399096343,1.117113399096343,1.117113399096343,1,True
CHEMBL244_Ki,74,844,865,morgan,mlp,crem_mean,42,0.5853317577030812,0.4526379201680672,0.227904147406266,-0.0191665254237288,0.2424242424242424,0.471804445591796,0.35742761029681525,795,743,1.2842782695698611,2.171838921472558,1.2842782695698611,45,False
CHEMBL244_Ki,77,895,1437,morgan,mlp,crem_mean,42,0.0463783686990778,-0.0081142959466891,0.25625,0.21375,0.054054054054054,-0.2218642959466891,-0.20987163130092218,932,708,1.153814864344529,1.419955748489758,1.153814864344529,7,False
CHEMBL244_Ki,87,1033,1246,morgan,mlp,crem_mean,42,0.2627999799610126,-0.1877111433961463,0.5673953653486539,0.3030258663950534,0.3793103448275862,-0.4907370097911997,-0.30459538538764125,1077,1077,1.0310342337399687,1.0310342337399687,1.0310342337399687,1,True
CHEMBL244_Ki,90,1128,1138,morgan,mlp,crem_mean,42,0.3245337164348053,0.1697393597844482,0.3479771330391474,0.1985552260272854,0.1864406779661017,-0.02881586624283719,-0.023443416604342127,1119,1108,1.3367455479305157,2.57978359661681,1.3367455479305157,3,False
CHEMBL244_Ki,92,1164,1188,morgan,mlp,crem_mean,42,0.1672535211267605,0.1175373134328358,0.0461597711267605,-0.0107859141791044,0.056338028169014,0.1283232276119402,0.12109375,1128,1128,1.869231719730976,1.869231719730976,1.869231719730976,1,True
CHEMBL244_Ki,93,1207,1211,morgan,mlp,crem_mean,42,0.334269438154416,0.0984898641674383,0.2789277828778417,0.023548039313744,0.2615384615384615,0.0749418248536943,0.05534165527657431,1146,1131,1.1333392786347307,1.2405492482825995,1.089208826684959,6,False
CHEMBL244_Ki,95,1238,1243,morgan,mlp,crem_mean,42,0.4549700698026057,0.3641317481030399,0.1929319165682802,0.0584205693296602,0.1428571428571428,0.30571117877337967,0.26203815323432544,1159,1159,1.1760912590556811,1.1760912590556811,1.1760912590556811,1,True
CHEMBL244_Ki,100,1289,2103,morgan,mlp,crem_mean,42,0.585852042172531,0.3097534036208849,0.5035826993554192,0.172637832259032,0.4,0.13711557136185287,0.08226934281711173,1192,1192,1.2678616324113268,1.2678616324113268,1.2678616324113268,1,True
CHEMBL244_Ki,107,1363,1364,morgan,mlp,crem_mean,42,0.2149231584525702,-0.015185570966504,0.2162745098039215,-0.0134381338742393,0.2266666666666666,-0.0017474370922647003,-0.001351351351351282,1358,1361,1.3222192947339213,2.4313637641589896,1.3222192947339213,19,False
CHEMBL244_Ki,108,1384,1395,morgan,mlp,crem_mean,42,0.5895204731942953,0.4104021342245333,0.6289494519330805,0.4670364855038793,0.3037974683544304,-0.05663435127934596,-0.03942897873878515,1377,1380,1.072002661420501,1.2552725051033056,1.062265856348343,6,False
CHEMBL244_Ki,114,1531,1535,morgan,mlp,crem_mean,42,0.1614583333333333,-0.00625,0.1636904761904761,-0.0035714285714285,0.1666666666666666,-0.0026785714285715,-0.0022321428571428215,1406,1410,1.6690067809585756,2.146128035678238,1.6690067809585756,5,False
CHEMBL244_Ki,116,1557,1558,morgan,mlp,crem_mean,42,0.3506575682382133,-0.0594534412955465,0.3572240346808408,-0.0487397328891543,0.3870967741935484,-0.0107137084063922,-0.006566466442627483,1412,1413,1.0389180660303694,1.845098040014257,1.4420080530223132,2,False
CHEMBL244_Ki,118,1999,2003,morgan,mlp,crem_mean,42,0.1015718280820514,0.0142246447011397,0.0793195954136279,-0.0101909994767137,0.0886075949367088,0.0244156441778534,0.022252232668423494,1795,1796,1.3622996524029034,2.035715552266536,1.3485063806347295,14,False
CHEMBL244_Ki,121,1608,1613,morgan,mlp,crem_mean,42,0.289473543243755,-0.0593303537093106,0.3500674217220722,0.0310096105674531,0.3292682926829268,-0.09033996427676369,-0.06059387847831721,1474,1478,1.1697510810246623,1.5314789170422554,1.1729211700401714,8,False
CHEMBL244_Ki,126,1776,2055,morgan,mlp,crem_mean,42,0.2400310023824454,0.1133695027795197,0.2512121631598376,0.1264141903531438,0.1428571428571428,-0.013044687573624106,-0.011181160777392174,1661,1661,1.5854607295085,1.5854607295085,1.3657943825933687,2,True
CHEMBL244_Ki,130,1816,1841,morgan,mlp,crem_mean,42,0.2017170553460876,-0.0052451895641859,0.3787867551255484,0.2177314694173572,0.2058823529411764,-0.2229766589815431,-0.17706969977946077,1672,1697,1.373580662812591,2.0636690798693778,1.3641477587196755,34,False
CHEMBL244_Ki,141,2360,2396,morgan,mlp,crem_mean,42,0.4503647483007948,0.1975325325191604,0.6666092687054281,0.5132495323099251,0.3150684931506849,-0.31571699979076473,-0.21624452040463332,2097,2132,1.6283889300503134,3.9268567089496944,1.6283889300503134,193,False
CHEMBL244_Ki,148,2116,2120,morgan,mlp,crem_mean,42,0.1640056159093435,-0.02177091388858,0.1529653709174985,-0.0352645466563906,0.1818181818181818,0.013493632767810602,0.011040244991845,1889,1891,2.0,2.589949601325708,1.772034022175137,8,False
CHEMBL244_Ki,149,2193,2201,morgan,mlp,crem_mean,42,0.1589750297466999,0.0047871185335949,0.3094466877660154,0.1828452471897849,0.1549295774647887,-0.17805812865619,-0.15047165801931553,1974,1946,1.5015950241028628,2.780874108719118,1.4763902723640627,50,False
CHEMBL244_Ki,153,2149,2153,morgan,mlp,crem_mean,42,0.5141350954983249,0.014773943649381,0.4451689081597875,-0.1250741584537642,0.5068493150684932,0.13984810210314522,0.06896618733853743,1936,1935,2.590095199298319,3.0487330483239683,2.5808534964513123,4,False
CHEMBL244_Ki,155,2204,2205,morgan,mlp,crem_mean,42,0.2117331463977894,0.0005902391829116,0.2880610315749357,0.0973630936039363,0.2112676056338028,-0.0967728544210247,-0.07632788517714628,1982,1982,1.0239121574054115,1.0239121574054115,1.0239121574054115,1,True
CHEMBL244_Ki,157,2209,2218,morgan,mlp,crem_mean,42,0.3053414655996177,0.0995167146661711,0.2047449980449442,-0.0308861136454426,0.2285714285714285,0.1304028283116137,0.10059646755467352,1988,1988,1.2662678894047712,1.2662678894047712,1.149226286388087,2,True
CHEMBL244_Ki,159,2217,2223,morgan,mlp,crem_mean,42,0.2917101237658184,0.0293805399753807,0.4964500845110943,0.3099501158114995,0.2702702702702703,-0.2805695758361188,-0.2047399607452759,1990,1990,1.221848749616358,1.221848749616358,1.221848749616358,1,True
CHEMBL244_Ki,162,2257,2258,morgan,mlp,crem_mean,42,0.1359649122807017,0.0896773182957393,0.0927960927960928,0.0441958834815977,0.0508474576271186,0.0454814348141416,0.043168819484608906,2007,2007,2.6989700043360187,2.6989700043360187,2.6989700043360187,1,True
CHEMBL244_Ki,163,2262,2265,morgan,mlp,crem_mean,42,0.4513508928750888,0.0672965178876509,0.4130497514226868,0.0021845774185675,0.4117647058823529,0.06511194046908339,0.03830114145240199,2008,2009,1.4771212547196626,2.014723256820706,1.7459222557701843,2,False
CHEMBL244_Ki,164,2288,2854,morgan,mlp,crem_mean,42,0.5160722968632471,0.3677718717084356,0.171572027864934,-0.0823010603700055,0.2345679012345679,0.4500729320784411,0.3445002689983131,2041,2041,1.1890562362200487,1.1890562362200487,1.1890562362200487,1,True
CHEMBL244_Ki,168,2363,2398,morgan,mlp,crem_mean,42,0.2761583630619396,0.0616867669321439,0.4960603663475883,0.3467449193394664,0.2285714285714285,-0.28505815240732246,-0.21990200328564874,2124,2056,1.786120180054919,1.8952646494799872,1.54357508785945,4,False
CHEMBL244_Ki,169,2372,2385,morgan,mlp,crem_mean,42,0.2368587966185716,-0.022609212531114,0.2240420759772314,-0.0397836181905099,0.2537313432835821,0.0171744056593959,0.012816720641340207,2153,2153,1.463757293161681,1.463757293161681,1.463757293161681,1,True
CHEMBL244_Ki,171,2438,2446,morgan,mlp,crem_mean,42,0.0965308560387491,-0.0592396860235354,0.1341709292412617,-0.0151099450274862,0.1470588235294117,-0.0441297409960492,-0.0376400732025126,2230,2230,1.500602350569185,1.500602350569185,1.500602350569185,1,True
CHEMBL244_Ki,172,2461,2462,morgan,mlp,crem_mean,42,0.1138721804511278,0.0494265208475734,0.0930411255411255,0.0270804801259346,0.0677966101694915,0.022346040721638802,0.02083105491000231,2231,2231,1.3679767852945943,1.3679767852945943,1.3679767852945943,1,True
CHEMBL244_Ki,173,2475,2476,morgan,mlp,crem_mean,42,0.0548872180451127,0.0076315789473684,0.1476190476190476,0.105,0.0476190476190476,-0.09736842105263159,-0.09273182957393489,2234,2234,1.5105450102066147,1.5105450102066147,1.5105450102066147,1,True
CHEMBL244_Ki,175,2479,2499,morgan,mlp,crem_mean,42,0.4354360101979072,0.1991068981877288,0.5730092195391474,0.3942688928346045,0.2950819672131147,-0.19516199464687567,-0.13757320934124023,2239,2238,1.0543576623225928,1.0815873158135023,1.0543576623225928,3,False
CHEMBL244_Ki,182,2632,2633,morgan,mlp,crem_mean,42,0.2882336890613631,-0.0507026494808449,0.2971658233185747,-0.0375171179582944,0.3225806451612903,-0.013185531522550503,-0.008932134257211621,2315,2315,1.2218487496163544,1.2218487496163544,1.2218487496163544,2,True
CHEMBL244_Ki,183,2639,2642,morgan,mlp,crem_mean,42,0.2075892857142857,-0.0085227272727272,0.1857142857142857,-0.0363636363636363,0.2142857142857142,0.0278409090909091,0.021875000000000006,2317,2317,1.1249387366083,1.1249387366083,1.1249387366083,2,True
CHEMBL244_Ki,189,2710,2712,morgan,mlp,crem_mean,42,0.1628166418082384,-0.0107457617193218,0.1634543969102792,-0.0099757890961262,0.1717171717171717,-0.0007699726231956,-0.0006377551020407823,2343,2343,1.180704763861045,1.180704763861045,1.180704763861045,1,True
CHEMBL244_Ki,194,2836,2838,morgan,mlp,crem_mean,42,0.1739130434782608,0.121463077984817,0.5714285714285714,0.5442176870748299,0.0597014925373134,-0.4227546090900129,-0.3975155279503106,2395,2395,1.5454822249613125,1.5454822249613125,1.31811198754016,2,True
CHEMBL244_Ki,200,3010,3013,morgan,mlp,crem_mean,42,0.2121528805772503,-0.0007787733207901,0.1891845380496696,-0.0299547759909602,0.2127659574468085,0.0291760026701701,0.022968342527580704,2445,2450,1.5740312677277188,2.204119982655925,1.56246936830415,16,False
CHEMBL244_Ki,202,3034,3036,morgan,mlp,crem_mean,42,0.2788514755853465,0.1057758297258297,0.2582514953083838,0.080231854182396,0.1935483870967742,0.025543975543433697,0.020599980276962693,2452,2454,1.786120180054919,2.2552725051033056,1.4981152632000154,4,False
CHEMBL244_Ki,2,556,560,morgan,mlp,crem_lime,42,0.1187734111462925,-0.0194582106346812,0.160821640694522,0.029185819626996,0.135593220338983,-0.0486440302616772,-0.04204822954822951,483,18,1.6922366216770506,2.6197887582883936,1.6922366216770506,57,False
CHEMBL244_Ki,3,13,78,morgan,mlp,crem_lime,42,0.3422919141912763,0.2825002700268469,0.2683626061200431,0.2018501157673198,0.0833333333333333,0.08065015425952712,0.07392930807123321,24,56,1.0910804693473324,1.2257790432447884,1.1584297562960604,2,False
CHEMBL244_Ki,6,2271,2300,morgan,mlp,crem_lime,42,0.2873222052933025,0.0365652034520571,0.335566086321326,0.101783783360311,0.2602739726027397,-0.06521857990825392,-0.048243881028023516,2013,1495,1.4631105402768476,3.880813592280792,1.4305252744744426,58,False
CHEMBL244_Ki,25,261,264,morgan,mlp,crem_lime,42,0.327510531188659,0.0829689061663532,0.3018415000434705,0.0479656818774597,0.2666666666666666,0.035003224288893506,0.025669031145188537,282,283,1.6989700043360187,1.848732324669351,1.6989700043360187,8,False
CHEMBL244_Ki,32,287,288,morgan,mlp,crem_lime,42,0.6823129305752302,0.4281632750354144,0.4535558068898978,0.016400452401816,0.4444444444444444,0.4117628226335984,0.22875712368533246,309,309,2.0,2.0,2.0,1,True
CHEMBL244_Ki,35,312,335,morgan,mlp,crem_lime,42,0.0630889500570351,0.0110383361713148,0.3434782608695652,0.3070048309178744,0.0526315789473684,-0.2959664947465596,-0.28038931081253005,317,318,1.4409090820652182,1.6084001693589816,1.4409090820652182,3,False
CHEMBL244_Ki,36,314,333,morgan,mlp,crem_lime,42,0.1947697416037716,0.0190831397718673,0.8343178811928812,0.798169055271328,0.1791044776119403,-0.7790859154994607,-0.6395481395891096,319,319,1.154901959985743,1.154901959985743,1.1054266826574466,2,True
CHEMBL244_Ki,37,322,326,morgan,mlp,crem_lime,42,0.2722460496236604,0.0296613994982138,0.3759735350709594,0.1679647134279459,0.25,-0.13830331392973208,-0.10372748544729898,321,321,1.3767507096020992,1.3767507096020992,1.3767507096020992,1,True
CHEMBL244_Ki,38,356,374,morgan,mlp,crem_lime,42,0.3578513708513708,0.2575156475468975,0.5860430497050215,0.521362276221431,0.1351351351351351,-0.26384662867453357,-0.22819167885365071,334,338,1.1160933293803943,1.1760912590556805,1.1460922942180374,2,False
CHEMBL244_Ki,50,495,508,morgan,mlp,crem_lime,42,0.3130382742867927,0.1344282256013589,0.8268463730002191,0.7818264299802761,0.2063492063492063,-0.6473982043789172,-0.5138080987134264,418,419,2.0,2.6020599913279625,1.9784826838873988,6,False
CHEMBL244_Ki,55,553,1094,morgan,mlp,crem_lime,42,0.1122583299053887,0.052072453966771,0.1862044817927171,0.1310319042871386,0.0634920634920634,-0.0789594503203676,-0.07394615188732839,477,477,1.8758877041394824,1.8758877041394824,1.8758877041394824,1,True
CHEMBL244_Ki,67,642,950,morgan,mlp,crem_lime,42,0.9913888888888888,0.988313492063492,0.626388808280321,0.492956239809007,0.2631578947368421,0.49535725225448496,0.3650000806085678,541,542,1.6398485522173625,2.0658172844896434,1.8528329183535028,2,False
CHEMBL244_Ki,68,645,729,morgan,mlp,crem_lime,42,0.3367683107183276,0.032787119797561,0.220931712595066,-0.1361412524655287,0.3142857142857143,0.16892837226308968,0.11583659812326158,544,610,1.2013971243204518,1.934498451243568,1.2512135599922165,6,False
CHEMBL244_Ki,73,781,794,morgan,mlp,crem_lime,42,0.2874815707168648,0.0999767209055134,0.1748060082298124,-0.0423503053939211,0.2083333333333333,0.1423270262994345,0.1126755624870524,654,654,1.117113399096343,1.117113399096343,1.117113399096343,1,True
CHEMBL244_Ki,74,844,865,morgan,mlp,crem_lime,42,0.6519710497835498,0.5406017857142857,0.2825237971503495,0.0529314122384613,0.2424242424242424,0.4876703734758244,0.36944725263320033,795,743,1.2842782695698611,2.171838921472558,1.2842782695698611,45,False
CHEMBL244_Ki,77,895,1437,morgan,mlp,crem_lime,42,0.0643162092423176,0.0108485640561643,0.0747814584771106,0.0219118275329455,0.054054054054054,-0.011063263476781198,-0.010465249234793,932,708,1.153814864344529,1.419955748489758,1.153814864344529,7,False
CHEMBL244_Ki,87,1033,1246,morgan,mlp,crem_lime,42,0.2679741994435521,-0.1793749008964992,0.2714076777431568,-0.1738431858582473,0.3793103448275862,-0.005531715038251922,-0.0034334782996047197,1077,1077,1.0310342337399687,1.0310342337399687,1.0310342337399687,1,True
CHEMBL244_Ki,90,1128,1138,morgan,mlp,crem_lime,42,0.1803120020657146,-0.0075331641275591,0.1930539391903284,0.0081288002547786,0.1864406779661017,-0.0156619643823377,-0.0127419371246138,1119,1108,1.3367455479305157,2.57978359661681,1.3367455479305157,3,False
CHEMBL244_Ki,92,1164,1188,morgan,mlp,crem_lime,42,0.7708333333333333,0.7571517412935322,0.0444856944856944,-0.012559935694264,0.056338028169014,0.7697116769877962,0.7263476388476389,1128,1128,1.869231719730976,1.869231719730976,1.869231719730976,1,True
CHEMBL244_Ki,93,1207,1211,morgan,mlp,crem_lime,42,0.2172510511004989,-0.0599725349680743,0.4390136870088978,0.2403310344912158,0.2615384615384615,-0.3003035694592901,-0.22176263590839893,1146,1131,1.1333392786347307,1.2405492482825995,1.089208826684959,6,False
CHEMBL244_Ki,95,1238,1243,morgan,mlp,crem_lime,42,0.1488446542723447,0.0069854299844022,0.1155963042384939,-0.031804311721757,0.1428571428571428,0.0387897417061592,0.03324835003385079,1159,1159,1.1760912590556811,1.1760912590556811,1.1760912590556811,1,True
CHEMBL244_Ki,100,1289,2103,morgan,mlp,crem_lime,42,0.3952215926319645,-0.0079640122800591,0.3309146137965708,-0.1151423103390486,0.4,0.10717829805898951,0.06430697883539371,1192,1192,1.2678616324113268,1.2678616324113268,1.2678616324113268,1,True
CHEMBL244_Ki,107,1363,1364,morgan,mlp,crem_lime,42,0.1839267015041615,-0.0552671963308255,0.1798241571576648,-0.0605722105719851,0.2266666666666666,0.005305014241159603,0.004102544346496678,1358,1361,1.3222192947339213,2.4313637641589896,1.3222192947339213,19,False
CHEMBL244_Ki,108,1384,1395,morgan,mlp,crem_lime,42,0.4419498504186353,0.1984370578740398,0.4740916869411071,0.2446044230608629,0.3037974683544304,-0.0461673651868231,-0.03214183652247177,1377,1380,1.072002661420501,1.2552725051033056,1.062265856348343,6,False
CHEMBL244_Ki,114,1531,1535,morgan,mlp,crem_lime,42,0.160553212877908,-0.0073361445465103,0.4571647715030068,0.3485977258036081,0.1666666666666666,-0.3559338703501184,-0.2966115586250988,1406,1410,1.6690067809585756,2.146128035678238,1.6690067809585756,5,False
CHEMBL244_Ki,116,1557,1558,morgan,mlp,crem_lime,42,0.3014703377792633,-0.1397062909917281,0.543075604940615,0.2544917764820561,0.3870967741935484,-0.3941980674737842,-0.24160526716135172,1412,1413,1.0389180660303694,1.845098040014257,1.4420080530223132,2,False
CHEMBL244_Ki,118,1999,2003,morgan,mlp,crem_lime,42,0.1572346848039448,0.0752991680487728,0.1238594527968342,0.0386791218187486,0.0886075949367088,0.036620046230024204,0.03337523200711061,1795,1796,1.3622996524029034,2.035715552266536,1.3485063806347295,14,False
CHEMBL244_Ki,121,1608,1613,morgan,mlp,crem_lime,42,0.2787844673231448,-0.0752667941727659,0.3697288474727721,0.0603230089594057,0.3292682926829268,-0.1355898031321716,-0.0909443801496273,1474,1478,1.1697510810246623,1.5314789170422554,1.1729211700401714,8,False
CHEMBL244_Ki,126,1776,2055,morgan,mlp,crem_lime,42,0.1818341162817907,0.0454731356620891,0.3791259190156249,0.275646905518229,0.1428571428571428,-0.2301737698561399,-0.19729180273383423,1661,1661,1.5854607295085,1.5854607295085,1.3657943825933687,2,True
CHEMBL244_Ki,130,1816,1841,morgan,mlp,crem_lime,42,0.1295981484377818,-0.0960615908561265,0.2335244588137256,0.0348085777654322,0.2058823529411764,-0.1308701686215587,-0.1039263103759438,1672,1697,1.373580662812591,2.0636690798693778,1.3641477587196755,34,False
CHEMBL244_Ki,141,2360,2396,morgan,mlp,crem_lime,42,0.4322741513662652,0.1711202609947471,0.4976319300643237,0.2665426178939127,0.3150684931506849,-0.09542235689916562,-0.06535777869805853,2097,2132,1.6283889300503134,3.9268567089496944,1.6283889300503134,193,False
CHEMBL244_Ki,148,2116,2120,morgan,mlp,crem_lime,42,0.1198434898105946,-0.075746845787051,0.1706819682083824,-0.0136109277453103,0.1818181818181818,-0.0621359180417407,-0.05083847839778781,1889,1891,2.0,2.589949601325708,1.772034022175137,8,False
CHEMBL244_Ki,149,2193,2201,morgan,mlp,crem_lime,42,0.113219704189245,-0.04935668337606,0.251808885010466,0.1146405139290515,0.1549295774647887,-0.1639971973051115,-0.13858918082122101,1974,1946,1.5015950241028628,2.780874108719118,1.4763902723640627,50,False
CHEMBL244_Ki,153,2149,2153,morgan,mlp,crem_lime,42,0.5315164800187777,0.0500195289269658,0.7135594883664355,0.4191622958541607,0.5068493150684932,-0.3691427669271949,-0.18204300834765774,1936,1935,2.590095199298319,3.0487330483239683,2.5808534964513123,4,False
CHEMBL244_Ki,155,2204,2205,morgan,mlp,crem_lime,42,0.6624263213146713,0.5720048002382438,0.2774502128065667,0.083910091236897,0.2112676056338028,0.4880947090013469,0.3849761085081046,1982,1982,1.0239121574054115,1.0239121574054115,1.0239121574054115,1,True
CHEMBL244_Ki,157,2209,2218,morgan,mlp,crem_lime,42,0.2372545707213521,0.0112559250091601,0.1508970717100779,-0.1006889811165655,0.2285714285714285,0.11194490612572561,0.08635749901127418,1988,1988,1.2662678894047712,1.2662678894047712,1.149226286388087,2,True
CHEMBL244_Ki,159,2217,2223,morgan,mlp,crem_lime,42,0.1889814309096307,-0.1113958169016171,0.1633605700094013,-0.1465058855426722,0.2702702702702703,0.03511006864105509,0.025620860900229414,1990,1990,1.221848749616358,1.221848749616358,1.221848749616358,1,True
CHEMBL244_Ki,162,2257,2258,morgan,mlp,crem_lime,42,0.1782407407407407,0.1342179232804232,0.6555555555555554,0.6371031746031744,0.0508474576271186,-0.5028852513227513,-0.47731481481481475,2007,2007,2.6989700043360187,2.6989700043360187,2.6989700043360187,1,True
CHEMBL244_Ki,163,2262,2265,morgan,mlp,crem_lime,42,0.8395150004398595,0.7271755007477612,0.3845479026796803,-0.0462685654445434,0.4117647058823529,0.7734440661923045,0.4549670977601792,2008,2009,1.4771212547196626,2.014723256820706,1.7459222557701843,2,False
CHEMBL244_Ki,164,2288,2854,morgan,mlp,crem_lime,42,0.5581108489112205,0.4226932058356268,0.1344436029889614,-0.1308075509337761,0.2345679012345679,0.5535007567694029,0.42366724592225913,2041,2041,1.1890562362200487,1.1890562362200487,1.1890562362200487,1,True
CHEMBL244_Ki,168,2363,2398,morgan,mlp,crem_lime,42,0.2081795555697757,-0.026433909446587,0.1998529792360391,-0.0372276195088381,0.2285714285714285,0.010793710062251102,0.008326576333736596,2124,2056,1.786120180054919,1.8952646494799872,1.54357508785945,4,False
CHEMBL244_Ki,169,2372,2385,morgan,mlp,crem_lime,42,0.4139391469381848,0.2146784568971677,0.2763426148088608,0.0302991038438735,0.2537313432835821,0.1843793530532942,0.137596532129324,2153,2153,1.463757293161681,1.463757293161681,1.463757293161681,1,True
CHEMBL244_Ki,171,2438,2446,morgan,mlp,crem_lime,42,0.1340910600806143,-0.0152035847330728,0.693177508989866,0.6402770795053601,0.1470588235294117,-0.6554806642384329,-0.5590864489092516,2230,2230,1.500602350569185,1.500602350569185,1.500602350569185,1,True
CHEMBL244_Ki,172,2461,2462,morgan,mlp,crem_lime,42,0.8214285714285714,0.8084415584415584,0.2732558139534883,0.2204016913319239,0.0677966101694915,0.5880398671096345,0.5481727574750831,2231,2231,1.3679767852945943,1.3679767852945943,1.3679767852945943,1,True
CHEMBL244_Ki,173,2475,2476,morgan,mlp,crem_lime,42,0.0734816823247674,0.0271557664410058,0.550464527027027,0.5279877533783783,0.0476190476190476,-0.5008319869373725,-0.4769828447022596,2234,2234,1.5105450102066147,1.5105450102066147,1.5105450102066147,1,True
CHEMBL244_Ki,175,2479,2499,morgan,mlp,crem_lime,42,0.4235282059792764,0.1822144317380433,0.483420826460841,0.2671783817235186,0.2950819672131147,-0.0849639499854753,-0.05989262048156463,2239,2238,1.0543576623225928,1.0815873158135023,1.0543576623225928,3,False
CHEMBL244_Ki,182,2632,2633,morgan,mlp,crem_lime,42,0.2855899288300605,-0.0546053431556248,0.4828111950748366,0.2365308117771398,0.3225806451612903,-0.2911361549327646,-0.1972212662447761,2315,2315,1.2218487496163544,1.2218487496163544,1.2218487496163544,2,True
CHEMBL244_Ki,183,2639,2642,morgan,mlp,crem_lime,42,0.1815845015535418,-0.0416197252954922,0.2558615921115921,0.0529147535965717,0.2142857142857142,-0.0945344788920639,-0.07427709055805029,2317,2317,1.1249387366083,1.1249387366083,1.1249387366083,2,True
CHEMBL244_Ki,189,2710,2712,morgan,mlp,crem_lime,42,0.1275026719572339,-0.053380920441876,0.1658485919733531,-0.007085236519976,0.1717171717171717,-0.0462956839219,-0.03834592001611922,2343,2343,1.180704763861045,1.180704763861045,1.180704763861045,1,True
CHEMBL244_Ki,194,2836,2838,morgan,mlp,crem_lime,42,0.0958121588556371,0.0384034070369474,0.0728164924506387,0.0139476983205206,0.0597014925373134,0.0244557087164268,0.022995666404998394,2395,2395,1.5454822249613125,1.5454822249613125,1.31811198754016,2,True
CHEMBL244_Ki,200,3010,3013,morgan,mlp,crem_lime,42,0.1621380894215826,-0.0643110755996112,0.4808309692459453,0.3405150149880928,0.2127659574468085,-0.40482609058770397,-0.31869287982436273,2445,2450,1.5740312677277188,2.204119982655925,1.56246936830415,16,False
