dataset,component_id,left_index,right_index,representation,predictor,explainer,seed,trained_ap,trained_nap,permuted_ap,permuted_nap,prevalence,delta_nap,delta_ap
CHEMBL2147_Ki,8,152,581,morgan,xgboost,crem_lime,42,0.8488932985246568,0.6297885813854092,0.5841679111485186,-0.0187886176861293,0.5918367346938775,0.6485771990715384,0.26472538737613815
CHEMBL2147_Ki,13,191,348,morgan,xgboost,crem_lime,42,0.84,0.0,0.84,0.0,0.84,0.0,0.0
CHEMBL2147_Ki,15,378,630,morgan,xgboost,crem_lime,42,0.8522893072333985,0.7439681325378907,0.4945044816530199,0.1238077681985678,0.4230769230769231,0.620160364339323,0.35778482558037855
CHEMBL2147_Ki,18,445,541,morgan,xgboost,crem_lime,42,0.0600840336134453,-0.0040011459129106,0.0678800366300366,0.0043264027639027,0.0638297872340425,-0.0083275486768133,-0.007796003016591294
CHEMBL2147_Ki,36,834,837,morgan,xgboost,crem_lime,42,0.1741372084797506,-0.0955322744656369,0.8087108960631301,0.746249147838846,0.2461538461538461,-0.8417814223044829,-0.6345736875833795
CHEMBL2147_Ki,39,922,931,morgan,xgboost,crem_lime,42,0.1516022088415736,-0.0781721929305001,0.5017927478902076,0.3668616171104721,0.2131147540983606,-0.4450338100409722,-0.35019053904863395
CHEMBL2147_Ki,42,1070,1286,morgan,xgboost,crem_lime,42,0.4610349999054359,0.1915524998581539,0.6315873015873017,0.4473809523809525,0.3333333333333333,-0.2558284525227986,-0.1705523016818658
CHEMBL2147_Ki,44,1146,1149,morgan,xgboost,crem_lime,42,0.1174134629307023,-0.0894427566949142,0.6339151079873854,0.5481139614219288,0.189873417721519,-0.637556718116843,-0.5165016450566831
CHEMBL2147_Ki,48,1227,1249,morgan,xgboost,crem_lime,42,0.2521795674758937,-0.0877388109441546,0.6409976214190503,0.4778147220640731,0.3125,-0.5655535330082277,-0.38881805394315655
CHEMBL2147_Ki,51,1353,1354,morgan,xgboost,crem_lime,42,0.2096943663988671,0.0194356027541499,0.5498945620977962,0.4415358455657842,0.1940298507462686,-0.4221002428116343,-0.3402001956989291
CHEMBL2147_Ki,52,1447,1449,morgan,xgboost,crem_lime,42,0.1619205575165095,-0.0266473170422758,0.2302370212092434,0.0570403509813232,0.1836734693877551,-0.083687668023599,-0.06831646369273389
CHEMBL2147_Ki,6,131,270,morgan,mlp,crem_mean,42,0.2239152459740695,0.0214583536194789,0.6898148148148149,0.6088969404186797,0.2068965517241379,-0.5874385867992008,-0.46589956884074535
CHEMBL2147_Ki,7,137,605,morgan,mlp,crem_mean,42,0.1348631239935587,0.0670092513656026,0.0919540229885057,0.0207347306738787,0.0727272727272727,0.0462745206917239,0.042909101005053005
CHEMBL2147_Ki,8,152,581,morgan,mlp,crem_mean,42,0.6587618043970432,0.1639664207727559,0.6819701804975217,0.2208269422189281,0.5918367346938775,-0.05686052144617221,-0.023208376100478434
CHEMBL2147_Ki,13,191,348,morgan,mlp,crem_mean,42,0.84,0.0,0.84,0.0,0.84,0.0,0.0
CHEMBL2147_Ki,15,378,630,morgan,mlp,crem_mean,42,0.4758241758241758,0.0914285714285715,0.6549561549561549,0.4019240019240018,0.4230769230769231,-0.31049543049543027,-0.1791319791319791
CHEMBL2147_Ki,18,445,541,morgan,mlp,crem_mean,42,0.1087301587301587,0.0479617604617604,0.1008407833120476,0.0395344730833236,0.0638297872340425,0.008427287378436801,0.007889375418111105
CHEMBL2147_Ki,36,834,837,morgan,mlp,crem_mean,42,0.3848926556167409,0.1840412778589421,0.6389802421039157,0.5210962395256025,0.2461538461538461,-0.3370549616666604,-0.2540875864871748
CHEMBL2147_Ki,39,922,931,morgan,mlp,crem_mean,42,0.3643007049983794,0.1921321459354405,0.3956889820798018,0.2320214147264148,0.2131147540983606,-0.03988926879097429,-0.03138827708142239
CHEMBL2147_Ki,42,1070,1286,morgan,mlp,crem_mean,42,0.3114583333333333,-0.0328124999999999,0.3037878787878788,-0.0443181818181818,0.3333333333333333,0.011505681818181901,0.007670454545454508
CHEMBL2147_Ki,44,1146,1149,morgan,mlp,crem_mean,42,0.1732982410990406,-0.0204599836433717,0.3993389444891844,0.258559009603837,0.189873417721519,-0.2790189932472087,-0.2260407033901438
CHEMBL2147_Ki,48,1227,1249,morgan,mlp,crem_mean,42,0.2594473946777071,-0.077167425923335,0.6416754686064149,0.4788006816093307,0.3125,-0.5559681075326657,-0.3822280739287078
CHEMBL2147_Ki,51,1353,1354,morgan,mlp,crem_mean,42,0.2386975379512693,0.0554210193099082,0.2589384081921395,0.0805346916458027,0.1940298507462686,-0.025113672335894496,-0.02024087024087018
CHEMBL2147_Ki,52,1447,1449,morgan,mlp,crem_mean,42,0.6616595356091155,0.5855329311211664,0.7692113882590073,0.7172839506172839,0.1836734693877551,-0.13175101949611745,-0.10755185264989175
CHEMBL2147_Ki,6,131,270,morgan,mlp,crem_lime,42,0.2371324532094972,0.0381235279598009,0.954778043593833,0.9429810114878764,0.2068965517241379,-0.9048574835280755,-0.7176455903843358
CHEMBL2147_Ki,7,137,605,morgan,mlp,crem_lime,42,0.0627023430341638,-0.0108111986886468,0.0465880524704054,-0.0281893551789745,0.0727272727272727,0.0173781564903277,0.016114290563758404
CHEMBL2147_Ki,8,152,581,morgan,mlp,crem_lime,42,0.5706456409773585,-0.0519181796054716,0.7896022494663824,0.4845255111926367,0.5918367346938775,-0.5364436907981083,-0.21895660848902387
CHEMBL2147_Ki,13,191,348,morgan,mlp,crem_lime,42,0.84,0.0,0.84,0.0,0.84,0.0,0.0
CHEMBL2147_Ki,15,378,630,morgan,mlp,crem_lime,42,0.3773654081337893,-0.0792332925680985,0.3717624826322672,-0.0889450301040702,0.4230769230769231,0.00971173753597171,0.005602925501522138
CHEMBL2147_Ki,18,445,541,morgan,mlp,crem_lime,42,0.0662427133015368,0.0025774437539143,0.0611832611832611,-0.0028269710087891,0.0638297872340425,0.0054044147627034,0.005059452118275701
CHEMBL2147_Ki,36,834,837,morgan,mlp,crem_lime,42,0.5285495623486334,0.3746065622992075,0.8204976992877451,0.7618847031368047,0.2461538461538461,-0.38727814083759715,-0.2919481369391117
CHEMBL2147_Ki,39,922,931,morgan,mlp,crem_lime,42,0.48583465930751,0.3465815462032939,0.3333761006059156,0.1528321278533511,0.2131147540983606,0.1937494183499428,0.15245855870159442
CHEMBL2147_Ki,42,1070,1286,morgan,mlp,crem_lime,42,0.3113478227795667,-0.0329782658306498,0.230962093287137,-0.1535568600692944,0.3333333333333333,0.12057859423864459,0.0803857294924297
CHEMBL2147_Ki,44,1146,1149,morgan,mlp,crem_lime,42,0.1553030567728589,-0.0426727892960023,0.3555410814871414,0.2044960224606901,0.189873417721519,-0.2471688117566924,-0.2002380247142825
CHEMBL2147_Ki,48,1227,1249,morgan,mlp,crem_lime,42,0.192569356781966,-0.1744445719535039,0.5654885576622262,0.3679833565996017,0.3125,-0.5424279285531056,-0.3729192008802602
CHEMBL2147_Ki,51,1353,1354,morgan,mlp,crem_lime,42,0.1767569468435928,-0.0214311955829496,0.2782506183147256,0.104496137538641,0.1940298507462686,-0.1259273331215906,-0.10149367147113278
CHEMBL2147_Ki,52,1447,1449,morgan,mlp,crem_lime,42,0.3058067176488229,0.1496132291198081,0.83505291005291,0.7979398148148148,0.1836734693877551,-0.6483265856950067,-0.5292461924040872
CHEMBL239_EC50,1,1,33,morgan,xgboost,crem_mean,42,0.3808604509185904,0.1697901500953826,0.6126656394453005,0.4806198347107439,0.2542372881355932,-0.3108296846153613,-0.23180518852671012
CHEMBL239_EC50,2,22,1235,morgan,xgboost,crem_mean,42,0.605489279813459,0.046599092882526,0.5561997189851668,-0.0725173457858466,0.5862068965517241,0.1191164386683726,0.04928956082829217
CHEMBL239_EC50,7,62,64,morgan,xgboost,crem_mean,42,0.04630626393534,-0.0097933675978752,0.0876831501831501,0.0340174531351001,0.0555555555555555,-0.0438108207329753,-0.041376886247810093
CHEMBL239_EC50,14,137,144,morgan,xgboost,crem_mean,42,0.135980726482066,-0.0400231996049205,0.3016476264207661,0.1593906614324036,0.1692307692307692,-0.1994138610373241,-0.1656668999387001
CHEMBL239_EC50,16,150,156,morgan,xgboost,crem_mean,42,0.3843059213735245,0.0178213507625272,0.4250248756218905,0.0827777777777776,0.373134328358209,-0.0649564270152504,-0.040718954248366024
CHEMBL239_EC50,18,167,173,morgan,xgboost,crem_mean,42,0.5526724935409291,0.4271068776927688,0.3038370386066187,0.1084228740049678,0.2191780821917808,0.318684003687801,0.24883545493431036
CHEMBL239_EC50,22,190,193,morgan,xgboost,crem_mean,42,0.3169208639162796,0.1803050366995355,0.3508658008658008,0.2210389610389609,0.1666666666666666,-0.04073392433942541,-0.03394493694952122
CHEMBL239_EC50,24,199,201,morgan,xgboost,crem_mean,42,0.4428693548221495,-0.0585482258379158,0.4961180776482921,0.0426243475317549,0.4736842105263157,-0.1011725733696707,-0.05324872282614257
CHEMBL239_EC50,25,203,216,morgan,xgboost,crem_mean,42,0.2018272425249169,0.1384801982808627,0.1128022759601707,0.0423897581792318,0.0735294117647058,0.0960904401016309,0.0890249665647462
CHEMBL239_EC50,26,210,270,morgan,xgboost,crem_mean,42,0.5643053804586494,0.0559949909937404,0.5105037272524957,-0.0605752576195925,0.5384615384615384,0.1165702486133329,0.05380165320615371
CHEMBL239_EC50,29,265,1411,morgan,xgboost,crem_mean,42,0.3812622236151648,0.1160888908788069,0.5356837606837607,0.3366910866910867,0.3,-0.2206021958122798,-0.15442153706859585
CHEMBL239_EC50,30,266,1315,morgan,xgboost,crem_mean,42,0.3951946223259588,0.1129521127447395,0.3009490509490509,-0.0252747252747252,0.3181818181818182,0.1382268380194647,0.09424557137690792
CHEMBL239_EC50,35,309,311,morgan,xgboost,crem_mean,42,0.3821557594639926,0.1445233592578359,0.3568484848484848,0.1094825174825174,0.2777777777777778,0.03504084177531851,0.025307274615507802
CHEMBL239_EC50,37,358,359,morgan,xgboost,crem_mean,42,0.1384511784511784,-0.0005083088954056,0.1766666666666666,0.0438709677419354,0.1388888888888889,-0.044379276637341,-0.0382154882154882
CHEMBL239_EC50,38,362,363,morgan,xgboost,crem_mean,42,0.1165301811853535,-0.0133918509932708,0.1401923076923076,0.0137499999999999,0.1282051282051282,-0.027141850993270697,-0.02366212650695408
CHEMBL239_EC50,40,371,372,morgan,xgboost,crem_mean,42,0.0588844106085485,-0.0182562114727179,0.0757575757575757,0.0,0.0757575757575757,-0.0182562114727179,-0.016873165149027203
CHEMBL239_EC50,48,460,465,morgan,xgboost,crem_mean,42,0.3913306625727878,0.154625920239983,0.2997959183673469,0.0274943310657595,0.28,0.1271315891742235,0.09153474420544089
CHEMBL239_EC50,52,500,526,morgan,xgboost,crem_mean,42,0.2746963562753037,-0.0248855835240274,0.2802125506072874,-0.0170909610983981,0.2923076923076923,-0.0077946224256293,-0.005516194331983693
CHEMBL239_EC50,57,580,838,morgan,xgboost,crem_mean,42,0.2977383727383727,0.0287871112339197,0.2769230769230769,0.0,0.2769230769230769,0.0287871112339197,0.020815295815295842
CHEMBL239_EC50,66,790,798,morgan,xgboost,crem_mean,42,0.40535735555161,0.0655615587239585,0.456304945054945,0.1456220565149135,0.3636363636363636,-0.080060497790955,-0.050947589503335
CHEMBL239_EC50,68,802,874,morgan,xgboost,crem_mean,42,0.1358425093640819,0.0231263149333099,0.1536904319513015,0.0433022274232104,0.1153846153846153,-0.020175912489900503,-0.017847922587219595
CHEMBL239_EC50,75,846,849,morgan,xgboost,crem_mean,42,0.2325034000565915,0.0534208600697962,0.1790770362198933,-0.0124716553287981,0.1891891891891892,0.0658925153985943,0.053426363836698215
CHEMBL239_EC50,85,1035,1041,morgan,xgboost,crem_mean,42,0.2562195143464493,0.1322561000708575,0.155467720685112,0.0147123407992973,0.1428571428571428,0.1175437592715602,0.1007517936613373
CHEMBL239_EC50,91,1077,1085,morgan,xgboost,crem_mean,42,0.1755335700420382,-0.0718063589453503,0.1926510989010988,-0.0495535714285714,0.2307692307692307,-0.0222527875167789,-0.017117528859060593
CHEMBL239_EC50,102,1199,1201,morgan,xgboost,crem_mean,42,0.1583322551887169,-0.0153452159628176,0.3125120493541546,0.1706494563637421,0.1710526315789473,-0.1859946723265597,-0.1541797941654377
CHEMBL239_EC50,107,1272,1278,morgan,xgboost,crem_mean,42,0.2603874883286647,-0.1094187675070028,0.3926568223443223,0.0889852335164834,0.3333333333333333,-0.1984040010234862,-0.1322693340156576
CHEMBL239_EC50,114,1376,1715,morgan,xgboost,crem_mean,42,0.2912465128081777,-0.02938006473098,0.5218354380735745,0.3055228981544772,0.3114754098360656,-0.3349029628854572,-0.23058892526539676
CHEMBL239_EC50,115,1393,1402,morgan,xgboost,crem_mean,42,0.1451250503882082,0.0121445026708184,0.1346153846153846,0.0,0.1346153846153846,0.0121445026708184,0.010509665772823584
CHEMBL239_EC50,118,1465,1467,morgan,xgboost,crem_mean,42,0.2872554261539558,0.1424791845914781,0.1688311688311688,0.0,0.1688311688311688,0.1424791845914781,0.11842425732278697
CHEMBL239_EC50,74,1469,1473,morgan,xgboost,crem_mean,42,0.2284309176669372,-0.1287769908205918,0.3743023679677504,0.0846275383231904,0.3164556962025316,-0.2134045291437822,-0.1458714503008132
CHEMBL239_EC50,124,1559,1566,morgan,xgboost,crem_mean,42,0.66227967712071,0.3773281546913091,0.6831354181802836,0.4157809272698978,0.4576271186440678,-0.0384527725785887,-0.02085574105957355
CHEMBL239_EC50,126,1623,1625,morgan,xgboost,crem_mean,42,0.2034715284715284,-0.0430729984301412,0.2363636363636363,0.0,0.2363636363636363,-0.0430729984301412,-0.03289210789210789
CHEMBL239_EC50,127,1641,1656,morgan,xgboost,crem_mean,42,0.2178030303030303,0.156454248366013,0.0664502164502164,-0.0067693744164332,0.0727272727272727,0.16322362278244618,0.1513528138528139
CHEMBL239_EC50,1,1,33,morgan,xgboost,crem_lime,42,0.6973134329466628,0.5941248305421161,0.3955997543716841,0.1895542160893037,0.2542372881355932,0.4045706144528124,0.3017136785749787
CHEMBL239_EC50,2,22,1235,morgan,xgboost,crem_lime,42,0.6366781343751159,0.1219721580731968,0.5878678660936452,0.0040140097263092,0.5862068965517241,0.1179581483468876,0.048810268281470726
CHEMBL239_EC50,7,62,64,morgan,xgboost,crem_lime,42,0.1372282608695652,0.0864769820971867,0.1058820346320346,0.0532868601986249,0.0555555555555555,0.0331901218985618,0.03134622623753058
CHEMBL239_EC50,14,137,144,morgan,xgboost,crem_lime,42,0.1194347540744383,-0.0599396478733612,0.1767861930309966,0.0090944916113848,0.1692307692307692,-0.069034139484746,-0.057351438956558295
CHEMBL239_EC50,16,150,156,morgan,xgboost,crem_lime,42,0.4967950145759155,0.19726823753777,0.6781314253495991,0.4865429880576938,0.373134328358209,-0.2892747505199238,-0.18133641077368362
CHEMBL239_EC50,18,167,173,morgan,xgboost,crem_lime,42,0.5580108124639456,0.4339436721029478,0.1948363200957213,-0.0311745374212691,0.2191780821917808,0.4651182095242169,0.3631744923682243
CHEMBL239_EC50,22,190,193,morgan,xgboost,crem_lime,42,0.1563421105290726,-0.0123894673651128,0.5344569775753801,0.4413483730904561,0.1666666666666666,-0.4537378404555689,-0.37811486704630753
CHEMBL239_EC50,24,199,201,morgan,xgboost,crem_lime,42,0.6396844783083453,0.315400508785856,0.668634398055153,0.3704053563047907,0.4736842105263157,-0.055004847518934696,-0.028949919746807717
CHEMBL239_EC50,25,203,216,morgan,xgboost,crem_lime,42,0.078129713423831,0.0049654049654049,0.0644790236460716,-0.0097686728899543,0.0735294117647058,0.0147340778553592,0.013650689777759406
CHEMBL239_EC50,26,210,270,morgan,xgboost,crem_lime,42,0.5424904573156365,0.0087293241838791,0.4997099563328885,-0.0839617612787415,0.5384615384615384,0.0926910854626206,0.04278050098274799
CHEMBL239_EC50,29,265,1411,morgan,xgboost,crem_lime,42,0.3914377951018905,0.1306254215741292,0.493044579414486,0.2757779705921229,0.3,-0.14515254901799368,-0.10160678431259551
CHEMBL239_EC50,30,266,1315,morgan,xgboost,crem_lime,42,0.5596432512398899,0.3541434351518385,0.2009600442322311,-0.1719252684593943,0.3181818181818182,0.5260687036112328,0.35868320700765877
CHEMBL239_EC50,35,309,311,morgan,xgboost,crem_lime,42,0.476585613164897,0.2752723874590882,0.2770450732788919,-0.0010145139215342,0.2777777777777778,0.2762869013806224,0.19954053988600512
CHEMBL239_EC50,37,358,359,morgan,xgboost,crem_lime,42,0.1731760363620119,0.0398173325494332,0.4209725237612776,0.3275809953356772,0.1388888888888889,-0.287763662786244,-0.24779648739926569
CHEMBL239_EC50,38,362,363,morgan,xgboost,crem_lime,42,0.1133306463470242,-0.0170619056607663,0.1556406462897607,0.0314701530970784,0.1282051282051282,-0.04853205875784471,-0.042309999942736515
CHEMBL239_EC50,40,371,372,morgan,xgboost,crem_lime,42,0.0526701255733513,-0.0249798641337509,0.0522788367546432,-0.0254032258064516,0.0757575757575757,0.00042336167270070127,0.00039128881870810484
CHEMBL239_EC50,48,460,465,morgan,xgboost,crem_lime,42,0.3910263123883135,0.1542032116504354,0.5817021922400563,0.4190308225556337,0.28,-0.26482761090519824,-0.19067587985174278
CHEMBL239_EC50,52,500,526,morgan,xgboost,crem_lime,42,0.2012329798219321,-0.1286925285124872,0.2145497682083048,-0.1098753275317432,0.2923076923076923,-0.018817200980743992,-0.01331678838637268
CHEMBL239_EC50,57,580,838,morgan,xgboost,crem_lime,42,0.2352258690808081,-0.0576663512712228,0.1649790003780137,-0.1548162760729597,0.2769230769230769,0.0971499248017369,0.0702468687027944
CHEMBL239_EC50,66,790,798,morgan,xgboost,crem_lime,42,0.4545016819576804,0.1427883573620692,0.4572550420757645,0.1471150661190585,0.3636363636363636,-0.004326708756989289,-0.0027533601180840805
CHEMBL239_EC50,68,802,874,morgan,xgboost,crem_lime,42,0.2175537938505138,0.115495593048407,0.1199250229951984,0.0051326346902243,0.1153846153846153,0.11036295835818269,0.09762877085531539
CHEMBL239_EC50,75,846,849,morgan,xgboost,crem_lime,42,0.3977482971325335,0.2572228997967914,0.1734984982160219,-0.0193518522002396,0.1891891891891892,0.276574751997031,0.22424979891651162
CHEMBL239_EC50,85,1035,1041,morgan,xgboost,crem_lime,42,0.2148482458117346,0.0839896201136904,0.1224205748623062,-0.0238426626606426,0.1428571428571428,0.107832282774333,0.09242767094942839
CHEMBL239_EC50,91,1077,1085,morgan,xgboost,crem_lime,42,0.3371097167351154,0.13824263175565,0.2069457628281157,-0.0309705083234495,0.2307692307692307,0.1692131400790995,0.13016395390699972
CHEMBL239_EC50,102,1199,1201,morgan,xgboost,crem_lime,42,0.1511782751756053,-0.0239754140738729,0.6710025017717325,0.6031141291214551,0.1710526315789473,-0.6270895431953281,-0.5198242265961271
CHEMBL239_EC50,107,1272,1278,morgan,xgboost,crem_lime,42,0.2263468311283131,-0.1604797533075302,0.4480537709926008,0.1720806564889012,0.3333333333333333,-0.3325604097964314,-0.2217069398642877
CHEMBL239_EC50,114,1376,1715,morgan,xgboost,crem_lime,42,0.2201212731319293,-0.1326810080702931,0.5614443459117837,0.3630501214433049,0.3114754098360656,-0.495731129513598,-0.3413230727798544
CHEMBL239_EC50,115,1393,1402,morgan,xgboost,crem_lime,42,0.1848730890205544,0.0580755695348629,0.0924318875730835,-0.0487453743599922,0.1346153846153846,0.1068209438948551,0.09244120144747091
CHEMBL239_EC50,118,1465,1467,morgan,xgboost,crem_lime,42,0.2306018160772913,0.0743178099679911,0.1859496205477344,0.0205956372214929,0.1688311688311688,0.0537221727464982,0.044652195529556904
CHEMBL239_EC50,74,1469,1473,morgan,xgboost,crem_lime,42,0.2210885626197674,-0.1395185843155254,0.4481029266547846,0.1925950223282959,0.3164556962025316,-0.3321136066438213,-0.22701436403501718
CHEMBL239_EC50,124,1559,1566,morgan,xgboost,crem_lime,42,0.3536339926531964,-0.191737326045669,0.4713624416365271,0.0253245017673468,0.4576271186440678,-0.2170618278130158,-0.11772844898333068
CHEMBL239_EC50,126,1623,1625,morgan,xgboost,crem_lime,42,0.2333083341778994,-0.0040009909575126,0.1885070390634112,-0.0626693536074376,0.2363636363636363,0.058668362649925,0.04480129511448819
CHEMBL239_EC50,127,1641,1656,morgan,xgboost,crem_lime,42,0.2308035714285714,0.1704744397759104,0.0521999693302559,-0.0221372879771749,0.0727272727272727,0.1926117277530853,0.17860360209831552
CHEMBL239_EC50,1,1,33,morgan,mlp,crem_mean,42,0.5737057387057387,0.4283781496281496,0.3879658842583395,0.1793178902555007,0.2542372881355932,0.24906025937264886,0.1857398544473992
CHEMBL239_EC50,2,22,1235,morgan,mlp,crem_mean,42,0.6325353659393812,0.111960467686838,0.6515593501389272,0.1579350961690741,0.5862068965517241,-0.045974628482236116,-0.019023984199545985
CHEMBL239_EC50,7,62,64,morgan,mlp,crem_mean,42,0.0483285233285233,-0.0076521517697988,0.0830396570510982,0.0291008133482216,0.0555555555555555,-0.0367529651180204,-0.0347111337225749
CHEMBL239_EC50,14,137,144,morgan,mlp,crem_mean,42,0.1564027084882088,-0.015441184227156,0.1619906058772361,-0.0087150114440675,0.1692307692307692,-0.006726172783088501,-0.005587897389027291
CHEMBL239_EC50,16,150,156,morgan,mlp,crem_mean,42,0.3490248756218905,-0.0384603174603174,0.3764915422885572,0.0053555555555554,0.373134328358209,-0.0438158730158728,-0.027466666666666695
CHEMBL239_EC50,18,167,173,morgan,mlp,crem_mean,42,0.3971032083702271,0.2278690212460804,0.5207549628521552,0.3862300401439882,0.2191780821917808,-0.1583610188979078,-0.12365175448192806
CHEMBL239_EC50,22,190,193,morgan,mlp,crem_mean,42,0.1682400257400257,0.0018880308880308,0.2262495015235729,0.0714994018282875,0.1666666666666666,-0.0696113709402567,-0.058009475783547204
CHEMBL239_EC50,24,199,201,morgan,mlp,crem_mean,42,0.4811418900636228,0.0141695911208834,0.5749016502493048,0.1923131354736792,0.4736842105263157,-0.1781435443527958,-0.09375976018568205
CHEMBL239_EC50,25,203,216,morgan,mlp,crem_mean,42,0.3395169082125603,0.2870976152135572,0.210919540229885,0.1482941069147965,0.0735294117647058,0.1388035082987607,0.12859736798267532
CHEMBL239_EC50,26,210,270,morgan,mlp,crem_mean,42,0.5182290589095379,-0.0438370390293345,0.5282071755370458,-0.0222177863364007,0.5384615384615384,-0.021619252692933803,-0.009978116627507916
CHEMBL239_EC50,29,265,1411,morgan,mlp,crem_mean,42,0.5685926191360974,0.3837037416229963,0.62522848883143,0.4646121269020429,0.3,-0.08090838527904659,-0.05663586969533263
CHEMBL239_EC50,30,266,1315,morgan,mlp,crem_mean,42,0.3597716593188884,0.060998433667703,0.3109494227720828,-0.0106075132676118,0.3181818181818182,0.0716059469353148,0.048822236546805564
CHEMBL239_EC50,35,309,311,morgan,mlp,crem_mean,42,0.349613788401157,0.099465245478525,0.3470514564994262,0.0959174013068978,0.2777777777777778,0.003547844171627207,0.0025623319017307744
CHEMBL239_EC50,37,358,359,morgan,mlp,crem_mean,42,0.1262458059232252,-0.0146822898956093,0.2107818189341277,0.0834885639235032,0.1388888888888889,-0.0981708538191125,-0.0845360130109025
CHEMBL239_EC50,38,362,363,morgan,mlp,crem_mean,42,0.1888888888888888,0.0696078431372549,0.113205639948287,-0.0172052953534354,0.1282051282051282,0.0868131384906903,0.0756832489406018
CHEMBL239_EC50,40,371,372,morgan,mlp,crem_mean,42,0.0638499278499278,-0.0128836846213895,0.0597298534798534,-0.0173414700054044,0.0757575757575757,0.0044577853840149,0.004120074370074396
CHEMBL239_EC50,48,460,465,morgan,mlp,crem_mean,42,0.6105106937380296,0.4590426301917077,0.2769485892675157,-0.0042380704617837,0.28,0.4632807006534914,0.3335621044705139
CHEMBL239_EC50,52,500,526,morgan,mlp,crem_mean,42,0.2726495726495727,-0.0277777777777777,0.2740697898592635,-0.0257709491119102,0.2923076923076923,-0.0020068286658674987,-0.0014202172096908217
CHEMBL239_EC50,57,580,838,morgan,mlp,crem_mean,42,0.5180601611537015,0.3334874569146935,0.5243321087619334,0.3421614270111844,0.2769230769230769,-0.008673970096490902,-0.006271947608231909
CHEMBL239_EC50,66,790,798,morgan,mlp,crem_mean,42,0.4551630853619838,0.1438277055688316,0.4681728870288516,0.1642716796167668,0.3636363636363636,-0.020443974047935215,-0.013009801666867826
CHEMBL239_EC50,68,802,874,morgan,mlp,crem_mean,42,0.2127634262450804,0.1100803948857431,0.1132284946113585,-0.0024373539175947,0.1153846153846153,0.1125177488033378,0.0995349316337219
CHEMBL239_EC50,75,846,849,morgan,mlp,crem_mean,42,0.3152939308401493,0.1555291813695175,0.4630237566877339,0.3377292999148718,0.1891891891891892,-0.18220011854535428,-0.1477298258475846
