draw,alternative_full_delta_nap,alternative_paired_delta_nap,original_paired_delta_nap,paired_primary_estimate_change,paired_selection_change
178,-0.0010279913425998016,0.0,-0.0007627615904415488,0.0007627615904415488,0.0
179,-0.005531715038251922,-0.0112463896520393,-0.007158825518511498,-0.004087564133527802,0.0
180,-0.002792876615145954,-0.0018347992572591999,-0.0010765077562339999,-0.0007582915010252,0.0
181,0.0,0.0,0.0,0.0,0.0
182,0.0,-0.002543208848102191,-0.0075536680189316995,0.005010459170829509,0.0
183,0.0,0.0,-0.007633601923090252,0.007633601923090252,0.0
184,-0.006570765180813798,-0.0030195205136248453,-0.0037943129923896464,0.0007747924787648011,0.0
185,-0.00026150445558335064,0.0,0.0,0.0,0.0
186,-0.0023601949021649013,0.0,-0.0037004336790869984,0.0037004336790869984,0.0
187,-0.0026069561458578056,-0.005318262462998999,-0.009429374366375502,0.004111111903376503,0.0
188,-0.008839432382510996,-0.0036764705882353,0.0,-0.0036764705882353,0.0
189,0.0,-0.0009312061121271482,0.0,-0.0009312061121271482,0.0
190,-0.0009272159392444135,0.0,0.0,0.0,0.0
191,-0.0006833338243883479,-0.004802654261220396,-0.003286547848190699,-0.001516106413029697,0.0
192,-0.0038044196475190417,0.0,-0.0008297250034537725,0.0008297250034537725,0.0
193,0.0,0.0,-0.0010932944606413,0.0010932944606413,0.0
194,-0.0050826855439950955,-0.010394255275832546,-0.00011010718183999957,-0.010284148093992546,0.0
195,0.0,-0.009215400960929753,-0.0033631845029631997,-0.005852216457966553,0.0
196,-0.0025781584345849484,-0.0003347565200274502,-0.002171811169866998,0.001837054649839548,0.0
197,-0.004233961717294992,-0.003394589551634894,-0.00469895255269245,0.0013043630010575562,0.0
198,0.0,-0.004787343877082,-0.00016015680044219934,-0.004627187076639801,0.0
199,0.0,-0.00989708003803568,0.0,-0.00989708003803568,0.0
200,0.0,0.0,-0.0026069561458578056,0.0026069561458578056,0.0
201,-0.006302300847238554,0.0,0.0,0.0,0.0
202,0.0,0.0,0.0,0.0,0.0
203,-0.005821489871474003,-0.0023405934761760515,-0.00496075414950985,0.0026201606733337987,0.0
204,0.0,-0.0008966716963752499,-0.006167443667443602,0.005270771971068352,0.0
205,-0.0005734315435807998,0.0,0.0,0.0,0.0
206,-0.0005269514267940006,0.0,0.0,0.0,0.0
207,0.0,0.0,-0.0021247890687575,0.0021247890687575,0.0
208,-0.0024122537515837957,-0.0004311730086219989,-0.004727022662602304,0.004295849653980305,0.0
209,0.0,0.0,0.0,0.0,0.0
210,0.0,-0.0025041071088324953,0.0030300581771170003,-0.005534165285949496,0.0
211,-0.007633601923090252,0.0,0.0,0.0,0.0
212,-0.0009312061121271482,0.0,0.0,0.0,0.0
213,0.0,0.0,0.0,0.0,0.0
214,-0.000722810160196749,-0.0045243537567228,-0.00469895255269245,0.0001745987959696502,0.0
215,0.0,0.0,-0.00432661841248419,0.00432661841248419,0.0
216,-0.0015726949047258978,-0.008307730343672994,-0.005973942828462295,-0.002333787515210699,0.0
217,0.0,0.0,0.0,0.0,0.0
218,-0.0004311730086219989,0.0,0.0,0.0,0.0
219,-0.008347854554759802,0.0,-0.006880993139296951,0.006880993139296951,0.0
220,-0.00255846188787995,0.0,-0.007913774338406652,0.007913774338406652,0.0
221,0.0,0.0,-0.00044244382887044867,0.00044244382887044867,0.0
