dataset,component_id,left_index,right_index,representation,predictor,explainer,seed,trained_ap,trained_nap,permuted_ap,permuted_nap,prevalence,delta_nap,delta_ap
CHEMBL236_Ki,45,394,398,morgan,mlp,crem_mean,42,0.1004530061133834,0.0464801864801864,0.1057026584218593,0.0520448179271708,0.0566037735849056,-0.005564631446984401,-0.005249652308475905
CHEMBL236_Ki,46,407,409,morgan,mlp,crem_mean,42,0.1421383647798742,0.0527777777777778,0.1754716981132075,0.0895833333333333,0.0943396226415094,-0.03680555555555551,-0.0333333333333333
CHEMBL236_Ki,48,445,2040,morgan,mlp,crem_mean,42,0.360279619312815,-0.0351838887483538,0.3793200428771257,-0.0043730215261057,0.3820224719101123,-0.0308108672222481,-0.019040423564310682
CHEMBL236_Ki,53,518,589,morgan,mlp,crem_mean,42,0.829004329004329,0.7819805194805194,0.5232762406675451,0.3921772068511199,0.2156862745098039,0.3898033126293995,0.3057280883367839
CHEMBL236_Ki,54,562,564,morgan,mlp,crem_mean,42,0.2134326457855869,-0.0028733766233766,0.2576362363127069,0.0534862012987013,0.2156862745098039,-0.056359577922077894,-0.044203590527119974
CHEMBL236_Ki,67,715,717,morgan,mlp,crem_mean,42,0.4020263623844186,0.0514900920580433,0.592071611253197,0.3529411764705883,0.3695652173913043,-0.30145108441254503,-0.19004524886877838
CHEMBL236_Ki,7,843,1134,morgan,mlp,crem_mean,42,0.0988885630116157,-0.0228832527976254,0.3238909727431858,0.2325248879787514,0.119047619047619,-0.2554081407763768,-0.2250024097315701
CHEMBL236_Ki,76,850,851,morgan,mlp,crem_mean,42,0.1126805985552115,0.0594414344685242,0.1933723196881091,0.1449746588693957,0.0566037735849056,-0.0855332244008715,-0.08069172113289762
CHEMBL236_Ki,77,862,863,morgan,mlp,crem_mean,42,0.2660111958561057,0.0388241850496622,0.3505615263857022,0.1495448559812767,0.2363636363636363,-0.1107206709316145,-0.08455033052959648
CHEMBL236_Ki,81,900,961,morgan,mlp,crem_mean,42,0.4651136031376015,-0.0903453474502738,0.6263967977984689,0.2384242416661097,0.5094339622641509,-0.3287695891163835,-0.16128319466086743
CHEMBL236_Ki,84,915,930,morgan,mlp,crem_mean,42,0.5007696007696008,0.4056780961542865,0.3597329138155751,0.2377772783518751,0.16,0.16790081780241142,0.14103668695402566
CHEMBL236_Ki,85,994,998,morgan,mlp,crem_mean,42,0.2666192769153109,0.0973775715880749,0.2349174442827693,0.0583599314249468,0.1875,0.03901764016312811,0.03170183263254159
CHEMBL236_Ki,86,1009,1010,morgan,mlp,crem_mean,42,0.2159859929886191,0.0515959592604264,0.2329260310513611,0.0720879407879368,0.1733333333333333,-0.020491981527510403,-0.016940038062741997
CHEMBL236_Ki,89,1072,1073,morgan,mlp,crem_mean,42,0.3527415352105754,0.07765668767507,0.3747809065146525,0.1090627917833799,0.2982456140350877,-0.03140610410830989,-0.022039371304077127
CHEMBL236_Ki,91,1117,1120,morgan,mlp,crem_mean,42,0.4314692714692715,0.1806468912351265,0.4388292097765782,0.1912538611485979,0.3061224489795918,-0.010606969913471403,-0.00735993830730669
CHEMBL236_Ki,97,1225,1228,morgan,mlp,crem_mean,42,0.2362720612720612,0.1089840714840714,0.290631469979296,0.172403381642512,0.1428571428571428,-0.06341931015844061,-0.054359408707234796
CHEMBL236_Ki,99,1262,1415,morgan,mlp,crem_mean,42,0.2459273182957393,0.0004152823920265,0.2352130325814536,-0.0137873754152823,0.2456140350877192,0.014202657807308798,0.010714285714285704
CHEMBL236_Ki,100,1285,2054,morgan,mlp,crem_mean,42,0.3765400432900432,-0.0231137751137751,0.477297619047619,0.1422319902319902,0.390625,-0.1653457653457653,-0.10075757575757582
CHEMBL236_Ki,107,1444,1447,morgan,mlp,crem_mean,42,0.2352941176470588,0.0,0.2352941176470588,0.0,0.2352941176470588,0.0,0.0
CHEMBL236_Ki,112,1541,1547,morgan,mlp,crem_mean,42,0.3213462627963312,0.1208349313497927,0.4604409963315994,0.3010258361568448,0.2280701754385964,-0.1801909048070521,-0.1390947335352682
CHEMBL236_Ki,120,1729,1786,morgan,mlp,crem_mean,42,0.4922026010553061,0.273459106125284,0.4194326669156121,0.1693421234331065,0.3010752688172043,0.1041169826921775,0.07276993413969401
CHEMBL236_Ki,122,1746,2584,morgan,mlp,crem_mean,42,0.2473317380294124,0.1009795759795759,0.6150760904511843,0.5402297747055812,0.1627906976744186,-0.4392501987260053,-0.36774435242177184
CHEMBL236_Ki,127,1828,1830,morgan,mlp,crem_mean,42,0.2909090909090909,0.2074866310160427,0.2646103896103896,0.1780939648586707,0.1052631578947368,0.02939266615737199,0.02629870129870132
CHEMBL236_Ki,128,1849,2516,morgan,mlp,crem_mean,42,0.1612903225806451,3.309318631094217e-17,0.2055660974067046,0.0527903469079939,0.1612903225806451,-0.05279034690799386,-0.04427577482605949
CHEMBL236_Ki,129,1853,1859,morgan,mlp,crem_mean,42,0.1452083333333333,-0.0176091269841269,0.1538888888888889,-0.0072751322751322,0.16,-0.0103339947089947,-0.008680555555555608
CHEMBL236_Ki,135,2000,2008,morgan,mlp,crem_mean,42,0.4977229977229977,0.376204368139852,0.5280278980278981,0.4138410991636798,0.1948051948051948,-0.03763673102382781,-0.03030490030490035
CHEMBL236_Ki,136,2027,2028,morgan,mlp,crem_mean,42,0.1679389312977099,0.0,0.1679389312977099,0.0,0.1679389312977099,0.0,0.0
CHEMBL236_Ki,137,2050,2418,morgan,mlp,crem_mean,42,0.1717171717171717,0.0,0.1717171717171717,0.0,0.1717171717171717,0.0,0.0
CHEMBL236_Ki,142,2184,2205,morgan,mlp,crem_mean,42,0.1553181140035243,0.0145377996707783,0.3615543735224586,0.2551467691095351,0.1428571428571428,-0.2406089694387568,-0.20623625951893432
CHEMBL236_Ki,143,2197,2295,morgan,mlp,crem_mean,42,0.3712448009565199,0.0810500937056829,0.4577359715971332,0.2074602661804254,0.3157894736842105,-0.1264101724747425,-0.08649117064061329
CHEMBL236_Ki,140,2259,2297,morgan,mlp,crem_mean,42,0.4713083982202447,0.2195504926108374,0.3685092864125122,0.0677994227994227,0.3225806451612903,0.15175106981141467,0.10279911180773249
CHEMBL236_Ki,149,2376,2377,morgan,mlp,crem_mean,42,0.298825831702544,0.2472689075630252,0.1762861491628614,0.115718954248366,0.0684931506849315,0.13154995331465918,0.12253968253968262
CHEMBL236_Ki,138,2525,2533,morgan,mlp,crem_mean,42,0.2983243970546313,-0.0358068424431632,0.4331811578746435,0.1632674235292356,0.3225806451612903,-0.1990742659723988,-0.1348567608200122
CHEMBL236_Ki,18,172,1508,morgan,mlp,crem_lime,42,0.0699633699633699,0.0035321821036106,0.2240740740740741,0.1686507936507937,0.0666666666666666,-0.1651186115471831,-0.1541107041107042
CHEMBL236_Ki,22,202,1174,morgan,mlp,crem_lime,42,0.2787373536531807,-0.0606803622747342,0.3616015035496419,0.0611786816906498,0.32,-0.121859043965384,-0.08286414989646118
CHEMBL236_Ki,26,217,1999,morgan,mlp,crem_lime,42,0.159252609558316,-0.0385703058397271,0.1873945406386422,-0.0038067439169712,0.1904761904761904,-0.0347635619227559,-0.0281419310803262
CHEMBL236_Ki,35,280,313,morgan,mlp,crem_lime,42,0.2417094017094017,0.1805569341053212,0.1012353347135955,0.0287543133195307,0.0746268656716417,0.1518026207857905,0.1404740669958062
CHEMBL236_Ki,45,394,398,morgan,mlp,crem_lime,42,0.0781633906633906,0.0228531941031941,0.0534588984936865,-0.0033335675966922,0.0566037735849056,0.026186761699886298,0.024704492169704106
CHEMBL236_Ki,46,407,409,morgan,mlp,crem_lime,42,0.1158954393770856,0.0238012143121987,0.3176767676767676,0.2466014309764309,0.0943396226415094,-0.2228002166642322,-0.201781328299682
CHEMBL236_Ki,48,445,2040,morgan,mlp,crem_lime,42,0.547841616083953,0.2683255242085785,0.3879381890209954,0.0095727058703381,0.3820224719101123,0.25875281833824043,0.15990342706295757
CHEMBL236_Ki,53,518,589,morgan,mlp,crem_lime,42,0.5433097205824479,0.417719893742621,0.1587009352564138,-0.0726563075480724,0.2156862745098039,0.49037620129069337,0.38460878532603404
CHEMBL236_Ki,54,562,564,morgan,mlp,crem_lime,42,0.1947038985313366,-0.0267525293725457,0.1741952943031007,-0.0529009997635466,0.2156862745098039,0.0261484703910009,0.020508604228235888
CHEMBL236_Ki,67,715,717,morgan,mlp,crem_lime,42,0.275044382823268,-0.1499295996596437,0.310168548354008,-0.0942154060591597,0.3695652173913043,-0.05571419360048399,-0.03512416553073999
CHEMBL236_Ki,7,843,1134,morgan,mlp,crem_lime,42,0.0762484641615076,-0.0485828244653156,0.5180179062782648,0.4528851909104627,0.119047619047619,-0.5014680153757783,-0.4417694421167572
CHEMBL236_Ki,76,850,851,morgan,mlp,crem_lime,42,0.0832442067736185,0.0282388591800356,0.2111111111111111,0.1637777777777777,0.0566037735849056,-0.1355389185977421,-0.1278669043374926
CHEMBL236_Ki,77,862,863,morgan,mlp,crem_lime,42,0.1604701686516227,-0.0993843029562082,0.2318848677954501,-0.0058650540773867,0.2363636363636363,-0.0935192488788215,-0.07141469914382739
CHEMBL236_Ki,81,900,961,morgan,mlp,crem_lime,42,0.5237608342858655,0.0292047775827258,0.7829647780181417,0.5575820474985196,0.5094339622641509,-0.5283772699157938,-0.2592039437322762
CHEMBL236_Ki,84,915,930,morgan,mlp,crem_lime,42,0.6532517918001788,0.5872045140478319,0.2137315299080004,0.0639661070333339,0.16,0.523238407014498,0.4395202618921784
CHEMBL236_Ki,85,994,998,morgan,mlp,crem_lime,42,0.2223647444235679,0.0429104546751605,0.281097551356172,0.1151969862845194,0.1875,-0.0722865316093589,-0.058732806932604076
CHEMBL236_Ki,86,1009,1010,morgan,mlp,crem_lime,42,0.6364215571662379,0.5601873675398039,0.753016729858835,0.7012299151518165,0.1733333333333333,-0.14104254761201263,-0.11659517269259712
