draw,target_balanced_median_delta_nap
667,-0.0016961920751057
668,-0.01829349218953963
669,-0.0034520998621105463
670,-0.03340007512047407
671,-0.0002474000296815793
672,-0.006662747811146848
673,-0.0006470133913179994
674,-0.00042758649353462526
675,0.0
676,-0.0063157330349025475
677,-0.00027591537607994784
678,-0.0012954782331812409
679,-0.013022366076231301
680,-0.003988872712601151
681,-0.010116940365538825
682,-0.02219850445470832
683,0.0
684,-0.0225637763335233
685,-0.019010888179459826
686,-0.018292487291950266
687,-0.015722803807909653
688,0.0
689,-0.0021642861983741015
690,-0.0018464726064812004
691,-0.00231027547341865
692,-0.004869749106592775
693,-0.003610536732354658
694,-0.006959505182544549
695,-0.0010907338432465507
696,0.001229376974137271
697,-0.014978933212582975
698,-0.011856414978426417
699,-0.026044732152462603
700,0.0
701,-0.008435598214631586
702,-0.00346943211933228
703,-0.014070378398378977
704,-0.002758135681121799
705,-0.025578959198015692
706,-0.0008824397048476
707,-0.02492962723308612
708,-0.001086973121127103
709,-0.01778247946747883
710,-0.0078660419707721
711,-0.013062792769487446
712,-0.0019442451535229
713,-0.016912738286119746
714,-0.03290755113389622
715,0.0006310680308326761
716,-0.014331514497887998
717,-0.012757155330236546
718,-0.016265750393183905
719,-0.008251580462970375
720,-0.02437803647242081
721,-0.0019937665287772
722,-0.0012827594806038758
723,-0.0078724790072689
724,-0.02274154568319879
725,-0.020893135885289675
726,-0.0087567709102991
727,-0.004832237471662299
728,-0.013497081963296256
729,-0.011200851434997126
730,-0.03289202937093813
731,-0.0016233009535948032
732,-0.003160511363636375
733,-0.018308533536154158
734,-0.012105443389696671
735,-0.003384897069330872
736,-0.0014685505879137202
737,-0.011772382869980643
738,-0.003572211160505424
739,-0.002539652331515349
740,-0.010971440001071447
741,0.0032907124992968997
742,-0.010355724292679926
743,-0.0037937496987730055
744,-0.00765942353925835
745,-0.0022653813477777522
746,-0.001208989656039729
747,-0.003096655630680976
748,-0.009213323398508881
749,-0.007080073122149146
750,-0.0005246913580246992
751,0.0010382018610864251
752,-0.002176022230404223
753,-0.005295281536205149
754,-0.008779099358707056
755,-0.015057107353392652
756,-0.004290616764860446
757,-0.0027733009793211236
758,-0.03228203303146475
759,-0.011824841490032496
760,-0.031054361844577834
761,-0.006001136303047525
762,-0.0030501877321763076
763,-0.016778318009929773
764,-0.032402496293023005
765,-0.008736946219771976
766,-0.0018349840082779517
767,-0.0007092629138399521
768,-0.0016230807672727278
769,-0.007823836702477303
770,-0.004338867878252746
771,-0.028593268415269997
772,-0.0005325651157095986
773,-0.007817484146854726
774,-0.006882409029719046
775,-0.013627890097679724
776,-0.0110841215840327
777,-0.011646362368037101
778,-0.01097472011593555
779,-0.0015146815200318513
780,-0.0024380888980722547
781,-0.006280277232833351
782,-0.004913244322465748
783,-0.020464152541249423
784,-0.0001657763532764006
785,-0.0066960715779718835
786,-0.0029556726403993237
787,-0.001482007575757574
788,-0.016032072036439925
789,-0.0086766898861503
790,-0.005349713268876254
791,-0.02447477894070422
792,-0.01926406064180847
793,-0.003146707945141177
794,-0.03654757785089634
795,-0.013684729022504151
796,-0.0033649793288858462
797,-0.019531424985952915
798,-0.00042758649353462526
799,-0.010771000132221528
800,-0.010717895714391898
801,-0.004278092328950541
802,-0.00967430667978495
803,-0.014339699444821396
804,9.741402198724719e-05
805,0.00044369360359967523
806,-0.0018351273435157508
807,-0.006386846293228422
808,-0.028831251437779044
809,-0.005159144678583052
810,-0.013991041660004842
811,0.0
812,-0.0023508468240455013
813,-0.0023420040559332545
814,-0.0005696294079118522
815,-0.00462650018924938
816,-0.0023509902927613202
817,-0.019864106591528947
818,-0.007187506614685852
819,-0.01762379330898275
820,-0.001341609165299372
821,-0.018164687521835098
822,-0.0014499356965575723
823,-0.02595201430599245
824,-0.0027417090019125484
825,-0.005031913554777173
826,3.3405425943974776e-05
827,-0.0022733436822256013
828,-0.000753525892438124
829,-0.002951903428737832
830,-0.0012823180209808709
831,-0.004168690860853391
832,0.0
833,-0.0013779332852941252
834,-0.01273684989680098
835,-0.015853133434391285
836,-0.011352728268042499
837,-0.0035920837946929072
838,0.0
839,-0.0019560494652406508
840,-0.002814795029486653
841,-0.005095599845802618
842,-0.010264751305431957
843,0.0
844,-0.006628201837689149
845,-0.005526224908081894
846,-0.005439186916958648
847,-0.0023940406284769303
848,-0.0015146815200318513
849,-0.004880744262074974
850,0.0022848868318803006
851,-0.015828227104835103
852,-0.010585578550699097
853,-0.007934015468170501
854,-0.0126364195387879
855,-0.0018876934748000224
856,-0.02816028322433496
857,-0.02257022976550205
858,-0.002613524023448274
859,-0.004611819449285624
860,0.0
861,-0.008269164906857626
862,-0.02114019877197145
863,-0.001198043166215977
864,-0.009873494409057304
865,-0.0013647837334391736
866,0.0
867,0.0
868,-0.003002438275948373
869,-0.013988939197729625
870,-0.00022047708732497555
871,-0.003613592270045044
872,-0.0010950466900033996
873,-0.00218770725214685
874,-0.0011939201910272004
875,-0.004590701662913846
876,-0.0005393247126051245
877,-0.0025817664385350755
878,-0.006496741233505625
879,-0.008219447227020149
880,-0.01712962662040258
881,-0.014360102899606196
882,-0.008925215482204752
883,-0.0036154494846956254
884,0.00039113342342414915
885,-0.0010000184143567712
886,-0.00080937938566285
887,-0.0055052080911285484
888,-0.005779793447622326
889,-0.0035763445803624026
890,0.0001104946181395769
891,0.0
892,-0.001098692238432051
893,-0.002492398360382804
894,-0.019317897073961025
895,0.004569773663760601
896,0.0
897,-5.4700734048574937e-05
898,-0.002726501549058475
899,-0.002759378575745158
900,-0.011978803884549173
901,-0.0018776596647170204
902,0.0012758663045760498
903,-0.0008776412503602492
904,-0.003512606621559
905,-0.0094464979628294
906,0.0020240708153588752
907,-0.005445933117835756
908,-0.0010869126112606972
909,0.002996339526321075
910,-0.006250505190854921
911,-0.0104290644890373
912,-0.0030236126541820733
913,-0.0028528516015619504
914,-0.009489432425313873
915,-0.032056033796833375
916,-0.0025943477818477986
917,-0.008619391306711525
918,0.0
919,-0.01346409157517085
920,-0.009398698257076033
921,-0.022451693926471273
922,-0.001102793570060945
923,-5.416326562910018e-05
924,-0.001482007575757574
925,-0.0064145826482484
926,-0.002428571428571398
927,-0.0262255976771354
928,-0.0037484456731622503
929,-0.007574356549481225
930,-0.011143043833863175
931,-0.0018464726064812004
932,0.0005227826808672231
933,-0.017024805982720995
934,-0.0033445444463045503
935,-9.822798099824812e-05
936,-0.003958269887980591
937,-0.0022298185768436316
938,-0.007685974667018901
939,-0.0020432879040315002
940,-0.005733321512949224
941,-0.0034331503668147256
942,-0.026076336667953462
943,-0.0051902141620091685
944,0.00039227567758399855
945,-0.01406625447637128
946,-0.011265666177994196
947,-0.004659193487007399
948,-0.0115788534677602
949,-0.009621372606870853
950,-0.009489432425313873
951,-0.01926301917780925
952,-0.007823714139427902
953,-0.0019560494652406508
954,-0.01665388498173488
955,-0.008925377460235851
956,-0.003427317030744524
957,-0.008424377906175232
958,0.001022744010477398
959,0.0
960,0.0
961,0.0
962,0.00011606116371932693
963,-0.007667108521359875
964,-0.0017546791443850502
965,-0.008626304735019345
966,-0.001883281554892013
967,0.000460306000553501
968,-0.0024893714592352997
969,-0.00042758649353462526
970,-0.0092657998707421
971,-0.0129423299765963
972,-0.012417962070246574
973,-0.015806801329695447
974,-0.029468380761700365
975,-0.02023879055366984
976,-0.026872625647872322
977,-0.005046938165791425
978,-0.0005353878337626748
979,-0.004529621632708598
980,-0.00010940146809714987
981,-0.0009918210886840537
982,-0.007246464249019484
983,-0.0053544624126725116
984,-0.004945009491385623
985,-0.0007092629138399521
986,-0.0008551729870692505
987,0.0003571173596619748
988,-0.014052356532728525
989,-0.004168690860853391
990,-0.013991480244255
991,-0.006511338052967729
992,-0.001086973121127103
993,-0.006497046737200347
994,-0.017784987598451523
995,-0.008113743892740773
996,-0.0005867283813386988
997,-0.0019442451535229
998,-0.0026837613872769746
999,-0.013355794478922576
1000,-0.01884416221694875
1001,-0.0002623456790123496
1002,-0.0040336648950324745
1003,-0.007088746920708449
1004,-0.0018425218244813944
1005,-0.0015771700214766721
1006,-0.0003315527065528012
